frame.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
76.757773000,1833,1500,90.130.70.73,80,10.0.0.2,55160,1448,1284377,138
76.757880000,1834,1500,90.130.70.73,80,10.0.0.2,55160,1448,1285825,138
76.768817000,1835,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
76.831233000,1836,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
76.882995000,1837,1500,90.130.70.73,80,10.0.0.2,55160,1448,1288721,138
76.883096000,1838,1500,90.130.70.73,80,10.0.0.2,55160,1448,1287273,138
76.894182000,1839,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
76.944126000,1840,1500,90.130.70.73,80,10.0.0.2,55160,1448,1290169,138
76.956426000,1841,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
77.007237000,1842,1500,90.130.70.73,80,10.0.0.2,55160,1448,1291617,138
77.018658000,1843,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
77.074972000,1844,1500,90.130.70.73,80,10.0.0.2,55160,1448,1277137,138
77.081505000,1845,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
77.081572000,1846,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
77.132570000,1847,1500,90.130.70.73,80,10.0.0.2,55160,1448,1293065,138
77.143032000,1848,52,10.0.0.2,55160,90.130.70.73,80,0,138,1277137
77.206062000,1849,52,10.0.0.2,55160,90.130.70.73,80,0,138,1293065
77.320719000,1850,1500,90.130.70.73,80,10.0.0.2,55160,1448,1294513,138
77.320852000,1851,1500,90.130.70.73,80,10.0.0.2,55160,1448,1295961,138
77.381145000,1852,1500,90.130.70.73,80,10.0.0.2,55160,1448,1297409,138
77.392653000,1853,52,10.0.0.2,55160,90.130.70.73,80,0,138,1294513
77.444477000,1854,1500,90.130.70.73,80,10.0.0.2,55160,1448,1298857,138
77.444615000,1855,1500,90.130.70.73,80,10.0.0.2,55160,1448,1300305,138
77.518148000,1856,52,10.0.0.2,55160,90.130.70.73,80,0,138,1297409
77.637090000,1857,1500,90.130.70.73,80,10.0.0.2,55160,1448,1303201,138
77.637205000,1858,1500,90.130.70.73,80,10.0.0.2,55160,1448,1301753,138
77.642427000,1859,52,10.0.0.2,55160,90.130.70.73,80,0,138,1300305
77.665086000,1860,1500,90.130.70.73,80,10.0.0.2,55160,1448,1304649,138
77.665164000,1861,1500,90.130.70.73,80,10.0.0.2,55160,1448,1306097,138
77.758108000,1862,1500,90.130.70.73,80,10.0.0.2,55160,1448,1307545,138
77.758255000,1863,1500,90.130.70.73,80,10.0.0.2,55160,1448,1308993,138
77.768126000,1864,52,10.0.0.2,55160,90.130.70.73,80,0,138,1301753
77.831607000,1865,52,10.0.0.2,55160,90.130.70.73,80,0,138,1304649
77.881760000,1866,1500,90.130.70.73,80,10.0.0.2,55160,1448,1311889,138
77.881831000,1867,1500,90.130.70.73,80,10.0.0.2,55160,1448,1310441,138
77.955982000,1868,52,10.0.0.2,55160,90.130.70.73,80,0,138,1307545
78.018069000,1869,52,10.0.0.2,55160,90.130.70.73,80,0,138,1310441
78.070701000,1870,1500,90.130.70.73,80,10.0.0.2,55160,1448,1313337,138
78.070830000,1871,1500,90.130.70.73,80,10.0.0.2,55160,1448,1314785,138
78.080222000,1872,52,10.0.0.2,55160,90.130.70.73,80,0,138,1310441
78.142700000,1873,52,10.0.0.2,55160,90.130.70.73,80,0,138,1313337
78.194021000,1874,1500,90.130.70.73,80,10.0.0.2,55160,1448,1316233,138
78.194101000,1875,1500,90.130.70.73,80,10.0.0.2,55160,1448,1317681,138
78.227034000,1876,1500,90.130.70.73,80,10.0.0.2,55160,1448,1319129,138
78.260159000,1877,1500,90.130.70.73,80,10.0.0.2,55160,1448,1320577,138
78.260235000,1878,1500,90.130.70.73,80,10.0.0.2,55160,1448,1322025,138
78.266466000,1879,52,10.0.0.2,55160,90.130.70.73,80,0,138,1316233
78.320151000,1880,1500,90.130.70.73,80,10.0.0.2,55160,1448,1323473,138
78.392936000,1881,52,10.0.0.2,55160,90.130.70.73,80,0,138,1319129
78.508604000,1882,1500,90.130.70.73,80,10.0.0.2,55160,1448,1324921,138
78.508678000,1883,1500,90.130.70.73,80,10.0.0.2,55160,1448,1326369,138
78.518891000,1884,52,10.0.0.2,55160,90.130.70.73,80,0,138,1322025
78.636879000,1885,1500,90.130.70.73,80,10.0.0.2,55160,1448,1329265,138
78.637005000,1886,1500,90.130.70.73,80,10.0.0.2,55160,1448,1327817,138
78.643525000,1887,52,10.0.0.2,55160,90.130.70.73,80,0,138,1324921
78.659587000,1888,1500,90.130.70.73,80,10.0.0.2,55160,1448,1330713,138
78.659673000,1889,1500,90.130.70.73,80,10.0.0.2,55160,1448,1332161,138
78.758465000,1890,1500,90.130.70.73,80,10.0.0.2,55160,1448,1333609,138
78.758546000,1891,1500,90.130.70.73,80,10.0.0.2,55160,1448,1335057,138
78.768693000,1892,52,10.0.0.2,55160,90.130.70.73,80,0,138,1327817
78.830312000,1893,52,10.0.0.2,55160,90.130.70.73,80,0,138,1327817
78.886134000,1894,1500,90.130.70.73,80,10.0.0.2,55160,1448,1336505,138
78.886186000,1895,1500,90.130.70.73,80,10.0.0.2,55160,1448,1337953,138
78.891759000,1896,52,10.0.0.2,55160,90.130.70.73,80,0,138,1330713
78.954968000,1897,52,10.0.0.2,55160,90.130.70.73,80,0,138,1333609
79.007101000,1898,1500,90.130.70.73,80,10.0.0.2,55160,1448,1339401,138
79.007199000,1899,1500,90.130.70.73,80,10.0.0.2,55160,1448,1340849,138
79.069348000,1900,1500,90.130.70.73,80,10.0.0.2,55160,1448,1342297,138
79.079693000,1901,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.142657000,1902,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.193518000,1903,1500,90.130.70.73,80,10.0.0.2,55160,1448,1343745,138
79.193601000,1904,1500,90.130.70.73,80,10.0.0.2,55160,1448,1345193,138
79.205201000,1905,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.272635000,1906,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.318735000,1907,1500,90.130.70.73,80,10.0.0.2,55160,1448,1346641,138
79.318925000,1908,1500,90.130.70.73,80,10.0.0.2,55160,1448,1348089,138
79.330113000,1909,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.380698000,1910,1500,90.130.70.73,80,10.0.0.2,55160,1448,1349537,138
79.383466000,1911,1500,90.130.70.73,80,10.0.0.2,55160,1448,1350985,138
79.392145000,1912,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.443834000,1913,1500,90.130.70.73,80,10.0.0.2,55160,1448,1352433,138
79.455536000,1914,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.511835000,1915,1500,90.130.70.73,80,10.0.0.2,55160,1448,1335057,138
79.517349000,1916,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.580105000,1917,1500,90.130.70.73,80,10.0.0.2,55160,1448,1353881,138
79.580116000,1918,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.641828000,1919,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.696044000,1920,1500,90.130.70.73,80,10.0.0.2,55160,1448,1355329,138
79.705272000,1921,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.757412000,1922,1500,90.130.70.73,80,10.0.0.2,55160,1448,1356777,138
79.766805000,1923,52,10.0.0.2,55160,90.130.70.73,80,0,138,1335057
79.829342000,1924,52,10.0.0.2,55160,90.130.70.73,80,0,138,1353881
79.892594000,1925,52,10.0.0.2,55160,90.130.70.73,80,0,138,1356777
79.944269000,1926,1500,90.130.70.73,80,10.0.0.2,55160,1448,1358225,138
80.005519000,1927,1500,90.130.70.73,80,10.0.0.2,55160,1448,1359673,138
80.069382000,1928,1500,90.130.70.73,80,10.0.0.2,55160,1448,1361121,138
80.069555000,1929,1500,90.130.70.73,80,10.0.0.2,55160,1448,1362569,138
80.080389000,1930,52,10.0.0.2,55160,90.130.70.73,80,0,138,1358225
80.136215000,1931,1500,90.130.70.73,80,10.0.0.2,55160,1448,1364017,138
80.136307000,1932,1500,90.130.70.73,80,10.0.0.2,55160,1448,1365465,138
80.142996000,1933,52,10.0.0.2,55160,90.130.70.73,80,0,138,1361121
80.159479000,1934,1500,90.130.70.73,80,10.0.0.2,55160,1448,1366913,138
80.159601000,1935,1500,90.130.70.73,80,10.0.0.2,55160,1448,1368361,138
80.209868000,1936,1500,90.130.70.73,80,10.0.0.2,55160,1448,1371257,138
80.210015000,1937,1500,90.130.70.73,80,10.0.0.2,55160,1448,1369809,138
80.267365000,1938,52,10.0.0.2,55160,90.130.70.73,80,0,138,1364017
80.385126000,1939,1500,90.130.70.73,80,10.0.0.2,55160,1448,1372705,138
80.385250000,1940,1500,90.130.70.73,80,10.0.0.2,55160,1448,1374153,138
80.392003000,1941,52,10.0.0.2,55160,90.130.70.73,80,0,138,1366913
80.506077000,1942,1500,90.130.70.73,80,10.0.0.2,55160,1448,1375601,138
80.506186000,1943,1500,90.130.70.73,80,10.0.0.2,55160,1448,1377049,138
80.517081000,1944,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.579380000,1945,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.634020000,1946,1500,90.130.70.73,80,10.0.0.2,55160,1448,1378497,138
80.634085000,1947,1500,90.130.70.73,80,10.0.0.2,55160,1448,1379945,138
80.642795000,1948,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.703489000,1949,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.758319000,1950,1500,90.130.70.73,80,10.0.0.2,55160,1448,1382841,138
80.758440000,1951,1500,90.130.70.73,80,10.0.0.2,55160,1448,1381393,138
80.766159000,1952,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.780907000,1953,1500,90.130.70.73,80,10.0.0.2,55160,1448,1384289,138
80.820292000,1954,1500,90.130.70.73,80,10.0.0.2,55160,1448,1385737,138
80.829607000,1955,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.829715000,1956,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.884597000,1957,1500,90.130.70.73,80,10.0.0.2,55160,1448,1387185,138
80.890997000,1958,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
80.943694000,1959,1500,90.130.70.73,80,10.0.0.2,55160,1448,1369809,138
80.954851000,1960,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
81.005345000,1961,1500,90.130.70.73,80,10.0.0.2,55160,1448,1388633,138
81.015912000,1962,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
81.068723000,1963,1500,90.130.70.73,80,10.0.0.2,55160,1448,1390081,138
81.079644000,1964,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
81.141041000,1965,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
81.142996000,1966,1500,90.130.70.73,80,10.0.0.2,55160,1448,1391529,138
81.204650000,1967,52,10.0.0.2,55160,90.130.70.73,80,0,138,1369809
81.266237000,1968,52,10.0.0.2,55160,90.130.70.73,80,0,138,1388633
81.319288000,1969,1500,90.130.70.73,80,10.0.0.2,55160,1448,1392977,138
81.385310000,1970,1500,90.130.70.73,80,10.0.0.2,55160,1448,1394425,138
81.390706000,1971,52,10.0.0.2,55160,90.130.70.73,80,0,138,1391529
81.443191000,1972,1500,90.130.70.73,80,10.0.0.2,55160,1448,1395873,138
81.504822000,1973,1500,90.130.70.73,80,10.0.0.2,55160,1448,1397321,138
81.515360000,1974,52,10.0.0.2,55160,90.130.70.73,80,0,138,1394425
81.632013000,1975,1500,90.130.70.73,80,10.0.0.2,55160,1448,1398769,138
81.632130000,1976,1500,90.130.70.73,80,10.0.0.2,55160,1448,1400217,138
81.641707000,1977,52,10.0.0.2,55160,90.130.70.73,80,0,138,1397321
81.656207000,1978,1500,90.130.70.73,80,10.0.0.2,55160,1448,1401665,138
81.656295000,1979,1500,90.130.70.73,80,10.0.0.2,55160,1448,1403113,138
81.710941000,1980,1500,90.130.70.73,80,10.0.0.2,55160,1448,1406009,138
81.711067000,1981,1500,90.130.70.73,80,10.0.0.2,55160,1448,1404561,138
81.761969000,1982,1500,90.130.70.73,80,10.0.0.2,55160,1448,1407457,138
81.762085000,1983,1500,90.130.70.73,80,10.0.0.2,55160,1448,1408905,138
81.766976000,1984,52,10.0.0.2,55160,90.130.70.73,80,0,138,1400217
81.828021000,1985,52,10.0.0.2,55160,90.130.70.73,80,0,138,1403113
81.881176000,1986,1500,90.130.70.73,80,10.0.0.2,55160,1448,1410353,138
81.881287000,1987,1500,90.130.70.73,80,10.0.0.2,55160,1448,1411801,138
81.953689000,1988,52,10.0.0.2,55160,90.130.70.73,80,0,138,1404561
82.005123000,1989,1500,90.130.70.73,80,10.0.0.2,55160,1448,1413249,138
82.005148000,1990,1500,90.130.70.73,80,10.0.0.2,55160,1448,1414697,138
82.016230000,1991,52,10.0.0.2,55160,90.130.70.73,80,0,138,1407457
82.068382000,1992,1500,90.130.70.73,80,10.0.0.2,55160,1448,1416145,138
82.068494000,1993,1500,90.130.70.73,80,10.0.0.2,55160,1448,1417593,138
82.142054000,1994,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.203718000,1995,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.265122000,1996,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.280041000,1997,1500,90.130.70.73,80,10.0.0.2,55160,1448,1419041,138
82.280125000,1998,1500,90.130.70.73,80,10.0.0.2,55160,1448,1420489,138
82.327923000,1999,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.383733000,2000,1500,90.130.70.73,80,10.0.0.2,55160,1448,1421937,138
82.383880000,2001,1500,90.130.70.73,80,10.0.0.2,55160,1448,1423385,138
82.391289000,2002,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.443778000,2003,1500,90.130.70.73,80,10.0.0.2,55160,1448,1424833,138
82.453665000,2004,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.506894000,2005,1500,90.130.70.73,80,10.0.0.2,55160,1448,1426281,138
82.516376000,2006,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.569156000,2007,1500,90.130.70.73,80,10.0.0.2,55160,1448,1408905,138
82.578860000,2008,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.636437000,2009,1500,90.130.70.73,80,10.0.0.2,55160,1448,1427729,138
82.640911000,2010,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.703731000,2011,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.703791000,2012,52,10.0.0.2,55160,90.130.70.73,80,0,138,1408905
82.755319000,2013,1500,90.130.70.73,80,10.0.0.2,55160,1448,1429177,138
82.764992000,2014,52,10.0.0.2,55160,90.130.70.73,80,0,138,1417593
82.820801000,2015,1500,90.130.70.73,80,10.0.0.2,55160,1448,1430625,138
82.828915000,2016,52,10.0.0.2,55160,90.130.70.73,80,0,138,1417593
82.890136000,2017,52,10.0.0.2,55160,90.130.70.73,80,0,138,1417593
82.942666000,2018,1500,90.130.70.73,80,10.0.0.2,55160,1448,1432073,138
82.953326000,2019,52,10.0.0.2,55160,90.130.70.73,80,0,138,1417593
83.006376000,2020,1500,90.130.70.73,80,10.0.0.2,55160,1448,1417593,138
83.006455000,2021,1500,90.130.70.73,80,10.0.0.2,55160,1448,1433521,138
83.070621000,2022,1500,90.130.70.73,80,10.0.0.2,55160,1448,1434969,138
83.078967000,2023,52,10.0.0.2,55160,90.130.70.73,80,0,138,1417593
83.134584000,2024,1500,90.130.70.73,80,10.0.0.2,55160,1448,1436417,138
83.140133000,2025,52,10.0.0.2,55160,90.130.70.73,80,0,138,1433521
83.193710000,2026,1500,90.130.70.73,80,10.0.0.2,55160,1448,1437865,138
83.265204000,2027,52,10.0.0.2,55160,90.130.70.73,80,0,138,1436417
83.317724000,2028,1500,90.130.70.73,80,10.0.0.2,55160,1448,1439313,138
83.388148000,2029,1500,90.130.70.73,80,10.0.0.2,55160,1448,1440761,138
83.388272000,2030,1500,90.130.70.73,80,10.0.0.2,55160,1448,1442209,138
83.390425000,2031,52,10.0.0.2,55160,90.130.70.73,80,0,138,1439313
83.505322000,2032,1500,90.130.70.73,80,10.0.0.2,55160,1448,1443657,138
83.505382000,2033,1500,90.130.70.73,80,10.0.0.2,55160,1448,1445105,138
83.505386000,2034,1500,90.130.70.73,80,10.0.0.2,55160,1448,1446553,138
83.576848000,2035,52,10.0.0.2,55160,90.130.70.73,80,0,138,1440761
83.629502000,2036,1500,90.130.70.73,80,10.0.0.2,55160,1448,1448001,138
83.629551000,2037,1500,90.130.70.73,80,10.0.0.2,55160,1448,1449449,138
83.640508000,2038,52,10.0.0.2,55160,90.130.70.73,80,0,138,1443657
83.702623000,2039,52,10.0.0.2,55160,90.130.70.73,80,0,138,1446553
83.826623000,2040,52,10.0.0.2,55160,90.130.70.73,80,0,138,1449449
83.880801000,2041,1500,90.130.70.73,80,10.0.0.2,55160,1448,1450897,138
83.880943000,2042,1500,90.130.70.73,80,10.0.0.2,55160,1448,1452345,138
83.945400000,2043,1500,90.130.70.73,80,10.0.0.2,55160,1448,1453793,138
83.945486000,2044,1500,90.130.70.73,80,10.0.0.2,55160,1448,1455241,138
84.015828000,2045,52,10.0.0.2,55160,90.130.70.73,80,0,138,1450897
84.065462000,2046,1500,90.130.70.73,80,10.0.0.2,55160,1448,1456689,138
84.065550000,2047,1500,90.130.70.73,80,10.0.0.2,55160,1448,1458137,138
84.077839000,2048,52,10.0.0.2,55160,90.130.70.73,80,0,138,1453793
84.202520000,2049,52,10.0.0.2,55160,90.130.70.73,80,0,138,1456689
84.262667000,2050,1500,90.130.70.73,80,10.0.0.2,55160,1448,1459585,138
84.262785000,2051,1500,90.130.70.73,80,10.0.0.2,55160,1448,1461033,138
84.317067000,2052,1500,90.130.70.73,80,10.0.0.2,55160,1448,1463929,138
84.317165000,2053,1500,90.130.70.73,80,10.0.0.2,55160,1448,1462481,138
84.326910000,2054,52,10.0.0.2,55160,90.130.70.73,80,0,138,1459585
84.444181000,2055,1500,90.130.70.73,80,10.0.0.2,55160,1448,1465377,138
84.444294000,2056,1500,90.130.70.73,80,10.0.0.2,55160,1448,1466825,138
84.452021000,2057,52,10.0.0.2,55160,90.130.70.73,80,0,138,1462481
84.513506000,2058,52,10.0.0.2,55160,90.130.70.73,80,0,138,1462481
84.566644000,2059,1500,90.130.70.73,80,10.0.0.2,55160,1448,1468273,138
84.566739000,2060,1500,90.130.70.73,80,10.0.0.2,55160,1448,1469721,138
84.577086000,2061,52,10.0.0.2,55160,90.130.70.73,80,0,138,1465377
84.639290000,2062,52,10.0.0.2,55160,90.130.70.73,80,0,138,1468273
84.692763000,2063,1500,90.130.70.73,80,10.0.0.2,55160,1448,1471169,138
84.692862000,2064,1500,90.130.70.73,80,10.0.0.2,55160,1448,1472617,138
84.717207000,2065,1500,90.130.70.73,80,10.0.0.2,55160,1448,1474065,138
84.717347000,2066,1500,90.130.70.73,80,10.0.0.2,55160,1448,1475513,138
84.763729000,2067,52,10.0.0.2,55160,90.130.70.73,80,0,138,1471169
84.769877000,2068,1500,90.130.70.73,80,10.0.0.2,55160,1448,1476961,138
84.878073000,2069,1500,90.130.70.73,80,10.0.0.2,55160,1448,1478409,138
84.878148000,2070,1500,90.130.70.73,80,10.0.0.2,55160,1448,1479857,138
84.888809000,2071,52,10.0.0.2,55160,90.130.70.73,80,0,138,1474065
85.002221000,2072,1500,90.130.70.73,80,10.0.0.2,55160,1448,1481305,138
85.002275000,2073,1500,90.130.70.73,80,10.0.0.2,55160,1448,1482753,138
85.013966000,2074,52,10.0.0.2,55160,90.130.70.73,80,0,138,1476961
85.127452000,2075,1500,90.130.70.73,80,10.0.0.2,55160,1448,1484201,138
85.128957000,2076,1500,90.130.70.73,80,10.0.0.2,55160,1448,1485649,138
85.139024000,2077,52,10.0.0.2,55160,90.130.70.73,80,0,138,1479857
85.254447000,2078,1500,90.130.70.73,80,10.0.0.2,55160,1448,1487097,138
85.254521000,2079,1500,90.130.70.73,80,10.0.0.2,55160,1448,1488545,138
85.263835000,2080,52,10.0.0.2,55160,90.130.70.73,80,0,138,1482753
85.380597000,2081,1500,90.130.70.73,80,10.0.0.2,55160,1448,1491441,138
85.381921000,2082,1500,90.130.70.73,80,10.0.0.2,55160,1448,1489993,138
85.389834000,2083,52,10.0.0.2,55160,90.130.70.73,80,0,138,1485649
85.405593000,2084,1500,90.130.70.73,80,10.0.0.2,55160,1448,1494337,138
85.405635000,2085,1500,90.130.70.73,80,10.0.0.2,55160,1448,1492889,138
85.501946000,2086,1500,90.130.70.73,80,10.0.0.2,55160,1448,1497233,138
85.501992000,2087,1500,90.130.70.73,80,10.0.0.2,55160,1448,1495785,138
85.513926000,2088,52,10.0.0.2,55160,90.130.70.73,80,0,138,1488545
85.575508000,2089,52,10.0.0.2,55160,90.130.70.73,80,0,138,1489993
85.628998000,2090,1500,90.130.70.73,80,10.0.0.2,55160,1448,1498681,138
85.629066000,2091,1500,90.130.70.73,80,10.0.0.2,55160,1448,1500129,138
85.639475000,2092,52,10.0.0.2,55160,90.130.70.73,80,0,138,1492889
85.701808000,2093,52,10.0.0.2,55160,90.130.70.73,80,0,138,1492889
85.753010000,2094,1500,90.130.70.73,80,10.0.0.2,55160,1448,1503025,138
85.753070000,2095,1500,90.130.70.73,80,10.0.0.2,55160,1448,1501577,138
85.763949000,2096,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
85.825787000,2097,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
85.880522000,2098,1500,90.130.70.73,80,10.0.0.2,55160,1448,1504473,138
85.880576000,2099,1500,90.130.70.73,80,10.0.0.2,55160,1448,1505921,138
85.888855000,2100,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
85.943215000,2101,1500,90.130.70.73,80,10.0.0.2,55160,1448,1507369,138
85.950440000,2102,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.002857000,2103,1500,90.130.70.73,80,10.0.0.2,55160,1448,1508817,138
86.002913000,2104,1500,90.130.70.73,80,10.0.0.2,55160,1448,1510265,138
86.014683000,2105,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.076762000,2106,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.135061000,2107,1500,90.130.70.73,80,10.0.0.2,55160,1448,1511713,138
86.138838000,2108,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.194643000,2109,1500,90.130.70.73,80,10.0.0.2,55160,1448,1513161,138
86.200492000,2110,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.258921000,2111,1500,90.130.70.73,80,10.0.0.2,55160,1448,1495785,138
86.264091000,2112,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.317268000,2113,1500,90.130.70.73,80,10.0.0.2,55160,1448,1514609,138
86.325900000,2114,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.388792000,2115,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.439490000,2116,1500,90.130.70.73,80,10.0.0.2,55160,1448,1516057,138
86.451631000,2117,52,10.0.0.2,55160,90.130.70.73,80,0,138,1495785
86.451731000,2118,52,10.0.0.2,55160,90.130.70.73,80,0,138,1510265
86.502989000,2119,1500,90.130.70.73,80,10.0.0.2,55160,1448,1517505,138
86.512759000,2120,52,10.0.0.2,55160,90.130.70.73,80,0,138,1510265
86.576967000,2121,52,10.0.0.2,55160,90.130.70.73,80,0,138,1510265
86.639440000,2122,52,10.0.0.2,55160,90.130.70.73,80,0,138,1510265
86.696526000,2123,1500,90.130.70.73,80,10.0.0.2,55160,1448,1518953,138
86.696605000,2124,1500,90.130.70.73,80,10.0.0.2,55160,1448,1510265,138
86.708497000,2125,1500,90.130.70.73,80,10.0.0.2,55160,1448,1520401,138
86.817764000,2126,1500,90.130.70.73,80,10.0.0.2,55160,1448,1521849,138
86.825815000,2127,52,10.0.0.2,55160,90.130.70.73,80,0,138,1510265
86.881270000,2128,1500,90.130.70.73,80,10.0.0.2,55160,1448,1523297,138
86.888068000,2129,52,10.0.0.2,55160,90.130.70.73,80,0,138,1520401
87.013782000,2130,52,10.0.0.2,55160,90.130.70.73,80,0,138,1523297
87.064735000,2131,1500,90.130.70.73,80,10.0.0.2,55160,1448,1524745,138
87.128028000,2132,1500,90.130.70.73,80,10.0.0.2,55160,1448,1526193,138
87.128151000,2133,1500,90.130.70.73,80,10.0.0.2,55160,1448,1527641,138
87.202011000,2134,52,10.0.0.2,55160,90.130.70.73,80,0,138,1524745
87.255391000,2135,1500,90.130.70.73,80,10.0.0.2,55160,1448,1529089,138
87.255472000,2136,1500,90.130.70.73,80,10.0.0.2,55160,1448,1530537,138
87.262946000,2137,52,10.0.0.2,55160,90.130.70.73,80,0,138,1527641
87.289152000,2138,1500,90.130.70.73,80,10.0.0.2,55160,1448,1531985,138
87.289290000,2139,1500,90.130.70.73,80,10.0.0.2,55160,1448,1533433,138
87.388603000,2140,52,10.0.0.2,55160,90.130.70.73,80,0,138,1530537
87.449816000,2141,52,10.0.0.2,55160,90.130.70.73,80,0,138,1533433
87.506988000,2142,1500,90.130.70.73,80,10.0.0.2,55160,1448,1536329,138
87.507120000,2143,1500,90.130.70.73,80,10.0.0.2,55160,1448,1534881,138
87.507129000,2144,1500,90.130.70.73,80,10.0.0.2,55160,1448,1537777,138
87.631028000,2145,1500,90.130.70.73,80,10.0.0.2,55160,1448,1540673,138
87.631120000,2146,1500,90.130.70.73,80,10.0.0.2,55160,1448,1539225,138
87.638761000,2147,52,10.0.0.2,55160,90.130.70.73,80,0,138,1534881
87.638827000,2148,52,10.0.0.2,55160,90.130.70.73,80,0,138,1534881
87.693286000,2149,1500,90.130.70.73,80,10.0.0.2,55160,1448,1542121,138
87.693370000,2150,1500,90.130.70.73,80,10.0.0.2,55160,1448,1543569,138
87.700272000,2151,52,10.0.0.2,55160,90.130.70.73,80,0,138,1537777
87.825077000,2152,52,10.0.0.2,55160,90.130.70.73,80,0,138,1539225
87.879196000,2153,1500,90.130.70.73,80,10.0.0.2,55160,1448,1545017,138
87.879331000,2154,1500,90.130.70.73,80,10.0.0.2,55160,1448,1546465,138
87.888275000,2155,52,10.0.0.2,55160,90.130.70.73,80,0,138,1542121
87.915522000,2156,1500,90.130.70.73,80,10.0.0.2,55160,1448,1547913,138
88.013794000,2157,52,10.0.0.2,55160,90.130.70.73,80,0,138,1545017
88.076701000,2158,1500,90.130.70.73,80,10.0.0.2,55160,1448,1549361,138
88.076792000,2159,1500,90.130.70.73,80,10.0.0.2,55160,1448,1550809,138
88.128594000,2160,1500,90.130.70.73,80,10.0.0.2,55160,1448,1552257,138
88.128676000,2161,1500,90.130.70.73,80,10.0.0.2,55160,1448,1553705,138
88.137969000,2162,52,10.0.0.2,55160,90.130.70.73,80,0,138,1547913
88.261918000,2163,52,10.0.0.2,55160,90.130.70.73,80,0,138,1550809
88.277599000,2164,1500,90.130.70.73,80,10.0.0.2,55160,1448,1555153,138
88.277661000,2165,1500,90.130.70.73,80,10.0.0.2,55160,1448,1556601,138
88.325953000,2166,52,10.0.0.2,55160,90.130.70.73,80,0,138,1553705
88.411951000,2167,1500,90.130.70.73,80,10.0.0.2,55160,1448,1558049,138
88.412097000,2168,1500,90.130.70.73,80,10.0.0.2,55160,1448,1559497,138
88.449938000,2169,52,10.0.0.2,55160,90.130.70.73,80,0,138,1556601
88.505277000,2170,1500,90.130.70.73,80,10.0.0.2,55160,1448,1560945,138
