frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
4.328225000,0.017774000,116,1436,148.113.1.33,443,10.0.0.2,56158,1384,67655,676
4.372091000,0.043866000,117,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.389523000,0.017432000,118,1436,148.113.1.33,443,10.0.0.2,56158,1384,69039,676
4.433844000,0.044321000,119,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.452128000,0.018284000,120,1436,148.113.1.33,443,10.0.0.2,56158,1384,17831,676
4.497637000,0.045509000,121,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.497724000,0.000087000,122,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.509195000,0.011471000,123,1436,148.113.1.33,443,10.0.0.2,56158,1384,70423,676
4.558799000,0.049604000,124,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.575579000,0.016780000,125,1436,148.113.1.33,443,10.0.0.2,56158,1384,71807,676
4.577062000,0.001483000,126,1436,148.113.1.33,443,10.0.0.2,56158,1384,73191,676
4.622207000,0.045145000,127,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.638524000,0.016317000,128,1436,148.113.1.33,443,10.0.0.2,56158,1384,74575,676
4.683495000,0.044971000,129,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.683562000,0.000067000,130,52,10.0.0.2,56158,148.113.1.33,443,0,676,17831
4.701128000,0.017566000,131,1436,148.113.1.33,443,10.0.0.2,56158,1384,75959,676
4.746529000,0.045401000,132,52,10.0.0.2,56158,148.113.1.33,443,0,676,70423
4.746624000,0.000095000,133,52,10.0.0.2,33882,148.113.1.33,80,0,143,371
4.746634000,0.000010000,134,52,10.0.0.2,56158,148.113.1.33,443,0,676,70423
4.764995000,0.018361000,135,1436,148.113.1.33,443,10.0.0.2,56158,1384,77343,676
4.765078000,0.000083000,136,1436,148.113.1.33,443,10.0.0.2,56158,1384,78727,676
4.872240000,0.107162000,137,52,10.0.0.2,56158,148.113.1.33,443,0,676,71807
4.872307000,0.000067000,138,52,10.0.0.2,56158,148.113.1.33,443,0,676,73191
4.888386000,0.016079000,139,52,148.113.1.33,80,10.0.0.2,33882,0,371,144
4.888497000,0.000111000,140,1436,148.113.1.33,443,10.0.0.2,56158,1384,80111,676
4.888505000,0.000008000,141,1436,148.113.1.33,443,10.0.0.2,56158,1384,81495,676
4.933588000,0.045083000,142,52,10.0.0.2,56158,148.113.1.33,443,0,676,74575
4.951510000,0.017922000,143,1436,148.113.1.33,443,10.0.0.2,56158,1384,82879,676
4.996486000,0.044976000,144,52,10.0.0.2,56158,148.113.1.33,443,0,676,75959
5.024371000,0.027885000,145,1436,148.113.1.33,443,10.0.0.2,56158,1384,84263,676
5.024448000,0.000077000,146,1436,148.113.1.33,443,10.0.0.2,56158,1384,85647,676
5.059213000,0.034765000,147,52,10.0.0.2,56158,148.113.1.33,443,0,676,77343
5.120890000,0.061677000,148,1436,148.113.1.33,443,10.0.0.2,56158,1384,87031,676
5.120966000,0.000076000,149,1436,148.113.1.33,443,10.0.0.2,56158,1384,88415,676
5.122410000,0.001444000,150,52,10.0.0.2,56158,148.113.1.33,443,0,676,78727
5.183675000,0.061265000,151,52,10.0.0.2,56158,148.113.1.33,443,0,676,80111
5.183759000,0.000084000,152,52,10.0.0.2,33882,148.113.1.33,80,0,144,372
5.200814000,0.017055000,153,1436,148.113.1.33,443,10.0.0.2,56158,1384,89799,676
5.200876000,0.000062000,154,1436,148.113.1.33,443,10.0.0.2,56158,1384,91183,676
5.247795000,0.046919000,155,52,10.0.0.2,56158,148.113.1.33,443,0,676,81495
5.266400000,0.018605000,156,1436,148.113.1.33,443,10.0.0.2,56158,1384,92567,676
5.266488000,0.000088000,157,1436,148.113.1.33,443,10.0.0.2,56158,1384,93951,676
5.309203000,0.042715000,158,52,10.0.0.2,56158,148.113.1.33,443,0,676,82879
5.370489000,0.061286000,159,52,10.0.0.2,56158,148.113.1.33,443,0,676,84263
5.388267000,0.017778000,160,1436,148.113.1.33,443,10.0.0.2,56158,1384,96719,676
5.434694000,0.046427000,161,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.434804000,0.000110000,162,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.450112000,0.015308000,163,1436,148.113.1.33,443,10.0.0.2,56158,1384,98103,676
5.496419000,0.046307000,164,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.515077000,0.018658000,165,1436,148.113.1.33,443,10.0.0.2,56158,1384,99487,676
5.515183000,0.000106000,166,1436,148.113.1.33,443,10.0.0.2,56158,1384,100871,676
5.559092000,0.043909000,167,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.577203000,0.018111000,168,1436,148.113.1.33,443,10.0.0.2,56158,1384,102255,676
5.577298000,0.000095000,169,1436,148.113.1.33,443,10.0.0.2,56158,1384,103639,676
5.621603000,0.044305000,170,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.640114000,0.018511000,171,1436,148.113.1.33,443,10.0.0.2,56158,1384,85647,676
5.683738000,0.043624000,172,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.701424000,0.017686000,173,1436,148.113.1.33,443,10.0.0.2,56158,1384,105023,676
5.746181000,0.044757000,174,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.809429000,0.063248000,175,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.871238000,0.061809000,176,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.878952000,0.007714000,177,1436,148.113.1.33,443,10.0.0.2,56158,1384,106407,676
5.933753000,0.054801000,178,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
5.951368000,0.017615000,179,1436,148.113.1.33,443,10.0.0.2,56158,1384,107791,676
5.996194000,0.044826000,180,52,10.0.0.2,56158,148.113.1.33,443,0,676,85647
6.059117000,0.062923000,181,52,10.0.0.2,56158,148.113.1.33,443,0,676,91183
6.059257000,0.000140000,182,52,10.0.0.2,56158,148.113.1.33,443,0,676,91183
6.076556000,0.017299000,183,1436,148.113.1.33,443,10.0.0.2,56158,1384,109175,676
6.121133000,0.044577000,184,52,10.0.0.2,56158,148.113.1.33,443,0,676,91183
6.139353000,0.018220000,185,1436,148.113.1.33,443,10.0.0.2,56158,1384,91183,676
6.139496000,0.000143000,186,1436,148.113.1.33,443,10.0.0.2,56158,1384,110559,676
6.139504000,0.000008000,187,1436,148.113.1.33,443,10.0.0.2,56158,1384,111943,676
6.183875000,0.044371000,188,52,10.0.0.2,56158,148.113.1.33,443,0,676,91183
6.201248000,0.017373000,189,1436,148.113.1.33,443,10.0.0.2,56158,1384,113327,676
6.245634000,0.044386000,190,52,10.0.0.2,56158,148.113.1.33,443,0,676,91183
6.263561000,0.017927000,191,1436,148.113.1.33,443,10.0.0.2,56158,1384,114711,676
6.307851000,0.044290000,192,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.325195000,0.017344000,193,1436,148.113.1.33,443,10.0.0.2,56158,1384,116095,676
6.370826000,0.045631000,194,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.370897000,0.000071000,195,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.388725000,0.017828000,196,1436,148.113.1.33,443,10.0.0.2,56158,1384,93951,676
6.388821000,0.000096000,197,1436,148.113.1.33,443,10.0.0.2,56158,1384,117479,676
6.433370000,0.044549000,198,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.451868000,0.018498000,199,1436,148.113.1.33,443,10.0.0.2,56158,1384,118863,676
6.451962000,0.000094000,200,1436,148.113.1.33,443,10.0.0.2,56158,1384,120247,676
6.496417000,0.044455000,201,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.514608000,0.018191000,202,1436,148.113.1.33,443,10.0.0.2,56158,1384,121631,676
6.557799000,0.043191000,203,52,10.0.0.2,56158,148.113.1.33,443,0,676,93951
6.575190000,0.017391000,204,1436,148.113.1.33,443,10.0.0.2,56158,1384,123015,676
6.620600000,0.045410000,205,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.637722000,0.017122000,206,1436,148.113.1.33,443,10.0.0.2,56158,1384,124399,676
6.682633000,0.044911000,207,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.701112000,0.018479000,208,1436,148.113.1.33,443,10.0.0.2,56158,1384,95335,676
6.701235000,0.000123000,209,1436,148.113.1.33,443,10.0.0.2,56158,1384,125783,676
6.745732000,0.044497000,210,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.763030000,0.017298000,211,1436,148.113.1.33,443,10.0.0.2,56158,1384,127167,676
6.807571000,0.044541000,212,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.825105000,0.017534000,213,1436,148.113.1.33,443,10.0.0.2,56158,1384,128551,676
6.871159000,0.046054000,214,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.887677000,0.016518000,215,1436,148.113.1.33,443,10.0.0.2,56158,1384,129935,676
6.932599000,0.044922000,216,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
6.959783000,0.027184000,217,1436,148.113.1.33,443,10.0.0.2,56158,1384,131319,676
6.995698000,0.035915000,218,52,10.0.0.2,56158,148.113.1.33,443,0,676,95335
7.015479000,0.019781000,219,1436,148.113.1.33,443,10.0.0.2,56158,1384,132703,676
7.058409000,0.042930000,220,52,10.0.0.2,56158,148.113.1.33,443,0,676,125783
7.076230000,0.017821000,221,1436,148.113.1.33,443,10.0.0.2,56158,1384,134087,676
7.120866000,0.044636000,222,52,10.0.0.2,56158,148.113.1.33,443,0,676,127167
7.139103000,0.018237000,223,1436,148.113.1.33,443,10.0.0.2,56158,1384,135471,676
7.183387000,0.044284000,224,52,10.0.0.2,56158,148.113.1.33,443,0,676,128551
7.244663000,0.061276000,225,52,10.0.0.2,56158,148.113.1.33,443,0,676,129935
7.263017000,0.018354000,226,1436,148.113.1.33,443,10.0.0.2,56158,1384,136855,676
7.263102000,0.000085000,227,1436,148.113.1.33,443,10.0.0.2,56158,1384,138239,676
7.307728000,0.044626000,228,52,10.0.0.2,56158,148.113.1.33,443,0,676,131319
7.307909000,0.000181000,229,52,10.0.0.2,56158,148.113.1.33,443,0,676,132703
7.326633000,0.018724000,230,1436,148.113.1.33,443,10.0.0.2,56158,1384,139623,676
7.328270000,0.001637000,231,1436,148.113.1.33,443,10.0.0.2,56158,1384,141007,676
7.369968000,0.041698000,232,52,10.0.0.2,56158,148.113.1.33,443,0,676,134087
7.432891000,0.062923000,233,52,10.0.0.2,56158,148.113.1.33,443,0,676,135471
7.496146000,0.063255000,234,52,10.0.0.2,56158,148.113.1.33,443,0,676,136855
7.514409000,0.018263000,235,1436,148.113.1.33,443,10.0.0.2,56158,1384,142391,676
7.514550000,0.000141000,236,1436,148.113.1.33,443,10.0.0.2,56158,1384,143775,676
7.514556000,0.000006000,237,1436,148.113.1.33,443,10.0.0.2,56158,1384,145159,676
7.514560000,0.000004000,238,1436,148.113.1.33,443,10.0.0.2,56158,1384,146543,676
7.557810000,0.043250000,239,52,10.0.0.2,56158,148.113.1.33,443,0,676,138239
7.558047000,0.000237000,240,52,10.0.0.2,56158,148.113.1.33,443,0,676,139623
7.575903000,0.017856000,241,1436,148.113.1.33,443,10.0.0.2,56158,1384,147927,676
7.620128000,0.021646000,243,52,10.0.0.2,56158,148.113.1.33,443,0,676,141007
7.636666000,0.016538000,244,1436,148.113.1.33,443,10.0.0.2,56158,1384,149311,676
7.636742000,0.000076000,245,1436,148.113.1.33,443,10.0.0.2,56158,1384,150695,676
7.682771000,0.046029000,246,52,10.0.0.2,56158,148.113.1.33,443,0,676,142391
7.708758000,0.025987000,247,1436,148.113.1.33,443,10.0.0.2,56158,1384,152079,676
7.745121000,0.036363000,248,52,10.0.0.2,56158,148.113.1.33,443,0,676,143775
7.808089000,0.062968000,249,52,10.0.0.2,56158,148.113.1.33,443,0,676,145159
7.810689000,0.002600000,250,1436,148.113.1.33,443,10.0.0.2,56158,1384,153463,676
7.810767000,0.000078000,251,1436,148.113.1.33,443,10.0.0.2,56158,1384,154847,676
7.870125000,0.018158000,253,52,10.0.0.2,56158,148.113.1.33,443,0,676,146543
7.889142000,0.019017000,254,1436,148.113.1.33,443,10.0.0.2,56158,1384,156231,676
7.889263000,0.000121000,255,1436,148.113.1.33,443,10.0.0.2,56158,1384,157615,676
7.932930000,0.043667000,256,52,10.0.0.2,56158,148.113.1.33,443,0,676,147927
7.951378000,0.018448000,257,1436,148.113.1.33,443,10.0.0.2,56158,1384,158999,676
7.995149000,0.043771000,258,52,10.0.0.2,56158,148.113.1.33,443,0,676,149311
8.013397000,0.018248000,259,1436,148.113.1.33,443,10.0.0.2,56158,1384,160383,676
8.057541000,0.044144000,260,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.070729000,0.013188000,261,1436,148.113.1.33,443,10.0.0.2,56158,1384,161767,676
8.120784000,0.050055000,262,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.138641000,0.017857000,263,1436,148.113.1.33,443,10.0.0.2,56158,1384,163151,676
8.181684000,0.043043000,264,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.199622000,0.017938000,265,1436,148.113.1.33,443,10.0.0.2,56158,1384,164535,676
8.245073000,0.045451000,266,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.245138000,0.000065000,267,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.264183000,0.019045000,268,1436,148.113.1.33,443,10.0.0.2,56158,1384,165919,676
8.306580000,0.042397000,269,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.324788000,0.018208000,270,1436,148.113.1.33,443,10.0.0.2,56158,1384,150695,676
8.324902000,0.000114000,271,1436,148.113.1.33,443,10.0.0.2,56158,1384,167303,676
8.369430000,0.044528000,272,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.388581000,0.019151000,273,1436,148.113.1.33,443,10.0.0.2,56158,1384,168687,676
8.432528000,0.043947000,274,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.495618000,0.063090000,275,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.557692000,0.062074000,276,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.575797000,0.018105000,277,1436,148.113.1.33,443,10.0.0.2,56158,1384,170071,676
8.620410000,0.044613000,278,52,10.0.0.2,56158,148.113.1.33,443,0,676,150695
8.637853000,0.017443000,279,1436,148.113.1.33,443,10.0.0.2,56158,1384,171455,676
8.682041000,0.044188000,280,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
8.699915000,0.017874000,281,1436,148.113.1.33,443,10.0.0.2,56158,1384,172839,676
8.744360000,0.044445000,282,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
8.762588000,0.018228000,283,1436,148.113.1.33,443,10.0.0.2,56158,1384,157615,676
8.762671000,0.000083000,284,1436,148.113.1.33,443,10.0.0.2,56158,1384,174223,676
8.806786000,0.044115000,285,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
8.826535000,0.019749000,286,1436,148.113.1.33,443,10.0.0.2,56158,1384,175607,676
8.870456000,0.043921000,287,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
