frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
0.193211000,0.100179000,5,60,10.0.0.2,57534,90.130.70.73,80,0,0,0
0.521831000,0.171978000,13,60,90.130.70.73,80,10.0.0.2,57534,0,0,1
0.615751000,0.093920000,14,52,10.0.0.2,57534,90.130.70.73,80,0,1,1
0.615825000,0.000074000,15,190,10.0.0.2,57534,90.130.70.73,80,138,1,1
0.915048000,0.167422000,17,52,90.130.70.73,80,10.0.0.2,57534,0,1,139
0.918410000,0.003362000,18,1436,90.130.70.73,80,10.0.0.2,57534,1384,1,139
0.918452000,0.000042000,19,1436,90.130.70.73,80,10.0.0.2,57534,1384,1385,139
0.918459000,0.000007000,20,1436,90.130.70.73,80,10.0.0.2,57534,1384,2769,139
0.918464000,0.000005000,21,1436,90.130.70.73,80,10.0.0.2,57534,1384,4153,139
0.918469000,0.000005000,22,1436,90.130.70.73,80,10.0.0.2,57534,1384,5537,139
0.919311000,0.000842000,23,1436,90.130.70.73,80,10.0.0.2,57534,1384,6921,139
0.919376000,0.000065000,24,1436,90.130.70.73,80,10.0.0.2,57534,1384,8305,139
0.919476000,0.000100000,25,1436,90.130.70.73,80,10.0.0.2,57534,1384,9689,139
0.919484000,0.000008000,26,1436,90.130.70.73,80,10.0.0.2,57534,1384,11073,139
0.919489000,0.000005000,27,1436,90.130.70.73,80,10.0.0.2,57534,1384,12457,139
1.005610000,0.086121000,28,52,10.0.0.2,57534,90.130.70.73,80,0,139,1385
1.010998000,0.005388000,29,52,10.0.0.2,57534,90.130.70.73,80,0,139,2769
1.018027000,0.007029000,30,52,10.0.0.2,57534,90.130.70.73,80,0,139,4153
1.023390000,0.005363000,31,52,10.0.0.2,57534,90.130.70.73,80,0,139,5537
1.028990000,0.005600000,32,52,10.0.0.2,57534,90.130.70.73,80,0,139,6921
1.035424000,0.006434000,33,52,10.0.0.2,57534,90.130.70.73,80,0,139,8305
1.040821000,0.005397000,34,52,10.0.0.2,57534,90.130.70.73,80,0,139,9689
1.047363000,0.006542000,35,52,10.0.0.2,57534,90.130.70.73,80,0,139,11073
1.052775000,0.005412000,36,52,10.0.0.2,57534,90.130.70.73,80,0,139,12457
1.059524000,0.006749000,37,52,10.0.0.2,57534,90.130.70.73,80,0,139,13841
1.386629000,0.139914000,40,1436,90.130.70.73,80,10.0.0.2,57534,1384,13841,139
1.386701000,0.000072000,41,1436,90.130.70.73,80,10.0.0.2,57534,1384,15225,139
1.386812000,0.000111000,42,1436,90.130.70.73,80,10.0.0.2,57534,1384,16609,139
1.386839000,0.000027000,43,1436,90.130.70.73,80,10.0.0.2,57534,1384,17993,139
1.388048000,0.001209000,44,1436,90.130.70.73,80,10.0.0.2,57534,1384,19377,139
1.388105000,0.000057000,45,1436,90.130.70.73,80,10.0.0.2,57534,1384,20761,139
1.388110000,0.000005000,46,1436,90.130.70.73,80,10.0.0.2,57534,1384,22145,139
1.388113000,0.000003000,47,1436,90.130.70.73,80,10.0.0.2,57534,1384,23529,139
1.388117000,0.000004000,48,1436,90.130.70.73,80,10.0.0.2,57534,1384,24913,139
1.388990000,0.000873000,49,1436,90.130.70.73,80,10.0.0.2,57534,1384,26297,139
1.389535000,0.000545000,50,1436,90.130.70.73,80,10.0.0.2,57534,1384,27681,139
1.389642000,0.000107000,51,1436,90.130.70.73,80,10.0.0.2,57534,1384,29065,139
