frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
6.290726000,0.015759000,114,1436,148.113.1.33,443,10.0.0.2,38072,1384,57967,676
6.336302000,0.045576000,115,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.352541000,0.016239000,116,1436,148.113.1.33,443,10.0.0.2,38072,1384,59351,676
6.399014000,0.046473000,117,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.399080000,0.000066000,118,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.415647000,0.016567000,119,1436,148.113.1.33,443,10.0.0.2,38072,1384,16447,676
6.415724000,0.000077000,120,1436,148.113.1.33,443,10.0.0.2,38072,1384,60735,676
6.461828000,0.046104000,121,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.479306000,0.017478000,122,1436,148.113.1.33,443,10.0.0.2,38072,1384,62119,676
6.479430000,0.000124000,123,1436,148.113.1.33,443,10.0.0.2,38072,1384,63503,676
6.524370000,0.044940000,124,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.555913000,0.031543000,125,1436,148.113.1.33,443,10.0.0.2,38072,1384,64887,676
6.586521000,0.030608000,126,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.649380000,0.062859000,127,52,10.0.0.2,38072,148.113.1.33,443,0,676,16447
6.667415000,0.018035000,128,1436,148.113.1.33,443,10.0.0.2,38072,1384,66271,676
6.667503000,0.000088000,129,1436,148.113.1.33,443,10.0.0.2,38072,1384,67655,676
6.711430000,0.043927000,130,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
6.729008000,0.017578000,131,1436,148.113.1.33,443,10.0.0.2,38072,1384,69039,676
6.773933000,0.044925000,132,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
6.791003000,0.017070000,133,1436,148.113.1.33,443,10.0.0.2,38072,1384,17831,676
6.836235000,0.045232000,134,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
6.846042000,0.009807000,135,1436,148.113.1.33,443,10.0.0.2,38072,1384,70423,676
6.899554000,0.053512000,136,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
6.916587000,0.017033000,137,1436,148.113.1.33,443,10.0.0.2,38072,1384,71807,676
6.960937000,0.044350000,138,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
6.974628000,0.013691000,139,1436,148.113.1.33,443,10.0.0.2,38072,1384,73191,676
7.024873000,0.050245000,140,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
7.024986000,0.000113000,141,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
7.043686000,0.018700000,142,1436,148.113.1.33,443,10.0.0.2,38072,1384,74575,676
7.086179000,0.042493000,143,52,10.0.0.2,38072,148.113.1.33,443,0,676,17831
7.100879000,0.014700000,144,1436,148.113.1.33,443,10.0.0.2,38072,1384,75959,676
7.100944000,0.000065000,145,1436,148.113.1.33,443,10.0.0.2,38072,1384,77343,676
7.148864000,0.047920000,146,52,10.0.0.2,38072,148.113.1.33,443,0,676,70423
7.148926000,0.000062000,147,52,10.0.0.2,40378,148.113.1.33,80,0,143,371
7.148932000,0.000006000,148,52,10.0.0.2,38072,148.113.1.33,443,0,676,70423
7.165231000,0.016299000,149,1436,148.113.1.33,443,10.0.0.2,38072,1384,78727,676
7.274039000,0.108808000,150,52,10.0.0.2,38072,148.113.1.33,443,0,676,71807
7.298919000,0.024880000,151,52,148.113.1.33,80,10.0.0.2,40378,0,371,144
7.298969000,0.000050000,152,1436,148.113.1.33,443,10.0.0.2,38072,1384,81495,676
7.298974000,0.000005000,153,1436,148.113.1.33,443,10.0.0.2,38072,1384,80111,676
7.335994000,0.037020000,154,52,10.0.0.2,38072,148.113.1.33,443,0,676,75959
7.352986000,0.016992000,155,1436,148.113.1.33,443,10.0.0.2,38072,1384,82879,676
