frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.504764000,0.008056000,81,52,10.0.0.2,36268,90.130.70.73,80,0,139,42905
2.516520000,0.011756000,82,52,10.0.0.2,36268,90.130.70.73,80,0,139,45673
2.536318000,0.019798000,83,1436,90.130.70.73,80,10.0.0.2,36268,1384,51209,139
2.536389000,0.000071000,84,1436,90.130.70.73,80,10.0.0.2,36268,1384,52593,139
2.536394000,0.000005000,85,1436,90.130.70.73,80,10.0.0.2,36268,1384,53977,139
2.536397000,0.000003000,86,1436,90.130.70.73,80,10.0.0.2,36268,1384,55361,139
2.582640000,0.046243000,87,52,10.0.0.2,36268,90.130.70.73,80,0,139,47057
2.589011000,0.006371000,88,52,10.0.0.2,36268,90.130.70.73,80,0,139,48441
2.594474000,0.005463000,89,52,10.0.0.2,36268,90.130.70.73,80,0,139,49825
2.600209000,0.005735000,90,52,10.0.0.2,36268,90.130.70.73,80,0,139,51209
2.615964000,0.015755000,91,1436,90.130.70.73,80,10.0.0.2,36268,1384,56745,139
2.616055000,0.000091000,92,1436,90.130.70.73,80,10.0.0.2,36268,1384,58129,139
2.616065000,0.000010000,93,1436,90.130.70.73,80,10.0.0.2,36268,1384,59513,139
2.616071000,0.000006000,94,1436,90.130.70.73,80,10.0.0.2,36268,1384,60897,139
2.616077000,0.000006000,95,1436,90.130.70.73,80,10.0.0.2,36268,1384,62281,139
2.616083000,0.000006000,96,1436,90.130.70.73,80,10.0.0.2,36268,1384,63665,139
2.616090000,0.000007000,97,1436,90.130.70.73,80,10.0.0.2,36268,1384,65049,139
2.616096000,0.000006000,98,1436,90.130.70.73,80,10.0.0.2,36268,1384,66433,139
2.616102000,0.000006000,99,1436,90.130.70.73,80,10.0.0.2,36268,1384,67817,139
2.616109000,0.000007000,100,1436,90.130.70.73,80,10.0.0.2,36268,1384,69201,139
2.628393000,0.012284000,101,1436,90.130.70.73,80,10.0.0.2,36268,1384,70585,139
2.631056000,0.002663000,102,52,10.0.0.2,36268,90.130.70.73,80,0,139,52593
2.631113000,0.000057000,103,52,10.0.0.2,36268,90.130.70.73,80,0,139,53977
2.636423000,0.005310000,104,52,10.0.0.2,36268,90.130.70.73,80,0,139,55361
2.642995000,0.006572000,105,52,10.0.0.2,36268,90.130.70.73,80,0,139,56745
2.702321000,0.059326000,106,52,10.0.0.2,36268,90.130.70.73,80,0,139,58129
2.708877000,0.006556000,107,52,10.0.0.2,36268,90.130.70.73,80,0,139,59513
2.714510000,0.005633000,108,52,10.0.0.2,36268,90.130.70.73,80,0,139,60897
2.720138000,0.005628000,109,52,10.0.0.2,36268,90.130.70.73,80,0,139,62281
2.726451000,0.006313000,110,52,10.0.0.2,36268,90.130.70.73,80,0,139,63665
2.732893000,0.006442000,111,52,10.0.0.2,36268,90.130.70.73,80,0,139,65049
2.738277000,0.005384000,112,52,10.0.0.2,36268,90.130.70.73,80,0,139,66433
2.744791000,0.006514000,113,52,10.0.0.2,36268,90.130.70.73,80,0,139,67817
2.750349000,0.005558000,114,52,10.0.0.2,36268,90.130.70.73,80,0,139,69201
2.756905000,0.006556000,115,52,10.0.0.2,36268,90.130.70.73,80,0,139,70585
2.762365000,0.005460000,116,52,10.0.0.2,36268,90.130.70.73,80,0,139,71969
2.772423000,0.010058000,117,1436,90.130.70.73,80,10.0.0.2,36268,1384,71969,139
2.772517000,0.000094000,118,1436,90.130.70.73,80,10.0.0.2,36268,1384,73353,139
2.772528000,0.000011000,119,1436,90.130.70.73,80,10.0.0.2,36268,1384,74737,139
2.772535000,0.000007000,120,1436,90.130.70.73,80,10.0.0.2,36268,1384,76121,139
2.772543000,0.000008000,121,1436,90.130.70.73,80,10.0.0.2,36268,1384,77505,139
2.772550000,0.000007000,122,1436,90.130.70.73,80,10.0.0.2,36268,1384,78889,139
2.772558000,0.000008000,123,1436,90.130.70.73,80,10.0.0.2,36268,1384,80273,139
2.772565000,0.000007000,124,1436,90.130.70.73,80,10.0.0.2,36268,1384,81657,139
2.842051000,0.069486000,125,1436,90.130.70.73,80,10.0.0.2,36268,1384,83041,139
2.842080000,0.000029000,126,1436,90.130.70.73,80,10.0.0.2,36268,1384,84425,139
2.842084000,0.000004000,127,1436,90.130.70.73,80,10.0.0.2,36268,1384,85809,139
2.842086000,0.000002000,128,1436,90.130.70.73,80,10.0.0.2,36268,1384,87193,139
2.842088000,0.000002000,129,1436,90.130.70.73,80,10.0.0.2,36268,1384,88577,139
2.842091000,0.000003000,130,1436,90.130.70.73,80,10.0.0.2,36268,1384,89961,139
2.842093000,0.000002000,131,1436,90.130.70.73,80,10.0.0.2,36268,1384,91345,139
2.842095000,0.000002000,132,1436,90.130.70.73,80,10.0.0.2,36268,1384,92729,139
2.842098000,0.000003000,133,1436,90.130.70.73,80,10.0.0.2,36268,1384,94113,139
2.842100000,0.000002000,134,1436,90.130.70.73,80,10.0.0.2,36268,1384,95497,139
2.842102000,0.000002000,135,1436,90.130.70.73,80,10.0.0.2,36268,1384,96881,139
2.842104000,0.000002000,136,1436,90.130.70.73,80,10.0.0.2,36268,1384,98265,139
2.858633000,0.016529000,137,52,10.0.0.2,36268,90.130.70.73,80,0,139,73353
2.864246000,0.005613000,138,52,10.0.0.2,36268,90.130.70.73,80,0,139,74737
2.871275000,0.007029000,139,52,10.0.0.2,36268,90.130.70.73,80,0,139,76121
2.876244000,0.004969000,140,52,10.0.0.2,36268,90.130.70.73,80,0,139,77505
2.882870000,0.006626000,141,52,10.0.0.2,36268,90.130.70.73,80,0,139,78889
2.888355000,0.005485000,142,52,10.0.0.2,36268,90.130.70.73,80,0,139,80273
2.895000000,0.006645000,143,52,10.0.0.2,36268,90.130.70.73,80,0,139,81657
2.898293000,0.003293000,144,1436,90.130.70.73,80,10.0.0.2,36268,1384,99649,139
2.898333000,0.000040000,145,1436,90.130.70.73,80,10.0.0.2,36268,1384,101033,139
2.898338000,0.000005000,146,1436,90.130.70.73,80,10.0.0.2,36268,1384,102417,139
2.898342000,0.000004000,147,1436,90.130.70.73,80,10.0.0.2,36268,1384,103801,139
2.898346000,0.000004000,148,1436,90.130.70.73,80,10.0.0.2,36268,1384,105185,139
2.898350000,0.000004000,149,1436,90.130.70.73,80,10.0.0.2,36268,1384,106569,139
2.898353000,0.000003000,150,1436,90.130.70.73,80,10.0.0.2,36268,1384,107953,139
2.898356000,0.000003000,151,1436,90.130.70.73,80,10.0.0.2,36268,1384,109337,139
2.898360000,0.000004000,152,1436,90.130.70.73,80,10.0.0.2,36268,1384,110721,139
2.898363000,0.000003000,153,1436,90.130.70.73,80,10.0.0.2,36268,1384,112105,139
2.898367000,0.000004000,154,1436,90.130.70.73,80,10.0.0.2,36268,1384,113489,139
2.898370000,0.000003000,155,1436,90.130.70.73,80,10.0.0.2,36268,1384,114873,139
2.900168000,0.001798000,156,52,10.0.0.2,36268,90.130.70.73,80,0,139,83041
2.931256000,0.031088000,157,52,10.0.0.2,36268,90.130.70.73,80,0,139,84425
2.936507000,0.005251000,158,52,10.0.0.2,36268,90.130.70.73,80,0,139,85809
2.939013000,0.002506000,159,1436,90.130.70.73,80,10.0.0.2,36268,1384,116257,139
2.942075000,0.003062000,160,52,10.0.0.2,36268,90.130.70.73,80,0,139,87193
2.948443000,0.006368000,161,52,10.0.0.2,36268,90.130.70.73,80,0,139,88577
2.955037000,0.006594000,162,52,10.0.0.2,36268,90.130.70.73,80,0,139,89961
2.960377000,0.005340000,163,52,10.0.0.2,36268,90.130.70.73,80,0,139,91345
2.967191000,0.006814000,164,52,10.0.0.2,36268,90.130.70.73,80,0,139,92729
2.972422000,0.005231000,165,52,10.0.0.2,36268,90.130.70.73,80,0,139,94113
2.978540000,0.006118000,166,52,10.0.0.2,36268,90.130.70.73,80,0,139,95497
2.984611000,0.006071000,167,52,10.0.0.2,36268,90.130.70.73,80,0,139,96881
2.991493000,0.006882000,168,52,10.0.0.2,36268,90.130.70.73,80,0,139,98265
2.997614000,0.006121000,169,52,10.0.0.2,36268,90.130.70.73,80,0,139,99649
3.003607000,0.005993000,170,52,10.0.0.2,36268,90.130.70.73,80,0,139,101033
3.009983000,0.006376000,171,52,10.0.0.2,36268,90.130.70.73,80,0,139,102417
3.015620000,0.005637000,172,52,10.0.0.2,36268,90.130.70.73,80,0,139,103801
3.021531000,0.005911000,173,52,10.0.0.2,36268,90.130.70.73,80,0,139,105185
3.027771000,0.006240000,174,52,10.0.0.2,36268,90.130.70.73,80,0,139,106569
3.033488000,0.005717000,175,52,10.0.0.2,36268,90.130.70.73,80,0,139,107953
3.039954000,0.006466000,176,52,10.0.0.2,36268,90.130.70.73,80,0,139,109337
3.045394000,0.005440000,177,52,10.0.0.2,36268,90.130.70.73,80,0,139,110721
3.051855000,0.006461000,178,52,10.0.0.2,36268,90.130.70.73,80,0,139,112105
3.057482000,0.005627000,179,52,10.0.0.2,36268,90.130.70.73,80,0,139,113489
3.063966000,0.006484000,180,52,10.0.0.2,36268,90.130.70.73,80,0,139,114873
3.064022000,0.000056000,181,52,10.0.0.2,36268,90.130.70.73,80,0,139,116257
3.069479000,0.005457000,182,52,10.0.0.2,36268,90.130.70.73,80,0,139,117641
3.190690000,0.121211000,183,1436,90.130.70.73,80,10.0.0.2,36268,1384,117641,139
3.190778000,0.000088000,184,1436,90.130.70.73,80,10.0.0.2,36268,1384,119025,139
3.190786000,0.000008000,185,1436,90.130.70.73,80,10.0.0.2,36268,1384,120409,139
3.190791000,0.000005000,186,1436,90.130.70.73,80,10.0.0.2,36268,1384,121793,139
3.190796000,0.000005000,187,1436,90.130.70.73,80,10.0.0.2,36268,1384,123177,139
3.190801000,0.000005000,188,1436,90.130.70.73,80,10.0.0.2,36268,1384,124561,139
3.190805000,0.000004000,189,1436,90.130.70.73,80,10.0.0.2,36268,1384,125945,139
3.190810000,0.000005000,190,1436,90.130.70.73,80,10.0.0.2,36268,1384,127329,139
3.201331000,0.010521000,191,1436,90.130.70.73,80,10.0.0.2,36268,1384,128713,139
3.201484000,0.000153000,192,1436,90.130.70.73,80,10.0.0.2,36268,1384,130097,139
3.201494000,0.000010000,193,1436,90.130.70.73,80,10.0.0.2,36268,1384,131481,139
3.201500000,0.000006000,194,1436,90.130.70.73,80,10.0.0.2,36268,1384,132865,139
3.201506000,0.000006000,195,1436,90.130.70.73,80,10.0.0.2,36268,1384,134249,139
3.201514000,0.000008000,196,1436,90.130.70.73,80,10.0.0.2,36268,1384,135633,139
