frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
1.900933000,0.000005000,75,1436,148.113.1.33,443,10.0.0.2,60048,1384,49663,676
1.900938000,0.000005000,76,1436,148.113.1.33,443,10.0.0.2,60048,1384,51047,676
1.901422000,0.000484000,77,52,10.0.0.2,60048,148.113.1.33,443,0,676,41359
1.905450000,0.004028000,78,52,148.113.1.33,80,10.0.0.2,52100,0,371,144
1.906822000,0.001372000,79,1436,148.113.1.33,443,10.0.0.2,60048,1384,52431,676
1.906898000,0.000076000,80,1436,148.113.1.33,443,10.0.0.2,60048,1384,53815,676
1.906904000,0.000006000,81,1436,148.113.1.33,443,10.0.0.2,60048,1384,55199,676
1.906908000,0.000004000,82,1436,148.113.1.33,443,10.0.0.2,60048,1384,56583,676
1.913981000,0.007073000,83,52,10.0.0.2,60048,148.113.1.33,443,0,676,44127
1.920409000,0.006428000,84,1436,148.113.1.33,443,10.0.0.2,60048,1384,57967,676
1.920486000,0.000077000,85,1436,148.113.1.33,443,10.0.0.2,60048,1384,59351,676
1.920493000,0.000007000,86,1436,148.113.1.33,443,10.0.0.2,60048,1384,60735,676
1.923012000,0.002519000,87,1436,148.113.1.33,443,10.0.0.2,60048,1384,62119,676
1.927547000,0.004535000,88,1436,148.113.1.33,443,10.0.0.2,60048,1384,63503,676
1.927608000,0.000061000,89,1436,148.113.1.33,443,10.0.0.2,60048,1384,64887,676
1.929899000,0.002291000,90,1436,148.113.1.33,443,10.0.0.2,60048,1384,66271,676
1.929983000,0.000084000,91,1436,148.113.1.33,443,10.0.0.2,60048,1384,67655,676
1.931425000,0.001442000,92,52,10.0.0.2,60048,148.113.1.33,443,0,676,46895
1.939018000,0.007593000,93,1436,148.113.1.33,443,10.0.0.2,60048,1384,69039,676
1.939126000,0.000108000,94,1436,148.113.1.33,443,10.0.0.2,60048,1384,70423,676
1.940452000,0.001326000,95,1436,148.113.1.33,443,10.0.0.2,60048,1384,71807,676
1.940544000,0.000092000,96,1436,148.113.1.33,443,10.0.0.2,60048,1384,73191,676
1.954254000,0.013710000,97,1436,148.113.1.33,443,10.0.0.2,60048,1384,74575,676
1.954339000,0.000085000,98,1436,148.113.1.33,443,10.0.0.2,60048,1384,75959,676
1.954347000,0.000008000,99,1436,148.113.1.33,443,10.0.0.2,60048,1384,77343,676
1.954351000,0.000004000,100,1436,148.113.1.33,443,10.0.0.2,60048,1384,78727,676
1.965498000,0.011147000,101,1436,148.113.1.33,443,10.0.0.2,60048,1384,80111,676
1.965571000,0.000073000,102,1436,148.113.1.33,443,10.0.0.2,60048,1384,81495,676
1.965579000,0.000008000,103,1436,148.113.1.33,443,10.0.0.2,60048,1384,82879,676
1.965584000,0.000005000,104,1436,148.113.1.33,443,10.0.0.2,60048,1384,84263,676
1.980564000,0.014980000,105,1436,148.113.1.33,443,10.0.0.2,60048,1384,85647,676
1.980631000,0.000067000,106,1436,148.113.1.33,443,10.0.0.2,60048,1384,87031,676
1.980637000,0.000006000,107,1436,148.113.1.33,443,10.0.0.2,60048,1384,88415,676
1.980640000,0.000003000,108,1436,148.113.1.33,443,10.0.0.2,60048,1384,89799,676
1.988440000,0.007800000,109,1436,148.113.1.33,443,10.0.0.2,60048,1384,91183,676
1.988524000,0.000084000,110,1436,148.113.1.33,443,10.0.0.2,60048,1384,92567,676
1.988531000,0.000007000,111,1436,148.113.1.33,443,10.0.0.2,60048,1384,93951,676
1.989957000,0.001426000,112,1436,148.113.1.33,443,10.0.0.2,60048,1384,95335,676
2.003340000,0.013383000,113,52,10.0.0.2,60048,148.113.1.33,443,0,676,49663
2.009377000,0.006037000,114,52,10.0.0.2,60048,148.113.1.33,443,0,676,52431
2.009438000,0.000061000,115,52,10.0.0.2,52100,148.113.1.33,80,0,144,372
2.022713000,0.013275000,116,52,10.0.0.2,60048,148.113.1.33,443,0,676,55199
2.034916000,0.012203000,117,52,10.0.0.2,60048,148.113.1.33,443,0,676,57967
2.036542000,0.001626000,118,1436,148.113.1.33,443,10.0.0.2,60048,1384,96719,676
2.036676000,0.000134000,119,1436,148.113.1.33,443,10.0.0.2,60048,1384,98103,676
2.036688000,0.000012000,120,1436,148.113.1.33,443,10.0.0.2,60048,1384,99487,676
2.036696000,0.000008000,121,1436,148.113.1.33,443,10.0.0.2,60048,1384,100871,676
2.046247000,0.009551000,122,52,10.0.0.2,60048,148.113.1.33,443,0,676,60735
2.058487000,0.012240000,123,52,10.0.0.2,60048,148.113.1.33,443,0,676,63503
2.070879000,0.012392000,124,52,10.0.0.2,60048,148.113.1.33,443,0,676,66271
2.082439000,0.011560000,125,52,10.0.0.2,60048,148.113.1.33,443,0,676,69039
2.086771000,0.004332000,126,1436,148.113.1.33,443,10.0.0.2,60048,1384,102255,676
2.086854000,0.000083000,127,1436,148.113.1.33,443,10.0.0.2,60048,1384,103639,676
2.086861000,0.000007000,128,1436,148.113.1.33,443,10.0.0.2,60048,1384,105023,676
2.086866000,0.000005000,129,1436,148.113.1.33,443,10.0.0.2,60048,1384,106407,676
2.086870000,0.000004000,130,1436,148.113.1.33,443,10.0.0.2,60048,1384,107791,676
2.086874000,0.000004000,131,1436,148.113.1.33,443,10.0.0.2,60048,1384,109175,676
2.086878000,0.000004000,132,1436,148.113.1.33,443,10.0.0.2,60048,1384,110559,676
2.086882000,0.000004000,133,1436,148.113.1.33,443,10.0.0.2,60048,1384,111943,676
2.094612000,0.007730000,134,52,10.0.0.2,60048,148.113.1.33,443,0,676,71807
2.107974000,0.013362000,135,52,10.0.0.2,60048,148.113.1.33,443,0,676,74575
2.108080000,0.000106000,136,1436,148.113.1.33,443,10.0.0.2,60048,1384,113327,676
2.108097000,0.000017000,137,1436,148.113.1.33,443,10.0.0.2,60048,1384,114711,676
2.108104000,0.000007000,138,1436,148.113.1.33,443,10.0.0.2,60048,1384,116095,676
2.108109000,0.000005000,139,1436,148.113.1.33,443,10.0.0.2,60048,1384,117479,676
2.108115000,0.000006000,140,1436,148.113.1.33,443,10.0.0.2,60048,1384,118863,676
2.109646000,0.001531000,141,1436,148.113.1.33,443,10.0.0.2,60048,1384,120247,676
2.109727000,0.000081000,142,1436,148.113.1.33,443,10.0.0.2,60048,1384,121631,676
2.109734000,0.000007000,143,1436,148.113.1.33,443,10.0.0.2,60048,1384,123015,676
2.118203000,0.008469000,144,52,10.0.0.2,60048,148.113.1.33,443,0,676,77343
2.130957000,0.012754000,145,52,10.0.0.2,60048,148.113.1.33,443,0,676,80111
2.133224000,0.002267000,146,1436,148.113.1.33,443,10.0.0.2,60048,1384,124399,676
2.133292000,0.000068000,147,1436,148.113.1.33,443,10.0.0.2,60048,1384,125783,676
2.133298000,0.000006000,148,1436,148.113.1.33,443,10.0.0.2,60048,1384,127167,676
2.133302000,0.000004000,149,1436,148.113.1.33,443,10.0.0.2,60048,1384,128551,676
2.133305000,0.000003000,150,1436,148.113.1.33,443,10.0.0.2,60048,1384,129935,676
2.133309000,0.000004000,151,1436,148.113.1.33,443,10.0.0.2,60048,1384,131319,676
2.133313000,0.000004000,152,1436,148.113.1.33,443,10.0.0.2,60048,1384,132703,676
2.133316000,0.000003000,153,1436,148.113.1.33,443,10.0.0.2,60048,1384,134087,676
2.143620000,0.010304000,154,52,10.0.0.2,60048,148.113.1.33,443,0,676,82879
2.148422000,0.004802000,155,52,10.0.0.2,60048,148.113.1.33,443,0,676,85647
