frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
0.308404000,0.101100000,5,60,10.0.0.2,56162,192.0.66.108,443,0,0,0
0.415286000,0.106882000,6,48,192.0.66.108,443,10.0.0.2,56162,0,0,1
0.511934000,0.096648000,7,40,10.0.0.2,56162,192.0.66.108,443,0,1,1
0.517533000,0.005599000,8,442,10.0.0.2,56162,192.0.66.108,443,402,1,1
0.549651000,0.032118000,9,40,192.0.66.108,443,10.0.0.2,56162,0,1,403
0.795797000,0.246146000,10,1048,192.0.66.108,443,10.0.0.2,56162,1008,1397,403
0.795875000,0.000078000,11,1436,192.0.66.108,443,10.0.0.2,56162,1396,1,403
0.885215000,0.089340000,12,40,10.0.0.2,56162,192.0.66.108,443,0,403,1
0.890671000,0.005456000,13,40,10.0.0.2,56162,192.0.66.108,443,0,403,2405
0.915146000,0.024475000,14,120,10.0.0.2,56162,192.0.66.108,443,80,403,2405
1.066469000,0.151323000,15,327,192.0.66.108,443,10.0.0.2,56162,287,2405,483
1.067804000,0.001335000,16,327,192.0.66.108,443,10.0.0.2,56162,287,2692,483
1.155486000,0.087682000,17,181,10.0.0.2,56162,192.0.66.108,443,141,483,2692
1.203742000,0.048256000,18,40,10.0.0.2,56162,192.0.66.108,443,0,624,2979
1.381845000,0.178103000,19,40,192.0.66.108,443,10.0.0.2,56162,0,2979,624
1.544113000,0.162268000,20,377,192.0.66.108,443,10.0.0.2,56162,337,2979,624
1.637219000,0.093106000,21,40,10.0.0.2,56162,192.0.66.108,443,0,624,3316
2.137302000,0.093514000,26,60,10.0.0.2,56164,192.0.66.108,443,0,0,0
2.245401000,0.108099000,27,48,192.0.66.108,443,10.0.0.2,56164,0,0,1
2.341071000,0.095670000,28,40,10.0.0.2,56164,192.0.66.108,443,0,1,1
2.341136000,0.000065000,29,446,10.0.0.2,56164,192.0.66.108,443,406,1,1
2.376048000,0.034912000,30,40,192.0.66.108,443,10.0.0.2,56164,0,1,407
2.610676000,0.234628000,31,1436,192.0.66.108,443,10.0.0.2,56164,1396,1,407
2.610760000,0.000084000,32,1048,192.0.66.108,443,10.0.0.2,56164,1008,1397,407
2.701800000,0.091040000,33,40,10.0.0.2,56164,192.0.66.108,443,0,407,1397
2.701844000,0.000044000,34,40,10.0.0.2,56164,192.0.66.108,443,0,407,2405
2.701849000,0.000005000,35,120,10.0.0.2,56164,192.0.66.108,443,80,407,2405
2.893775000,0.191926000,36,327,192.0.66.108,443,10.0.0.2,56164,287,2405,487
2.893994000,0.000219000,37,327,192.0.66.108,443,10.0.0.2,56164,287,2692,487
2.990618000,0.096624000,38,185,10.0.0.2,56164,192.0.66.108,443,145,487,2692
3.038696000,0.048078000,39,40,10.0.0.2,56164,192.0.66.108,443,0,632,2979
3.081091000,0.042395000,40,1431,192.0.66.108,443,10.0.0.2,56164,1391,2979,632
3.081149000,0.000058000,41,1431,192.0.66.108,443,10.0.0.2,56164,1391,4370,632
3.081158000,0.000009000,42,1426,192.0.66.108,443,10.0.0.2,56164,1386,7157,632
3.081164000,0.000006000,43,1436,192.0.66.108,443,10.0.0.2,56164,1396,5761,632
3.081170000,0.000006000,44,1436,192.0.66.108,443,10.0.0.2,56164,1396,8543,632
3.081175000,0.000005000,45,1436,192.0.66.108,443,10.0.0.2,56164,1396,9939,632
3.095328000,0.014153000,46,1436,192.0.66.108,443,10.0.0.2,56164,1396,11335,632
3.095400000,0.000072000,47,1436,192.0.66.108,443,10.0.0.2,56164,1396,12731,632
3.110818000,0.015418000,48,1436,192.0.66.108,443,10.0.0.2,56164,1396,14127,632
3.110877000,0.000059000,49,1436,192.0.66.108,443,10.0.0.2,56164,1396,15523,632
3.123969000,0.013092000,50,1436,192.0.66.108,443,10.0.0.2,56164,1396,16919,632
3.124012000,0.000043000,51,1436,192.0.66.108,443,10.0.0.2,56164,1396,18315,632
3.138608000,0.014596000,52,1436,192.0.66.108,443,10.0.0.2,56164,1396,21107,632
3.138698000,0.000090000,53,1436,192.0.66.108,443,10.0.0.2,56164,1396,19711,632
3.171013000,0.032315000,54,40,10.0.0.2,56164,192.0.66.108,443,0,632,4370
3.171053000,0.000040000,55,64,10.0.0.2,56162,192.0.66.108,443,24,624,3316
3.178182000,0.007129000,56,40,10.0.0.2,56162,192.0.66.108,443,0,648,3316
3.178221000,0.000039000,57,40,10.0.0.2,56164,192.0.66.108,443,0,632,5761
3.183710000,0.005489000,58,40,10.0.0.2,56164,192.0.66.108,443,0,632,5761
3.189409000,0.005699000,59,40,10.0.0.2,56164,192.0.66.108,443,0,632,8543
3.196013000,0.006604000,60,40,10.0.0.2,56164,192.0.66.108,443,0,632,9939
3.202027000,0.006014000,61,40,10.0.0.2,56164,192.0.66.108,443,0,632,11335
3.208053000,0.006026000,62,40,10.0.0.2,56164,192.0.66.108,443,0,632,12731
3.213393000,0.005340000,63,40,10.0.0.2,56164,192.0.66.108,443,0,632,14127
3.220105000,0.006712000,64,40,10.0.0.2,56164,192.0.66.108,443,0,632,15523
3.225360000,0.005255000,65,40,10.0.0.2,56164,192.0.66.108,443,0,632,16919
3.231828000,0.006468000,66,40,10.0.0.2,56164,192.0.66.108,443,0,632,18315
3.238164000,0.006336000,67,40,10.0.0.2,56164,192.0.66.108,443,0,632,19711
3.243898000,0.005734000,68,40,10.0.0.2,56164,192.0.66.108,443,0,632,19711
3.249804000,0.005906000,69,40,10.0.0.2,56164,192.0.66.108,443,0,632,22503
3.254701000,0.004897000,70,40,192.0.66.108,443,10.0.0.2,56162,0,3316,648
3.255891000,0.001190000,71,40,192.0.66.108,443,10.0.0.2,56162,0,3316,648
3.255946000,0.000055000,72,1436,192.0.66.108,443,10.0.0.2,56164,1396,22503,632
3.255955000,0.000009000,73,1436,192.0.66.108,443,10.0.0.2,56164,1396,23899,632
3.255960000,0.000005000,74,40,192.0.66.108,443,10.0.0.2,56162,0,3317,649
3.261405000,0.005445000,75,1436,192.0.66.108,443,10.0.0.2,56164,1396,25295,632
3.261461000,0.000056000,76,1436,192.0.66.108,443,10.0.0.2,56164,1396,26691,632
3.276566000,0.015105000,77,1436,192.0.66.108,443,10.0.0.2,56164,1396,28087,632
3.277820000,0.001254000,78,1436,192.0.66.108,443,10.0.0.2,56164,1396,29483,632
3.291462000,0.013642000,79,1436,192.0.66.108,443,10.0.0.2,56164,1396,30879,632
3.291530000,0.000068000,80,1436,192.0.66.108,443,10.0.0.2,56164,1396,32275,632
3.313465000,0.021935000,81,1436,192.0.66.108,443,10.0.0.2,56164,1396,33671,632
3.313517000,0.000052000,82,1436,192.0.66.108,443,10.0.0.2,56164,1396,35067,632
3.313523000,0.000006000,83,1436,192.0.66.108,443,10.0.0.2,56164,1396,36463,632
3.328462000,0.014939000,84,1436,192.0.66.108,443,10.0.0.2,56164,1396,37859,632
3.328515000,0.000053000,85,1436,192.0.66.108,443,10.0.0.2,56164,1396,39255,632
3.343748000,0.015233000,86,1436,192.0.66.108,443,10.0.0.2,56164,1396,40651,632
3.343810000,0.000062000,87,1436,192.0.66.108,443,10.0.0.2,56164,1396,42047,632
3.345775000,0.001965000,88,40,10.0.0.2,56162,192.0.66.108,443,0,649,3317
3.352960000,0.007185000,89,40,10.0.0.2,56164,192.0.66.108,443,0,632,23899
3.352994000,0.000034000,90,40,10.0.0.2,56164,192.0.66.108,443,0,632,25295
3.358236000,0.005242000,91,1436,192.0.66.108,443,10.0.0.2,56164,1396,43443,632
3.358286000,0.000050000,92,1436,192.0.66.108,443,10.0.0.2,56164,1396,44839,632
3.359191000,0.000905000,93,40,10.0.0.2,56164,192.0.66.108,443,0,632,26691
3.364310000,0.005119000,94,40,10.0.0.2,56164,192.0.66.108,443,0,632,28087
3.371891000,0.007581000,95,1436,192.0.66.108,443,10.0.0.2,56164,1396,46235,632
3.371939000,0.000048000,96,1436,192.0.66.108,443,10.0.0.2,56164,1396,47631,632
3.377273000,0.005334000,97,40,10.0.0.2,56164,192.0.66.108,443,0,632,30879
3.386963000,0.009690000,98,1436,192.0.66.108,443,10.0.0.2,56164,1396,49027,632
3.387025000,0.000062000,99,1436,192.0.66.108,443,10.0.0.2,56164,1396,50423,632
3.389001000,0.001976000,100,40,10.0.0.2,56164,192.0.66.108,443,0,632,33671
3.401135000,0.012134000,101,1436,192.0.66.108,443,10.0.0.2,56164,1396,53215,632
3.401207000,0.000072000,102,1436,192.0.66.108,443,10.0.0.2,56164,1396,51819,632
3.406289000,0.005082000,103,40,10.0.0.2,56164,192.0.66.108,443,0,632,36463
3.415842000,0.009553000,104,1436,192.0.66.108,443,10.0.0.2,56164,1396,56007,632
3.415905000,0.000063000,105,1436,192.0.66.108,443,10.0.0.2,56164,1396,54611,632
3.418575000,0.002670000,106,40,10.0.0.2,56164,192.0.66.108,443,0,632,37859
3.424985000,0.006410000,107,40,10.0.0.2,56164,192.0.66.108,443,0,632,40651
3.436212000,0.011227000,108,1436,192.0.66.108,443,10.0.0.2,56164,1396,57403,632
3.436254000,0.000042000,109,1436,192.0.66.108,443,10.0.0.2,56164,1396,58799,632
3.436707000,0.000453000,110,40,10.0.0.2,56164,192.0.66.108,443,0,632,43443
3.446156000,0.009449000,111,1436,192.0.66.108,443,10.0.0.2,56164,1396,60195,632
3.446254000,0.000098000,112,1436,192.0.66.108,443,10.0.0.2,56164,1396,61591,632
3.453807000,0.007553000,113,1436,192.0.66.108,443,10.0.0.2,56164,1396,64383,632
3.453862000,0.000055000,114,1436,192.0.66.108,443,10.0.0.2,56164,1396,62987,632
3.454576000,0.000714000,115,40,10.0.0.2,56164,192.0.66.108,443,0,632,46235
3.462411000,0.007835000,116,1436,192.0.66.108,443,10.0.0.2,56164,1396,67175,632
3.462461000,0.000050000,117,1436,192.0.66.108,443,10.0.0.2,56164,1396,65779,632
3.467402000,0.004941000,118,40,10.0.0.2,56164,192.0.66.108,443,0,632,49027
3.470679000,0.003277000,119,1436,192.0.66.108,443,10.0.0.2,56164,1396,68571,632
3.470737000,0.000058000,120,1436,192.0.66.108,443,10.0.0.2,56164,1396,69967,632
3.478110000,0.007373000,121,1436,192.0.66.108,443,10.0.0.2,56164,1396,71363,632
3.478156000,0.000046000,122,1436,192.0.66.108,443,10.0.0.2,56164,1396,72759,632
3.478510000,0.000354000,123,40,10.0.0.2,56164,192.0.66.108,443,0,632,51819
3.487300000,0.008790000,124,1436,192.0.66.108,443,10.0.0.2,56164,1396,74155,632
3.487349000,0.000049000,125,1436,192.0.66.108,443,10.0.0.2,56164,1396,75551,632
3.490739000,0.003390000,126,40,10.0.0.2,56164,192.0.66.108,443,0,632,51819
3.495887000,0.005148000,127,1436,192.0.66.108,443,10.0.0.2,56164,1396,76947,632
3.495925000,0.000038000,128,1436,192.0.66.108,443,10.0.0.2,56164,1396,78343,632
3.497135000,0.001210000,129,40,10.0.0.2,56164,192.0.66.108,443,0,632,54611
3.502846000,0.005711000,130,1436,192.0.66.108,443,10.0.0.2,56164,1396,79739,632
3.502896000,0.000050000,131,1436,192.0.66.108,443,10.0.0.2,56164,1396,81135,632
3.503007000,0.000111000,132,40,10.0.0.2,56164,192.0.66.108,443,0,632,54611
3.508801000,0.005794000,133,40,10.0.0.2,56164,192.0.66.108,443,0,632,57403
3.510612000,0.001811000,134,1436,192.0.66.108,443,10.0.0.2,56164,1396,82531,632
3.510664000,0.000052000,135,1436,192.0.66.108,443,10.0.0.2,56164,1396,83927,632
3.519400000,0.008736000,136,1436,192.0.66.108,443,10.0.0.2,56164,1396,85323,632
3.519442000,0.000042000,137,1436,192.0.66.108,443,10.0.0.2,56164,1396,86719,632
3.527064000,0.007622000,138,1436,192.0.66.108,443,10.0.0.2,56164,1396,88115,632
3.527122000,0.000058000,139,1436,192.0.66.108,443,10.0.0.2,56164,1396,89511,632
3.532293000,0.005171000,140,40,10.0.0.2,56164,192.0.66.108,443,0,632,60195
3.534400000,0.002107000,141,1436,192.0.66.108,443,10.0.0.2,56164,1396,90907,632
3.534449000,0.000049000,142,1436,192.0.66.108,443,10.0.0.2,56164,1396,92303,632
3.545221000,0.010772000,143,40,10.0.0.2,56164,192.0.66.108,443,0,632,62987
3.550336000,0.005115000,144,40,10.0.0.2,56164,192.0.66.108,443,0,632,62987
3.556962000,0.006626000,145,40,10.0.0.2,56164,192.0.66.108,443,0,632,65779
3.560451000,0.003489000,146,1436,192.0.66.108,443,10.0.0.2,56164,1396,93699,632
3.560493000,0.000042000,147,1436,192.0.66.108,443,10.0.0.2,56164,1396,95095,632
3.560498000,0.000005000,148,1436,192.0.66.108,443,10.0.0.2,56164,1396,96491,632
3.560502000,0.000004000,149,1436,192.0.66.108,443,10.0.0.2,56164,1396,97887,632
3.560507000,0.000005000,150,1436,192.0.66.108,443,10.0.0.2,56164,1396,99283,632
3.560511000,0.000004000,151,1436,192.0.66.108,443,10.0.0.2,56164,1396,100679,632
3.563210000,0.002699000,152,40,10.0.0.2,56164,192.0.66.108,443,0,632,65779
3.568217000,0.005007000,153,40,10.0.0.2,56164,192.0.66.108,443,0,632,68571
3.574245000,0.006028000,154,40,10.0.0.2,56164,192.0.66.108,443,0,632,69967
3.580541000,0.006296000,155,40,10.0.0.2,56164,192.0.66.108,443,0,632,71363
3.587027000,0.006486000,156,40,10.0.0.2,56164,192.0.66.108,443,0,632,72759
3.593227000,0.006200000,157,40,10.0.0.2,56164,192.0.66.108,443,0,632,74155
