frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.502328000,0.006073000,121,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.509133000,0.006805000,122,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.514862000,0.005729000,123,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.514930000,0.000068000,124,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.519712000,0.004782000,125,1436,148.113.1.33,443,10.0.0.2,53788,1384,93951,676
2.519768000,0.000056000,126,1436,148.113.1.33,443,10.0.0.2,53788,1384,95335,676
2.521028000,0.001260000,127,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.525581000,0.004553000,128,1436,148.113.1.33,443,10.0.0.2,53788,1384,96719,676
2.527131000,0.001550000,129,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.531761000,0.004630000,130,1436,148.113.1.33,443,10.0.0.2,53788,1384,45511,676
2.533211000,0.001450000,131,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.540406000,0.007195000,132,1436,148.113.1.33,443,10.0.0.2,53788,1384,98103,676
2.542862000,0.002456000,133,1436,148.113.1.33,443,10.0.0.2,53788,1384,99487,676
2.544476000,0.001614000,134,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.544570000,0.000094000,135,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.550752000,0.006182000,136,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.555912000,0.005160000,137,1436,148.113.1.33,443,10.0.0.2,53788,1384,100871,676
2.557261000,0.001349000,138,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.561594000,0.004333000,139,1436,148.113.1.33,443,10.0.0.2,53788,1384,102255,676
2.562893000,0.001299000,140,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.568750000,0.005857000,141,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.568824000,0.000074000,142,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.573891000,0.005067000,143,1436,148.113.1.33,443,10.0.0.2,53788,1384,103639,676
2.574461000,0.000570000,144,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.578373000,0.003912000,145,1436,148.113.1.33,443,10.0.0.2,53788,1384,105023,676
2.580859000,0.002486000,146,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.586729000,0.005870000,147,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.592046000,0.005317000,148,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.592324000,0.000278000,149,1436,148.113.1.33,443,10.0.0.2,53788,1384,106407,676
2.592370000,0.000046000,150,1436,148.113.1.33,443,10.0.0.2,53788,1384,107791,676
2.598435000,0.006065000,151,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.604175000,0.005740000,152,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.606731000,0.002556000,153,1436,148.113.1.33,443,10.0.0.2,53788,1384,109175,676
2.609129000,0.002398000,154,1436,148.113.1.33,443,10.0.0.2,53788,1384,110559,676
2.610106000,0.000977000,155,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.616594000,0.006488000,156,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.621062000,0.004468000,157,1436,148.113.1.33,443,10.0.0.2,53788,1384,111943,676
2.622248000,0.001186000,158,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.628157000,0.005909000,159,1436,148.113.1.33,443,10.0.0.2,53788,1384,113327,676
2.628553000,0.000396000,160,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.632719000,0.004166000,161,1436,148.113.1.33,443,10.0.0.2,53788,1384,114711,676
2.634336000,0.001617000,162,52,10.0.0.2,53788,148.113.1.33,443,0,676,45511
2.640848000,0.006512000,163,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.646758000,0.005910000,164,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.652242000,0.005484000,165,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.658435000,0.006193000,166,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.664283000,0.005848000,167,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.677092000,0.012809000,168,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.677161000,0.000069000,169,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.683469000,0.006308000,170,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.689812000,0.006343000,171,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.695361000,0.005549000,172,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.702047000,0.006686000,173,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.706102000,0.004055000,174,1436,148.113.1.33,443,10.0.0.2,53788,1384,116095,676
2.706167000,0.000065000,175,1436,148.113.1.33,443,10.0.0.2,53788,1384,117479,676
2.706176000,0.000009000,176,1436,148.113.1.33,443,10.0.0.2,53788,1384,118863,676
2.706182000,0.000006000,177,1436,148.113.1.33,443,10.0.0.2,53788,1384,120247,676
2.706188000,0.000006000,178,1436,148.113.1.33,443,10.0.0.2,53788,1384,121631,676
2.706193000,0.000005000,179,1436,148.113.1.33,443,10.0.0.2,53788,1384,123015,676
2.706199000,0.000006000,180,1436,148.113.1.33,443,10.0.0.2,53788,1384,124399,676
2.706205000,0.000006000,181,1436,148.113.1.33,443,10.0.0.2,53788,1384,125783,676
2.707730000,0.001525000,182,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.719851000,0.012121000,183,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.725401000,0.005550000,184,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.755004000,0.029603000,185,1436,148.113.1.33,443,10.0.0.2,53788,1384,127167,676
2.755122000,0.000118000,186,1436,148.113.1.33,443,10.0.0.2,53788,1384,88415,676
2.755133000,0.000011000,187,1436,148.113.1.33,443,10.0.0.2,53788,1384,128551,676
2.755147000,0.000014000,188,1436,148.113.1.33,443,10.0.0.2,53788,1384,129935,676
2.755155000,0.000008000,189,1436,148.113.1.33,443,10.0.0.2,53788,1384,131319,676
2.755163000,0.000008000,190,1436,148.113.1.33,443,10.0.0.2,53788,1384,132703,676
2.755173000,0.000010000,191,1436,148.113.1.33,443,10.0.0.2,53788,1384,134087,676
2.755180000,0.000007000,192,1436,148.113.1.33,443,10.0.0.2,53788,1384,135471,676
2.792267000,0.037087000,193,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.797582000,0.005315000,194,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.804018000,0.006436000,195,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.809382000,0.005364000,196,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.821983000,0.012601000,197,1436,148.113.1.33,443,10.0.0.2,53788,1384,136855,676
