frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
6.385924000,0.016208000,80,1436,192.0.66.108,443,10.0.0.2,51826,1396,8549,632
6.432071000,0.046147000,81,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.444978000,0.012907000,82,1436,192.0.66.108,443,10.0.0.2,51826,1396,36469,632
6.494121000,0.049143000,83,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.509506000,0.015385000,84,1436,192.0.66.108,443,10.0.0.2,51826,1396,37865,632
6.557510000,0.048004000,85,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.580056000,0.022546000,86,1436,192.0.66.108,443,10.0.0.2,51826,1396,39261,632
6.619166000,0.039110000,87,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.634265000,0.015099000,88,1436,192.0.66.108,443,10.0.0.2,51826,1396,40657,632
6.681923000,0.047658000,89,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.697707000,0.015784000,90,1436,192.0.66.108,443,10.0.0.2,51826,1396,42053,632
6.742766000,0.045059000,91,40,10.0.0.2,51826,192.0.66.108,443,0,632,8549
6.757992000,0.015226000,92,1436,192.0.66.108,443,10.0.0.2,51826,1396,43449,632
6.807494000,0.049502000,93,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
6.814568000,0.007074000,94,1436,192.0.66.108,443,10.0.0.2,51826,1396,44845,632
6.869390000,0.054822000,95,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
6.884598000,0.015208000,96,1436,192.0.66.108,443,10.0.0.2,51826,1396,9945,632
6.932594000,0.047996000,97,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
6.948585000,0.015991000,98,1436,192.0.66.108,443,10.0.0.2,51826,1396,46241,632
6.994458000,0.045873000,99,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
7.010475000,0.016017000,100,1436,192.0.66.108,443,10.0.0.2,51826,1396,47637,632
7.055932000,0.045457000,101,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
7.072500000,0.016568000,102,1436,192.0.66.108,443,10.0.0.2,51826,1396,49033,632
7.119693000,0.047193000,103,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
7.119830000,0.000137000,104,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
7.135228000,0.015398000,105,1436,192.0.66.108,443,10.0.0.2,51826,1396,50429,632
7.180052000,0.044824000,106,40,10.0.0.2,51826,192.0.66.108,443,0,632,9945
7.194298000,0.014246000,107,1436,192.0.66.108,443,10.0.0.2,51826,1396,51825,632
7.194368000,0.000070000,108,1436,192.0.66.108,443,10.0.0.2,51826,1396,53221,632
7.244632000,0.050264000,109,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.260789000,0.016157000,110,1436,192.0.66.108,443,10.0.0.2,51826,1396,54617,632
7.306359000,0.045570000,111,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.306408000,0.000049000,112,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.320455000,0.014047000,113,1436,192.0.66.108,443,10.0.0.2,51826,1396,11341,632
7.320480000,0.000025000,114,1436,192.0.66.108,443,10.0.0.2,51826,1396,56013,632
7.369792000,0.049312000,115,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.384313000,0.014521000,116,1436,192.0.66.108,443,10.0.0.2,51826,1396,57409,632
7.384340000,0.000027000,117,1436,192.0.66.108,443,10.0.0.2,51826,1396,58805,632
7.430817000,0.046477000,118,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.446226000,0.015409000,119,1436,192.0.66.108,443,10.0.0.2,51826,1396,60201,632
7.494283000,0.048057000,120,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.512025000,0.015111000,122,1436,192.0.66.108,443,10.0.0.2,51826,1396,61597,632
7.556197000,0.044172000,123,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.572386000,0.016189000,124,1436,192.0.66.108,443,10.0.0.2,51826,1396,62993,632
7.618585000,0.046199000,125,40,10.0.0.2,51826,192.0.66.108,443,0,632,11341
7.630851000,0.012266000,126,1436,192.0.66.108,443,10.0.0.2,51826,1396,64389,632
7.680652000,0.049801000,127,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
7.744385000,0.063733000,128,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
7.806533000,0.062148000,129,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
7.838077000,0.031544000,130,1436,192.0.66.108,443,10.0.0.2,51826,1396,65785,632
7.838146000,0.000069000,131,1436,192.0.66.108,443,10.0.0.2,51826,1396,15529,632
7.838151000,0.000005000,132,1436,192.0.66.108,443,10.0.0.2,51826,1396,67181,632
7.838154000,0.000003000,133,1436,192.0.66.108,443,10.0.0.2,51826,1396,68577,632
7.869327000,0.031173000,134,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
7.930831000,0.061504000,135,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
7.956135000,0.025304000,136,1436,192.0.66.108,443,10.0.0.2,51826,1396,69973,632
7.956193000,0.000058000,137,1436,192.0.66.108,443,10.0.0.2,51826,1396,71369,632
7.993047000,0.036854000,138,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
8.055777000,0.062730000,139,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
8.055832000,0.000055000,140,40,10.0.0.2,51826,192.0.66.108,443,0,632,15529
8.112948000,0.057116000,141,1436,192.0.66.108,443,10.0.0.2,51826,1396,72765,632
8.113002000,0.000054000,142,1436,192.0.66.108,443,10.0.0.2,51826,1396,74161,632
8.113006000,0.000004000,143,1436,192.0.66.108,443,10.0.0.2,51826,1396,75557,632
8.117664000,0.004658000,144,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.181670000,0.064006000,145,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.213817000,0.032147000,146,1436,192.0.66.108,443,10.0.0.2,51826,1396,16925,632
8.243143000,0.029326000,147,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.306725000,0.063582000,148,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.368599000,0.061874000,149,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.430939000,0.062340000,150,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.492957000,0.062018000,151,40,10.0.0.2,51826,192.0.66.108,443,0,632,16925
8.555662000,0.062705000,152,40,10.0.0.2,51826,192.0.66.108,443,0,632,18321
8.727566000,0.171904000,153,1436,192.0.66.108,443,10.0.0.2,51826,1396,18321,632
8.868659000,0.141093000,154,40,10.0.0.2,51826,192.0.66.108,443,0,632,19717
8.998284000,0.129625000,155,1436,192.0.66.108,443,10.0.0.2,51826,1396,19717,632
9.179955000,0.181671000,156,40,10.0.0.2,51826,192.0.66.108,443,0,632,21113
9.313126000,0.133171000,157,1436,192.0.66.108,443,10.0.0.2,51826,1396,21113,632
9.493030000,0.179904000,158,40,10.0.0.2,51826,192.0.66.108,443,0,632,32281
9.549187000,0.056157000,159,1436,192.0.66.108,443,10.0.0.2,51826,1396,32281,632
9.571302000,0.022115000,160,1436,192.0.66.108,443,10.0.0.2,51826,1396,76953,632
9.616369000,0.045067000,161,333,192.0.66.108,443,10.0.0.2,51826,293,78349,632
9.625736000,0.009367000,162,1436,192.0.66.108,443,10.0.0.2,51826,1396,78642,632
9.670350000,0.044614000,163,1436,192.0.66.108,443,10.0.0.2,51826,1396,80038,632
9.679933000,0.009583000,164,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.716962000,0.037029000,165,1436,192.0.66.108,443,10.0.0.2,51826,1396,81434,632
9.743262000,0.026300000,166,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.757807000,0.014545000,167,1436,192.0.66.108,443,10.0.0.2,51826,1396,82830,632
9.801432000,0.043625000,168,1436,192.0.66.108,443,10.0.0.2,51826,1396,84226,632
9.804825000,0.003393000,169,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.850381000,0.045556000,170,1436,192.0.66.108,443,10.0.0.2,51826,1396,35073,632
9.867515000,0.017134000,171,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.899092000,0.031577000,172,1436,192.0.66.108,443,10.0.0.2,51826,1396,85622,632
9.930418000,0.031326000,173,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.930471000,0.000053000,174,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
9.991200000,0.060729000,175,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
10.055625000,0.064425000,176,40,10.0.0.2,51826,192.0.66.108,443,0,632,35073
10.055741000,0.000116000,177,40,10.0.0.2,51826,192.0.66.108,443,0,632,58805
10.117132000,0.061391000,178,40,10.0.0.2,51826,192.0.66.108,443,0,632,58805
10.977336000,0.860204000,179,1436,192.0.66.108,443,10.0.0.2,51826,1396,58805,632
11.117154000,0.139818000,180,40,10.0.0.2,51826,192.0.66.108,443,0,632,68577
11.233313000,0.116159000,181,1436,192.0.66.108,443,10.0.0.2,51826,1396,87018,632
11.233369000,0.000056000,182,1436,192.0.66.108,443,10.0.0.2,51826,1396,88414,632
11.342376000,0.109007000,183,1436,192.0.66.108,443,10.0.0.2,51826,1396,68577,632
11.342473000,0.000097000,184,1436,192.0.66.108,443,10.0.0.2,51826,1396,69973,632
11.366204000,0.023731000,185,40,10.0.0.2,51826,192.0.66.108,443,0,632,68577
11.378445000,0.012241000,186,1436,192.0.66.108,443,10.0.0.2,51826,1396,71369,632
11.399493000,0.021048000,187,1436,192.0.66.108,443,10.0.0.2,51826,1396,72765,632
11.429015000,0.029522000,188,40,10.0.0.2,51826,192.0.66.108,443,0,632,68577
11.444821000,0.015806000,189,1436,192.0.66.108,443,10.0.0.2,51826,1396,74161,632
11.492796000,0.047975000,190,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.511260000,0.018464000,191,1436,192.0.66.108,443,10.0.0.2,51826,1396,75557,632
11.555035000,0.043775000,192,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.575254000,0.020219000,193,1436,192.0.66.108,443,10.0.0.2,51826,1396,76953,632
11.592742000,0.017488000,194,333,192.0.66.108,443,10.0.0.2,51826,293,78349,632
11.617574000,0.024832000,195,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
