frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.105566000","10.0.0.1","10.0.0.2","1288"
"0.105624000","10.0.0.1","10.0.0.2","294"
"0.105630000","10.0.0.1","10.0.0.2","59"
"0.216478000","10.0.0.2","10.0.0.1","1208"
"0.222513000","10.0.0.2","10.0.0.1","196"
"0.222533000","10.0.0.2","10.0.0.1","36"
"0.222535000","10.0.0.2","10.0.0.1","36"
"0.222536000","10.0.0.2","10.0.0.1","102"
"0.222537000","10.0.0.2","10.0.0.1","61"
"0.306505000","10.0.0.1","10.0.0.2","1288"
"0.306591000","10.0.0.1","10.0.0.2","1288"
"0.323916000","10.0.0.1","10.0.0.2","335"
"0.323963000","10.0.0.1","10.0.0.2","54"
"0.333996000","10.0.0.1","10.0.0.2","171"
"0.334067000","10.0.0.1","10.0.0.2","1288"
"0.334074000","10.0.0.1","10.0.0.2","1288"
"0.334078000","10.0.0.1","10.0.0.2","1288"
"0.334082000","10.0.0.1","10.0.0.2","1288"
"0.334086000","10.0.0.1","10.0.0.2","1288"
"0.334090000","10.0.0.1","10.0.0.2","1288"
"0.334095000","10.0.0.1","10.0.0.2","1288"
"0.334099000","10.0.0.1","10.0.0.2","1288"
"0.334103000","10.0.0.1","10.0.0.2","1288"
"0.335263000","10.0.0.1","10.0.0.2","1288"
"0.341267000","10.0.0.1","10.0.0.2","1288"
"0.346187000","10.0.0.1","10.0.0.2","1288"
"0.351615000","10.0.0.1","10.0.0.2","1288"
"0.357033000","10.0.0.1","10.0.0.2","1288"
"0.363570000","10.0.0.1","10.0.0.2","1288"
"0.367007000","10.0.0.1","10.0.0.2","1288"
"0.373594000","10.0.0.1","10.0.0.2","1288"
"0.377144000","10.0.0.1","10.0.0.2","1288"
"0.383442000","10.0.0.1","10.0.0.2","1288"
"0.388780000","10.0.0.1","10.0.0.2","1288"
"0.394044000","10.0.0.1","10.0.0.2","1288"
"0.399353000","10.0.0.1","10.0.0.2","1288"
"0.404755000","10.0.0.1","10.0.0.2","1288"
"0.409060000","10.0.0.1","10.0.0.2","1288"
"0.415237000","10.0.0.1","10.0.0.2","1288"
"0.420469000","10.0.0.1","10.0.0.2","1288"
"0.426603000","10.0.0.1","10.0.0.2","688"
"0.428797000","10.0.0.1","10.0.0.2","1288"
"0.432447000","10.0.0.2","10.0.0.1","75"
"0.433980000","10.0.0.1","10.0.0.2","1288"
"0.437732000","10.0.0.2","10.0.0.1","35"
"0.439274000","10.0.0.1","10.0.0.2","1288"
"0.443962000","10.0.0.2","10.0.0.1","36"
"0.443985000","10.0.0.2","10.0.0.1","35"
"0.443987000","10.0.0.2","10.0.0.1","35"
"0.444432000","10.0.0.1","10.0.0.2","1288"
"0.449628000","10.0.0.1","10.0.0.2","1288"
"0.450457000","10.0.0.2","10.0.0.1","35"
"0.455781000","10.0.0.1","10.0.0.2","1288"
"0.456245000","10.0.0.2","10.0.0.1","35"
"0.462512000","10.0.0.2","10.0.0.1","35"
"0.473948000","10.0.0.2","10.0.0.1","35"
"0.479948000","10.0.0.2","10.0.0.1","35"
"0.486262000","10.0.0.2","10.0.0.1","35"
"0.486295000","10.0.0.2","10.0.0.1","35"
"0.492543000","10.0.0.2","10.0.0.1","35"
"0.498709000","10.0.0.2","10.0.0.1","35"
"0.504640000","10.0.0.2","10.0.0.1","35"
"0.510005000","10.0.0.2","10.0.0.1","35"
"0.516834000","10.0.0.2","10.0.0.1","35"
"0.522370000","10.0.0.2","10.0.0.1","35"
"0.528813000","10.0.0.2","10.0.0.1","35"
"0.532122000","10.0.0.1","10.0.0.2","1288"
"0.534363000","10.0.0.2","10.0.0.1","35"
"0.538718000","10.0.0.1","10.0.0.2","1288"
"0.540311000","10.0.0.2","10.0.0.1","35"
"0.545399000","10.0.0.1","10.0.0.2","1288"
"0.545475000","10.0.0.1","10.0.0.2","1288"
"0.545483000","10.0.0.1","10.0.0.2","1288"
"0.545488000","10.0.0.1","10.0.0.2","1288"
"0.545493000","10.0.0.1","10.0.0.2","1288"
"0.546290000","10.0.0.2","10.0.0.1","35"
"0.550247000","10.0.0.1","10.0.0.2","1288"
"0.550306000","10.0.0.1","10.0.0.2","1288"
"0.552762000","10.0.0.2","10.0.0.1","35"
"0.556444000","10.0.0.1","10.0.0.2","1288"
"0.556511000","10.0.0.1","10.0.0.2","1288"
"0.558732000","10.0.0.2","10.0.0.1","35"
"0.562018000","10.0.0.1","10.0.0.2","1288"
"0.562109000","10.0.0.1","10.0.0.2","1288"
"0.563999000","10.0.0.2","10.0.0.1","35"
"0.574904000","10.0.0.1","10.0.0.2","1288"
"0.574986000","10.0.0.1","10.0.0.2","1288"
"0.576396000","10.0.0.2","10.0.0.1","36"
"0.576478000","10.0.0.2","10.0.0.1","35"
"0.581405000","10.0.0.1","10.0.0.2","1288"
"0.581456000","10.0.0.1","10.0.0.2","1288"
"0.582462000","10.0.0.2","10.0.0.1","35"
"0.587245000","10.0.0.1","10.0.0.2","1288"
"0.587302000","10.0.0.1","10.0.0.2","1288"
"0.587308000","10.0.0.1","10.0.0.2","1288"
"0.588741000","10.0.0.1","10.0.0.2","716"
"0.588777000","10.0.0.1","10.0.0.2","58"
"0.588782000","10.0.0.1","10.0.0.2","1288"
"0.590881000","10.0.0.1","10.0.0.2","1288"
"0.594564000","10.0.0.2","10.0.0.1","35"
"0.594603000","10.0.0.2","10.0.0.1","35"
"0.596159000","10.0.0.1","10.0.0.2","1288"
"0.599587000","10.0.0.1","10.0.0.2","1288"
"0.599919000","10.0.0.2","10.0.0.1","35"
"0.603010000","10.0.0.1","10.0.0.2","1288"
"0.606423000","10.0.0.2","10.0.0.1","35"
"0.606808000","10.0.0.1","10.0.0.2","1288"
"0.611080000","10.0.0.1","10.0.0.2","1288"
"0.615123000","10.0.0.1","10.0.0.2","1288"
"0.619674000","10.0.0.1","10.0.0.2","1288"
"0.623000000","10.0.0.1","10.0.0.2","1288"
"0.626436000","10.0.0.1","10.0.0.2","1288"
"0.630012000","10.0.0.1","10.0.0.2","1288"
"0.634763000","10.0.0.1","10.0.0.2","1288"
"0.635985000","10.0.0.2","10.0.0.1","35"
"0.636924000","10.0.0.1","10.0.0.2","1288"
"0.641531000","10.0.0.1","10.0.0.2","1288"
"0.642786000","10.0.0.2","10.0.0.1","35"
"0.644979000","10.0.0.1","10.0.0.2","1288"
"0.648457000","10.0.0.2","10.0.0.1","35"
"0.648593000","10.0.0.1","10.0.0.2","1288"
"0.652078000","10.0.0.1","10.0.0.2","1288"
"0.654020000","10.0.0.2","10.0.0.1","35"
"0.655186000","10.0.0.1","10.0.0.2","1288"
"0.658675000","10.0.0.1","10.0.0.2","1288"
"0.662271000","10.0.0.1","10.0.0.2","1288"
"0.665739000","10.0.0.1","10.0.0.2","1288"
"0.666542000","10.0.0.2","10.0.0.1","35"
"0.666573000","10.0.0.2","10.0.0.1","35"
"0.668103000","10.0.0.1","10.0.0.2","1288"
"0.672439000","10.0.0.1","10.0.0.2","1288"
"0.674891000","10.0.0.1","10.0.0.2","1288"
"0.677900000","10.0.0.2","10.0.0.1","35"
"0.677913000","10.0.0.2","10.0.0.1","35"
"0.679623000","10.0.0.1","10.0.0.2","1288"
"0.681770000","10.0.0.1","10.0.0.2","722"
"0.683129000","10.0.0.1","10.0.0.2","1288"
"0.687245000","10.0.0.1","10.0.0.2","1288"
"0.690511000","10.0.0.1","10.0.0.2","1288"
"0.690723000","10.0.0.2","10.0.0.1","35"
"0.690751000","10.0.0.2","10.0.0.1","35"
"0.692885000","10.0.0.1","10.0.0.2","1288"
"0.695875000","10.0.0.2","10.0.0.1","35"
