frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.208836000","10.0.0.1","10.0.0.2","1288"
"0.208982000","10.0.0.1","10.0.0.2","292"
"0.208994000","10.0.0.1","10.0.0.2","59"
"0.409010000","10.0.0.1","10.0.0.2","1288"
"0.409099000","10.0.0.1","10.0.0.2","1288"
"0.437760000","10.0.0.2","10.0.0.1","1358"
"0.437890000","10.0.0.2","10.0.0.1","36"
"0.437897000","10.0.0.2","10.0.0.1","36"
"0.444336000","10.0.0.2","10.0.0.1","102"
"0.444447000","10.0.0.2","10.0.0.1","61"
"0.641028000","10.0.0.1","10.0.0.2","335"
"0.645220000","10.0.0.1","10.0.0.2","52"
"0.645269000","10.0.0.1","10.0.0.2","54"
"0.652857000","10.0.0.1","10.0.0.2","171"
"0.652923000","10.0.0.1","10.0.0.2","1288"
"0.652928000","10.0.0.1","10.0.0.2","1288"
"0.652932000","10.0.0.1","10.0.0.2","1288"
"0.652937000","10.0.0.1","10.0.0.2","1288"
"0.652940000","10.0.0.1","10.0.0.2","1288"
"0.652944000","10.0.0.1","10.0.0.2","1288"
"0.652947000","10.0.0.1","10.0.0.2","1288"
"0.652951000","10.0.0.1","10.0.0.2","1288"
"0.652955000","10.0.0.1","10.0.0.2","1288"
"0.654211000","10.0.0.1","10.0.0.2","1288"
"0.664460000","10.0.0.1","10.0.0.2","1288"
"0.675408000","10.0.0.1","10.0.0.2","1288"
"0.686786000","10.0.0.1","10.0.0.2","1288"
"0.697352000","10.0.0.1","10.0.0.2","1288"
"0.707713000","10.0.0.1","10.0.0.2","1288"
"0.718633000","10.0.0.1","10.0.0.2","1288"
"0.729293000","10.0.0.1","10.0.0.2","1288"
"0.740120000","10.0.0.1","10.0.0.2","1288"
"0.751808000","10.0.0.1","10.0.0.2","1288"
"0.762762000","10.0.0.1","10.0.0.2","1288"
"0.774147000","10.0.0.1","10.0.0.2","1288"
"0.783912000","10.0.0.1","10.0.0.2","1288"
"0.795065000","10.0.0.1","10.0.0.2","1288"
"0.804916000","10.0.0.1","10.0.0.2","1288"
"0.816584000","10.0.0.1","10.0.0.2","1288"
"0.828393000","10.0.0.1","10.0.0.2","1288"
"0.838003000","10.0.0.1","10.0.0.2","688"
"0.843442000","10.0.0.1","10.0.0.2","1288"
"0.852280000","10.0.0.2","10.0.0.1","75"
"0.854130000","10.0.0.1","10.0.0.2","1288"
"0.857337000","10.0.0.2","10.0.0.1","36"
"0.864058000","10.0.0.2","10.0.0.1","35"
"0.864771000","10.0.0.1","10.0.0.2","1288"
"0.870069000","10.0.0.2","10.0.0.1","35"
"0.875724000","10.0.0.2","10.0.0.1","35"
"0.876440000","10.0.0.1","10.0.0.2","1288"
"0.882748000","10.0.0.2","10.0.0.1","35"
"0.887326000","10.0.0.1","10.0.0.2","1288"
"0.887513000","10.0.0.2","10.0.0.1","35"
"0.893280000","10.0.0.2","10.0.0.1","35"
"0.898030000","10.0.0.1","10.0.0.2","1288"
"0.899932000","10.0.0.2","10.0.0.1","35"
"0.905994000","10.0.0.2","10.0.0.1","35"
"0.911623000","10.0.0.2","10.0.0.1","35"
"0.918019000","10.0.0.2","10.0.0.1","35"
"0.924145000","10.0.0.2","10.0.0.1","35"
"0.929299000","10.0.0.2","10.0.0.1","35"
"0.935832000","10.0.0.2","10.0.0.1","35"
"0.942016000","10.0.0.2","10.0.0.1","35"
"0.947523000","10.0.0.2","10.0.0.1","35"
"0.959331000","10.0.0.2","10.0.0.1","35"
"0.971912000","10.0.0.2","10.0.0.1","35"
"0.984180000","10.0.0.2","10.0.0.1","35"
"0.989858000","10.0.0.2","10.0.0.1","35"
"1.002172000","10.0.0.2","10.0.0.1","35"
"1.013823000","10.0.0.2","10.0.0.1","35"
"1.025669000","10.0.0.2","10.0.0.1","35"
"1.037247000","10.0.0.2","10.0.0.1","35"
"1.043944000","10.0.0.2","10.0.0.1","36"
"1.050152000","10.0.0.2","10.0.0.1","35"
"1.054473000","10.0.0.1","10.0.0.2","1288"
"1.054516000","10.0.0.1","10.0.0.2","1288"
"1.058811000","10.0.0.1","10.0.0.2","1288"
"1.061823000","10.0.0.2","10.0.0.1","35"
"1.065885000","10.0.0.1","10.0.0.2","1288"
"1.065948000","10.0.0.1","10.0.0.2","1288"
"1.065957000","10.0.0.1","10.0.0.2","1288"
"1.065962000","10.0.0.1","10.0.0.2","1288"
"1.071378000","10.0.0.1","10.0.0.2","1288"
"1.071431000","10.0.0.1","10.0.0.2","1288"
"1.073392000","10.0.0.2","10.0.0.1","35"
"1.076800000","10.0.0.1","10.0.0.2","1288"
"1.076863000","10.0.0.1","10.0.0.2","1288"
"1.084889000","10.0.0.1","10.0.0.2","1288"
"1.084963000","10.0.0.1","10.0.0.2","1288"
"1.086262000","10.0.0.2","10.0.0.1","35"
"1.090213000","10.0.0.1","10.0.0.2","1288"
"1.097912000","10.0.0.2","10.0.0.1","35"
"1.099175000","10.0.0.1","10.0.0.2","1288"
"1.104193000","10.0.0.2","10.0.0.1","35"
"1.106934000","10.0.0.1","10.0.0.2","1288"
"1.114996000","10.0.0.1","10.0.0.2","1288"
"1.121468000","10.0.0.1","10.0.0.2","1288"
"1.129033000","10.0.0.1","10.0.0.2","1288"
"1.135467000","10.0.0.1","10.0.0.2","1288"
"1.143567000","10.0.0.1","10.0.0.2","721"
"1.146969000","10.0.0.1","10.0.0.2","1288"
"1.153914000","10.0.0.1","10.0.0.2","1288"
"1.158620000","10.0.0.1","10.0.0.2","1288"
"1.165621000","10.0.0.1","10.0.0.2","1288"
"1.171280000","10.0.0.1","10.0.0.2","1288"
"1.178463000","10.0.0.1","10.0.0.2","1288"
"1.184243000","10.0.0.1","10.0.0.2","1288"
"1.191177000","10.0.0.1","10.0.0.2","1288"
"1.196131000","10.0.0.1","10.0.0.2","1288"
"1.202596000","10.0.0.1","10.0.0.2","1288"
"1.209891000","10.0.0.1","10.0.0.2","1288"
"1.213229000","10.0.0.1","10.0.0.2","1288"
"1.220755000","10.0.0.1","10.0.0.2","1288"
"1.225778000","10.0.0.1","10.0.0.2","1288"
"1.230449000","10.0.0.1","10.0.0.2","1288"
"1.237364000","10.0.0.1","10.0.0.2","1288"
"1.242956000","10.0.0.1","10.0.0.2","1288"
"1.247842000","10.0.0.1","10.0.0.2","1288"
"1.252510000","10.0.0.1","10.0.0.2","1288"
"1.257910000","10.0.0.1","10.0.0.2","1288"
"1.260118000","10.0.0.2","10.0.0.1","35"
"1.264099000","10.0.0.1","10.0.0.2","1288"
"1.265706000","10.0.0.2","10.0.0.1","35"
"1.268822000","10.0.0.1","10.0.0.2","1288"
"1.272063000","10.0.0.2","10.0.0.1","35"
"1.273972000","10.0.0.1","10.0.0.2","1288"
"1.278251000","10.0.0.2","10.0.0.1","35"
"1.278668000","10.0.0.1","10.0.0.2","1288"
"1.283695000","10.0.0.1","10.0.0.2","1288"
"1.283844000","10.0.0.2","10.0.0.1","35"
"1.288042000","10.0.0.1","10.0.0.2","1288"
"1.289351000","10.0.0.2","10.0.0.1","35"
"1.293419000","10.0.0.1","10.0.0.2","722"
"1.295443000","10.0.0.2","10.0.0.1","35"
"1.297003000","10.0.0.1","10.0.0.2","1288"
"1.301238000","10.0.0.1","10.0.0.2","1288"
"1.302060000","10.0.0.2","10.0.0.1","35"
"1.305651000","10.0.0.1","10.0.0.2","1288"
"1.307193000","10.0.0.2","10.0.0.1","35"
"1.312984000","10.0.0.1","10.0.0.2","1288"
"1.313928000","10.0.0.2","10.0.0.1","35"
"1.315331000","10.0.0.1","10.0.0.2","1288"
"1.319473000","10.0.0.2","10.0.0.1","35"
"1.320738000","10.0.0.1","10.0.0.2","1288"
"1.325963000","10.0.0.2","10.0.0.1","35"
"1.326121000","10.0.0.1","10.0.0.2","1288"
"1.330405000","10.0.0.1","10.0.0.2","1288"
"1.332110000","10.0.0.2","10.0.0.1","35"
"1.335855000","10.0.0.1","10.0.0.2","1288"
"1.338153000","10.0.0.2","10.0.0.1","35"
"1.340250000","10.0.0.1","10.0.0.2","1288"
"1.343449000","10.0.0.2","10.0.0.1","35"
"1.345649000","10.0.0.1","10.0.0.2","1288"
"1.350136000","10.0.0.2","10.0.0.1","35"
"1.351993000","10.0.0.1","10.0.0.2","1288"
"1.354244000","10.0.0.1","10.0.0.2","1288"
"1.355442000","10.0.0.2","10.0.0.1","35"
"1.359636000","10.0.0.1","10.0.0.2","1288"
"1.361536000","10.0.0.2","10.0.0.1","35"
"1.365320000","10.0.0.1","10.0.0.2","1288"
"1.368075000","10.0.0.2","10.0.0.1","36"
"1.369974000","10.0.0.1","10.0.0.2","1288"
"1.373169000","10.0.0.2","10.0.0.1","35"
"1.374967000","10.0.0.1","10.0.0.2","1288"
"1.378332000","10.0.0.1","10.0.0.2","1288"
"1.379371000","10.0.0.2","10.0.0.1","35"
"1.384048000","10.0.0.1","10.0.0.2","1288"
"1.385612000","10.0.0.2","10.0.0.1","35"
"1.389041000","10.0.0.1","10.0.0.2","1288"
"1.391463000","10.0.0.2","10.0.0.1","36"
