frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.208730000","10.0.0.1","10.0.0.2","1288"
"0.208887000","10.0.0.1","10.0.0.2","293"
"0.208898000","10.0.0.1","10.0.0.2","59"
"0.408483000","10.0.0.1","10.0.0.2","1288"
"0.408624000","10.0.0.1","10.0.0.2","1288"
"0.420189000","10.0.0.2","10.0.0.1","1208"
"0.426144000","10.0.0.2","10.0.0.1","196"
"0.426212000","10.0.0.2","10.0.0.1","36"
"0.426219000","10.0.0.2","10.0.0.1","36"
"0.426226000","10.0.0.2","10.0.0.1","102"
"0.426233000","10.0.0.2","10.0.0.1","61"
"0.628654000","10.0.0.1","10.0.0.2","334"
"0.628748000","10.0.0.1","10.0.0.2","54"
"0.632074000","10.0.0.1","10.0.0.2","170"
"0.632127000","10.0.0.1","10.0.0.2","1288"
"0.632139000","10.0.0.1","10.0.0.2","1288"
"0.632146000","10.0.0.1","10.0.0.2","1288"
"0.632155000","10.0.0.1","10.0.0.2","1288"
"0.632161000","10.0.0.1","10.0.0.2","1288"
"0.632168000","10.0.0.1","10.0.0.2","1288"
"0.632175000","10.0.0.1","10.0.0.2","1288"
"0.632182000","10.0.0.1","10.0.0.2","1288"
"0.632190000","10.0.0.1","10.0.0.2","1288"
"0.634452000","10.0.0.1","10.0.0.2","1288"
"0.644582000","10.0.0.1","10.0.0.2","1288"
"0.655581000","10.0.0.1","10.0.0.2","1288"
"0.665789000","10.0.0.1","10.0.0.2","1288"
"0.677999000","10.0.0.1","10.0.0.2","1288"
"0.686352000","10.0.0.1","10.0.0.2","1288"
"0.697567000","10.0.0.1","10.0.0.2","1288"
"0.708795000","10.0.0.1","10.0.0.2","1288"
"0.718002000","10.0.0.1","10.0.0.2","1288"
"0.726861000","10.0.0.1","10.0.0.2","1288"
"0.738895000","10.0.0.1","10.0.0.2","1288"
"0.749715000","10.0.0.1","10.0.0.2","1288"
"0.759576000","10.0.0.1","10.0.0.2","1288"
"0.769423000","10.0.0.1","10.0.0.2","1288"
"0.780273000","10.0.0.1","10.0.0.2","1288"
"0.792222000","10.0.0.1","10.0.0.2","1288"
"0.802100000","10.0.0.1","10.0.0.2","1288"
"0.811870000","10.0.0.1","10.0.0.2","688"
"0.817448000","10.0.0.1","10.0.0.2","1288"
"0.827312000","10.0.0.1","10.0.0.2","1288"
"0.834849000","10.0.0.2","10.0.0.1","75"
"0.839293000","10.0.0.1","10.0.0.2","1288"
"0.840740000","10.0.0.2","10.0.0.1","36"
"0.846151000","10.0.0.2","10.0.0.1","35"
"0.847905000","10.0.0.1","10.0.0.2","1288"
"0.852500000","10.0.0.2","10.0.0.1","35"
"0.858114000","10.0.0.2","10.0.0.1","35"
"0.858542000","10.0.0.1","10.0.0.2","1288"
"0.864537000","10.0.0.2","10.0.0.1","35"
"0.867933000","10.0.0.1","10.0.0.2","1288"
"0.870116000","10.0.0.2","10.0.0.1","35"
"0.876582000","10.0.0.2","10.0.0.1","35"
"0.882401000","10.0.0.2","10.0.0.1","35"
"0.888042000","10.0.0.2","10.0.0.1","35"
"0.894009000","10.0.0.2","10.0.0.1","37"
"0.900772000","10.0.0.2","10.0.0.1","37"
"0.906197000","10.0.0.2","10.0.0.1","37"
"0.912116000","10.0.0.2","10.0.0.1","37"
"0.918698000","10.0.0.2","10.0.0.1","37"
"0.923975000","10.0.0.2","10.0.0.1","37"
"0.930830000","10.0.0.2","10.0.0.1","37"
"0.936621000","10.0.0.2","10.0.0.1","37"
"0.954193000","10.0.0.2","10.0.0.1","37"
"0.960734000","10.0.0.2","10.0.0.1","37"
"0.966339000","10.0.0.2","10.0.0.1","37"
"0.978769000","10.0.0.2","10.0.0.1","37"
