frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.204547000","10.0.0.1","10.0.0.2","1288"
"0.204680000","10.0.0.1","10.0.0.2","299"
"0.204690000","10.0.0.1","10.0.0.2","59"
"0.412821000","10.0.0.1","10.0.0.2","1288"
"0.412950000","10.0.0.1","10.0.0.2","1288"
"0.431643000","10.0.0.2","10.0.0.1","1358"
"0.431714000","10.0.0.2","10.0.0.1","36"
"0.431722000","10.0.0.2","10.0.0.1","36"
"0.438214000","10.0.0.2","10.0.0.1","102"
"0.438276000","10.0.0.2","10.0.0.1","61"
"0.633046000","10.0.0.1","10.0.0.2","334"
"0.641276000","10.0.0.1","10.0.0.2","52"
"0.641359000","10.0.0.1","10.0.0.2","54"
"0.647191000","10.0.0.1","10.0.0.2","170"
"0.647242000","10.0.0.1","10.0.0.2","1288"
"0.647249000","10.0.0.1","10.0.0.2","1288"
"0.647253000","10.0.0.1","10.0.0.2","1288"
"0.647257000","10.0.0.1","10.0.0.2","1288"
"0.647261000","10.0.0.1","10.0.0.2","1288"
"0.647265000","10.0.0.1","10.0.0.2","1288"
"0.647268000","10.0.0.1","10.0.0.2","1288"
"0.647272000","10.0.0.1","10.0.0.2","1288"
"0.647275000","10.0.0.1","10.0.0.2","1288"
"0.648420000","10.0.0.1","10.0.0.2","1288"
"0.658965000","10.0.0.1","10.0.0.2","1288"
"0.669976000","10.0.0.1","10.0.0.2","1288"
"0.681446000","10.0.0.1","10.0.0.2","1288"
"0.693548000","10.0.0.1","10.0.0.2","1288"
"0.703214000","10.0.0.1","10.0.0.2","1288"
"0.713609000","10.0.0.1","10.0.0.2","1288"
"0.723501000","10.0.0.1","10.0.0.2","1288"
"0.734809000","10.0.0.1","10.0.0.2","1288"
"0.745397000","10.0.0.1","10.0.0.2","1288"
"0.756595000","10.0.0.1","10.0.0.2","1288"
"0.767573000","10.0.0.1","10.0.0.2","1288"
"0.778398000","10.0.0.1","10.0.0.2","1288"
"0.788511000","10.0.0.1","10.0.0.2","1288"
"0.798881000","10.0.0.1","10.0.0.2","1288"
"0.809447000","10.0.0.1","10.0.0.2","1288"
"0.821063000","10.0.0.1","10.0.0.2","1288"
"0.832906000","10.0.0.1","10.0.0.2","688"
"0.836287000","10.0.0.1","10.0.0.2","1288"
"0.840468000","10.0.0.2","10.0.0.1","75"
"0.846902000","10.0.0.1","10.0.0.2","1288"
"0.852023000","10.0.0.2","10.0.0.1","35"
"0.858626000","10.0.0.1","10.0.0.2","1288"
"0.863809000","10.0.0.2","10.0.0.1","36"
"0.863830000","10.0.0.2","10.0.0.1","35"
"0.869298000","10.0.0.1","10.0.0.2","1288"
"0.870101000","10.0.0.2","10.0.0.1","35"
"0.876595000","10.0.0.2","10.0.0.1","35"
"0.879862000","10.0.0.1","10.0.0.2","1288"
"0.882270000","10.0.0.2","10.0.0.1","35"
"0.888093000","10.0.0.2","10.0.0.1","35"
"0.890446000","10.0.0.1","10.0.0.2","1288"
"0.893508000","10.0.0.2","10.0.0.1","35"
"0.900821000","10.0.0.2","10.0.0.1","35"
"0.905568000","10.0.0.2","10.0.0.1","35"
"0.911678000","10.0.0.2","10.0.0.1","35"
"0.918311000","10.0.0.2","10.0.0.1","35"
"0.923549000","10.0.0.2","10.0.0.1","35"
"0.929538000","10.0.0.2","10.0.0.1","35"
"0.936240000","10.0.0.2","10.0.0.1","35"
"0.941782000","10.0.0.2","10.0.0.1","35"
"0.948124000","10.0.0.2","10.0.0.1","35"
"0.954407000","10.0.0.2","10.0.0.1","35"
"0.965684000","10.0.0.2","10.0.0.1","35"
"0.978488000","10.0.0.2","10.0.0.1","35"
"0.984005000","10.0.0.2","10.0.0.1","35"
"0.996513000","10.0.0.2","10.0.0.1","35"
"1.007910000","10.0.0.2","10.0.0.1","35"
"1.020561000","10.0.0.2","10.0.0.1","35"
"1.025675000","10.0.0.2","10.0.0.1","36"
"1.037531000","10.0.0.2","10.0.0.1","35"
"1.042142000","10.0.0.1","10.0.0.2","1288"
"1.044051000","10.0.0.2","10.0.0.1","35"
"1.052755000","10.0.0.1","10.0.0.2","1288"
"1.061961000","10.0.0.2","10.0.0.1","35"
"1.065464000","10.0.0.1","10.0.0.2","1288"
"1.065567000","10.0.0.1","10.0.0.2","1288"
"1.065578000","10.0.0.1","10.0.0.2","1288"
"1.065584000","10.0.0.1","10.0.0.2","1288"
"1.065591000","10.0.0.1","10.0.0.2","1288"
"1.068481000","10.0.0.2","10.0.0.1","35"
"1.072284000","10.0.0.1","10.0.0.2","1288"
"1.072353000","10.0.0.1","10.0.0.2","1288"
"1.078037000","10.0.0.1","10.0.0.2","1288"
"1.078084000","10.0.0.1","10.0.0.2","1288"
"1.079968000","10.0.0.2","10.0.0.1","35"
"1.082500000","10.0.0.1","10.0.0.2","1288"
"1.082531000","10.0.0.1","10.0.0.2","1288"
"1.086376000","10.0.0.2","10.0.0.1","35"
"1.088714000","10.0.0.1","10.0.0.2","1288"
"1.091627000","10.0.0.1","10.0.0.2","1288"
"1.098046000","10.0.0.2","10.0.0.1","35"
"1.100487000","10.0.0.1","10.0.0.2","1288"
"1.108205000","10.0.0.1","10.0.0.2","1288"
"1.115210000","10.0.0.1","10.0.0.2","1288"
"1.123222000","10.0.0.1","10.0.0.2","1288"
"1.129672000","10.0.0.1","10.0.0.2","1288"
"1.136791000","10.0.0.1","10.0.0.2","721"
"1.141206000","10.0.0.1","10.0.0.2","1288"
"1.148917000","10.0.0.1","10.0.0.2","1288"
"1.154588000","10.0.0.1","10.0.0.2","1288"
"1.161615000","10.0.0.1","10.0.0.2","1288"
"1.166581000","10.0.0.1","10.0.0.2","1288"
"1.174159000","10.0.0.1","10.0.0.2","1288"
"1.180321000","10.0.0.1","10.0.0.2","1288"
"1.187327000","10.0.0.1","10.0.0.2","1288"
"1.192157000","10.0.0.1","10.0.0.2","1288"
"1.196441000","10.0.0.1","10.0.0.2","1288"
"1.202895000","10.0.0.1","10.0.0.2","1288"
"1.209287000","10.0.0.1","10.0.0.2","1288"
"1.215505000","10.0.0.1","10.0.0.2","1288"
"1.220362000","10.0.0.1","10.0.0.2","1288"
"1.227639000","10.0.0.1","10.0.0.2","1288"
"1.232543000","10.0.0.1","10.0.0.2","1288"
"1.236980000","10.0.0.1","10.0.0.2","1288"
"1.242789000","10.0.0.1","10.0.0.2","1288"
"1.248362000","10.0.0.2","10.0.0.1","35"
"1.248364000","10.0.0.1","10.0.0.2","1288"
"1.254079000","10.0.0.1","10.0.0.2","1288"
"1.257955000","10.0.0.1","10.0.0.2","1288"
"1.259575000","10.0.0.2","10.0.0.1","35"
"1.263611000","10.0.0.1","10.0.0.2","1288"
"1.269445000","10.0.0.1","10.0.0.2","1288"
"1.271899000","10.0.0.2","10.0.0.1","35"
"1.274034000","10.0.0.1","10.0.0.2","1288"
"1.278346000","10.0.0.2","10.0.0.1","35"
"1.279015000","10.0.0.1","10.0.0.2","1288"
"1.284366000","10.0.0.1","10.0.0.2","1288"
"1.284452000","10.0.0.2","10.0.0.1","35"
"1.290046000","10.0.0.2","10.0.0.1","35"
"1.290401000","10.0.0.1","10.0.0.2","721"
"1.291609000","10.0.0.1","10.0.0.2","1288"
"1.295700000","10.0.0.2","10.0.0.1","35"
"1.297029000","10.0.0.1","10.0.0.2","1288"
"1.302120000","10.0.0.2","10.0.0.1","35"
"1.302291000","10.0.0.1","10.0.0.2","1288"
"1.306643000","10.0.0.1","10.0.0.2","1288"
"1.308420000","10.0.0.2","10.0.0.1","35"
"1.311113000","10.0.0.1","10.0.0.2","1288"
"1.313579000","10.0.0.2","10.0.0.1","35"
"1.317598000","10.0.0.1","10.0.0.2","1288"
"1.319957000","10.0.0.2","10.0.0.1","35"
"1.321080000","10.0.0.1","10.0.0.2","1288"
"1.325943000","10.0.0.2","10.0.0.1","35"
"1.326605000","10.0.0.1","10.0.0.2","1288"
"1.330965000","10.0.0.1","10.0.0.2","1288"
"1.332457000","10.0.0.2","10.0.0.1","35"
"1.336398000","10.0.0.1","10.0.0.2","1288"
"1.338165000","10.0.0.2","10.0.0.1","35"
"1.340817000","10.0.0.1","10.0.0.2","1288"
"1.343905000","10.0.0.2","10.0.0.1","35"
"1.345191000","10.0.0.1","10.0.0.2","1288"
"1.350087000","10.0.0.2","10.0.0.1","35"
"1.350466000","10.0.0.1","10.0.0.2","1288"
"1.356022000","10.0.0.2","10.0.0.1","35"
"1.356115000","10.0.0.1","10.0.0.2","1288"
"1.361064000","10.0.0.1","10.0.0.2","1288"
