frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.106114000","10.0.0.1","10.0.0.2","1288"
"0.106149000","10.0.0.1","10.0.0.2","294"
"0.106152000","10.0.0.1","10.0.0.2","59"
"0.227631000","10.0.0.2","10.0.0.1","1358"
"0.227684000","10.0.0.2","10.0.0.1","36"
"0.227689000","10.0.0.2","10.0.0.1","36"
"0.234103000","10.0.0.2","10.0.0.1","102"
"0.234176000","10.0.0.2","10.0.0.1","61"
"0.306326000","10.0.0.1","10.0.0.2","1288"
"0.306394000","10.0.0.1","10.0.0.2","1288"
"0.329614000","10.0.0.1","10.0.0.2","334"
"0.335163000","10.0.0.1","10.0.0.2","52"
"0.336323000","10.0.0.1","10.0.0.2","54"
"0.341673000","10.0.0.1","10.0.0.2","170"
"0.341695000","10.0.0.1","10.0.0.2","1288"
"0.341698000","10.0.0.1","10.0.0.2","1288"
"0.341700000","10.0.0.1","10.0.0.2","1288"
"0.341701000","10.0.0.1","10.0.0.2","1288"
"0.341703000","10.0.0.1","10.0.0.2","1288"
"0.341704000","10.0.0.1","10.0.0.2","1288"
"0.341706000","10.0.0.1","10.0.0.2","1288"
"0.341707000","10.0.0.1","10.0.0.2","1288"
"0.341709000","10.0.0.1","10.0.0.2","1288"
"0.342674000","10.0.0.1","10.0.0.2","1288"
"0.348099000","10.0.0.1","10.0.0.2","1288"
"0.354945000","10.0.0.1","10.0.0.2","1288"
"0.359253000","10.0.0.1","10.0.0.2","1288"
"0.365232000","10.0.0.1","10.0.0.2","1288"
"0.370653000","10.0.0.1","10.0.0.2","1288"
"0.375979000","10.0.0.1","10.0.0.2","1288"
"0.382928000","10.0.0.1","10.0.0.2","1288"
"0.387178000","10.0.0.1","10.0.0.2","1288"
"0.392888000","10.0.0.1","10.0.0.2","1288"
"0.398716000","10.0.0.1","10.0.0.2","1288"
"0.403304000","10.0.0.1","10.0.0.2","1288"
"0.409812000","10.0.0.1","10.0.0.2","1288"
"0.415111000","10.0.0.1","10.0.0.2","1288"
"0.420896000","10.0.0.1","10.0.0.2","1288"
"0.426283000","10.0.0.1","10.0.0.2","1288"
"0.431575000","10.0.0.1","10.0.0.2","1288"
"0.437571000","10.0.0.2","10.0.0.1","75"
"0.437875000","10.0.0.1","10.0.0.2","688"
"0.440118000","10.0.0.1","10.0.0.2","1288"
"0.443733000","10.0.0.2","10.0.0.1","35"
"0.446524000","10.0.0.1","10.0.0.2","1288"
"0.451782000","10.0.0.1","10.0.0.2","1288"
"0.455641000","10.0.0.2","10.0.0.1","36"
"0.455666000","10.0.0.2","10.0.0.1","35"
"0.455669000","10.0.0.2","10.0.0.1","35"
"0.457050000","10.0.0.1","10.0.0.2","1288"
"0.461719000","10.0.0.2","10.0.0.1","35"
"0.463376000","10.0.0.1","10.0.0.2","1288"
"0.467311000","10.0.0.2","10.0.0.1","35"
"0.468725000","10.0.0.1","10.0.0.2","1288"
"0.480090000","10.0.0.2","10.0.0.1","35"
"0.480128000","10.0.0.2","10.0.0.1","35"
"0.486019000","10.0.0.2","10.0.0.1","35"
"0.491621000","10.0.0.2","10.0.0.1","35"
"0.497776000","10.0.0.2","10.0.0.1","35"
"0.509681000","10.0.0.2","10.0.0.1","35"
"0.509722000","10.0.0.2","10.0.0.1","35"
"0.521521000","10.0.0.2","10.0.0.1","35"
"0.521572000","10.0.0.2","10.0.0.1","35"
"0.527901000","10.0.0.2","10.0.0.1","35"
"0.538287000","10.0.0.1","10.0.0.2","1288"
"0.539541000","10.0.0.2","10.0.0.1","35"
"0.544231000","10.0.0.1","10.0.0.2","1288"
"0.545708000","10.0.0.2","10.0.0.1","35"
"0.545751000","10.0.0.2","10.0.0.1","35"
"0.551608000","10.0.0.2","10.0.0.1","35"
"0.557077000","10.0.0.1","10.0.0.2","1288"
"0.557122000","10.0.0.1","10.0.0.2","1288"
"0.557128000","10.0.0.1","10.0.0.2","1288"
"0.557132000","10.0.0.1","10.0.0.2","1288"
"0.557136000","10.0.0.1","10.0.0.2","1288"
"0.562173000","10.0.0.1","10.0.0.2","1288"
"0.562228000","10.0.0.1","10.0.0.2","1288"
"0.563160000","10.0.0.2","10.0.0.1","35"
"0.567982000","10.0.0.1","10.0.0.2","1288"
"0.568033000","10.0.0.1","10.0.0.2","1288"
"0.569849000","10.0.0.2","10.0.0.1","35"
"0.569901000","10.0.0.2","10.0.0.1","35"
"0.580542000","10.0.0.1","10.0.0.2","1288"
"0.580588000","10.0.0.1","10.0.0.2","1288"
"0.580594000","10.0.0.1","10.0.0.2","1288"
"0.580599000","10.0.0.1","10.0.0.2","1288"
"0.581589000","10.0.0.2","10.0.0.1","35"
"0.581631000","10.0.0.2","10.0.0.1","36"
"0.587549000","10.0.0.1","10.0.0.2","1288"
"0.587619000","10.0.0.1","10.0.0.2","1288"
"0.592346000","10.0.0.1","10.0.0.2","1288"
"0.593918000","10.0.0.2","10.0.0.1","35"
"0.593927000","10.0.0.1","10.0.0.2","1288"
"0.593962000","10.0.0.1","10.0.0.2","1288"
"0.593962000","10.0.0.2","10.0.0.1","35"
"0.596186000","10.0.0.1","10.0.0.2","721"
"0.598328000","10.0.0.1","10.0.0.2","1288"
"0.599771000","10.0.0.2","10.0.0.1","35"
"0.602653000","10.0.0.1","10.0.0.2","1288"
"0.611608000","10.0.0.2","10.0.0.1","35"
"0.611644000","10.0.0.2","10.0.0.1","35"
"0.611955000","10.0.0.1","10.0.0.2","1288"
"0.612017000","10.0.0.1","10.0.0.2","1288"
