frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.214411000","10.0.0.1","10.0.0.2","1288"
"0.214549000","10.0.0.1","10.0.0.2","296"
"0.214561000","10.0.0.1","10.0.0.2","59"
"0.419452000","10.0.0.1","10.0.0.2","1288"
"0.419546000","10.0.0.1","10.0.0.2","1288"
"0.443699000","10.0.0.2","10.0.0.1","1358"
"0.443751000","10.0.0.2","10.0.0.1","36"
"0.443755000","10.0.0.2","10.0.0.1","36"
"0.449202000","10.0.0.2","10.0.0.1","102"
"0.449288000","10.0.0.2","10.0.0.1","61"
"0.646373000","10.0.0.1","10.0.0.2","334"
"0.650800000","10.0.0.1","10.0.0.2","52"
"0.650877000","10.0.0.1","10.0.0.2","54"
"0.656437000","10.0.0.1","10.0.0.2","170"
"0.656542000","10.0.0.1","10.0.0.2","1288"
"0.656553000","10.0.0.1","10.0.0.2","1288"
"0.656561000","10.0.0.1","10.0.0.2","1288"
"0.656568000","10.0.0.1","10.0.0.2","1288"
"0.656573000","10.0.0.1","10.0.0.2","1288"
"0.656578000","10.0.0.1","10.0.0.2","1288"
"0.656583000","10.0.0.1","10.0.0.2","1288"
"0.656588000","10.0.0.1","10.0.0.2","1288"
"0.656593000","10.0.0.1","10.0.0.2","1288"
"0.656599000","10.0.0.1","10.0.0.2","1288"
"0.668395000","10.0.0.1","10.0.0.2","1288"
"0.679524000","10.0.0.1","10.0.0.2","1288"
"0.690225000","10.0.0.1","10.0.0.2","1288"
"0.701290000","10.0.0.1","10.0.0.2","1288"
"0.712013000","10.0.0.1","10.0.0.2","1288"
"0.723379000","10.0.0.1","10.0.0.2","1288"
"0.734546000","10.0.0.1","10.0.0.2","1288"
"0.745194000","10.0.0.1","10.0.0.2","1288"
"0.755315000","10.0.0.1","10.0.0.2","1288"
"0.766220000","10.0.0.1","10.0.0.2","1288"
"0.777246000","10.0.0.1","10.0.0.2","1288"
"0.787858000","10.0.0.1","10.0.0.2","1288"
"0.800073000","10.0.0.1","10.0.0.2","1288"
"0.810243000","10.0.0.1","10.0.0.2","1288"
"0.821926000","10.0.0.1","10.0.0.2","1288"
"0.831585000","10.0.0.1","10.0.0.2","1288"
"0.843214000","10.0.0.1","10.0.0.2","688"
"0.848580000","10.0.0.1","10.0.0.2","1288"
"0.857534000","10.0.0.2","10.0.0.1","75"
"0.859210000","10.0.0.1","10.0.0.2","1288"
"0.869554000","10.0.0.2","10.0.0.1","36"
"0.869630000","10.0.0.2","10.0.0.1","35"
"0.870966000","10.0.0.1","10.0.0.2","1288"
"0.875321000","10.0.0.2","10.0.0.1","35"
"0.880827000","10.0.0.2","10.0.0.1","35"
"0.881598000","10.0.0.1","10.0.0.2","1288"
"0.887211000","10.0.0.2","10.0.0.1","35"
"0.891135000","10.0.0.1","10.0.0.2","1288"
"0.892814000","10.0.0.2","10.0.0.1","35"
"0.898816000","10.0.0.2","10.0.0.1","35"
"0.903794000","10.0.0.1","10.0.0.2","1288"
"0.905249000","10.0.0.2","10.0.0.1","35"
"0.911092000","10.0.0.2","10.0.0.1","35"
"0.917422000","10.0.0.2","10.0.0.1","35"
"0.923748000","10.0.0.2","10.0.0.1","35"
"0.929194000","10.0.0.2","10.0.0.1","35"
"0.935157000","10.0.0.2","10.0.0.1","35"
"0.941588000","10.0.0.2","10.0.0.1","35"
"0.947081000","10.0.0.2","10.0.0.1","35"
"0.953947000","10.0.0.2","10.0.0.1","35"
"0.964847000","10.0.0.2","10.0.0.1","35"
"0.971482000","10.0.0.2","10.0.0.1","35"
"0.983728000","10.0.0.2","10.0.0.1","35"
"0.995028000","10.0.0.2","10.0.0.1","35"
"1.006956000","10.0.0.2","10.0.0.1","35"
"1.019406000","10.0.0.2","10.0.0.1","35"
"1.031312000","10.0.0.2","10.0.0.1","35"
"1.037762000","10.0.0.2","10.0.0.1","35"
"1.049053000","10.0.0.2","10.0.0.1","36"
"1.055329000","10.0.0.2","10.0.0.1","35"
"1.058968000","10.0.0.1","10.0.0.2","1288"
"1.059048000","10.0.0.1","10.0.0.2","1288"
"1.066865000","10.0.0.2","10.0.0.1","35"
"1.070642000","10.0.0.1","10.0.0.2","1288"
"1.070742000","10.0.0.1","10.0.0.2","1288"
"1.070749000","10.0.0.1","10.0.0.2","1288"
"1.070754000","10.0.0.1","10.0.0.2","1288"
"1.070759000","10.0.0.1","10.0.0.2","1288"
"1.076117000","10.0.0.1","10.0.0.2","1288"
"1.076193000","10.0.0.1","10.0.0.2","1288"
"1.079569000","10.0.0.2","10.0.0.1","35"
"1.082581000","10.0.0.1","10.0.0.2","1288"
"1.082636000","10.0.0.1","10.0.0.2","1288"
"1.088141000","10.0.0.1","10.0.0.2","1288"
"1.088195000","10.0.0.1","10.0.0.2","1288"
"1.091362000","10.0.0.2","10.0.0.1","35"
"1.094347000","10.0.0.1","10.0.0.2","1288"
"1.097683000","10.0.0.2","10.0.0.1","35"
"1.103289000","10.0.0.1","10.0.0.2","1288"
"1.109409000","10.0.0.2","10.0.0.1","35"
"1.111067000","10.0.0.1","10.0.0.2","1288"
"1.118732000","10.0.0.1","10.0.0.2","1288"
"1.126250000","10.0.0.1","10.0.0.2","1288"
"1.134224000","10.0.0.1","10.0.0.2","1288"
"1.141104000","10.0.0.1","10.0.0.2","1288"
"1.148424000","10.0.0.1","10.0.0.2","721"
"1.150980000","10.0.0.1","10.0.0.2","1288"
"1.158637000","10.0.0.1","10.0.0.2","1288"
"1.164346000","10.0.0.1","10.0.0.2","1288"
"1.171635000","10.0.0.1","10.0.0.2","1288"
"1.178266000","10.0.0.1","10.0.0.2","1288"
"1.183970000","10.0.0.1","10.0.0.2","1288"
"1.189673000","10.0.0.1","10.0.0.2","1288"
"1.195696000","10.0.0.1","10.0.0.2","1288"
"1.201714000","10.0.0.1","10.0.0.2","1288"
"1.208374000","10.0.0.1","10.0.0.2","1288"
"1.213140000","10.0.0.1","10.0.0.2","1288"
"1.219883000","10.0.0.1","10.0.0.2","1288"
"1.223963000","10.0.0.1","10.0.0.2","1288"
"1.230842000","10.0.0.1","10.0.0.2","1288"
"1.236116000","10.0.0.1","10.0.0.2","1288"
"1.241948000","10.0.0.1","10.0.0.2","1288"
"1.247649000","10.0.0.1","10.0.0.2","1288"
"1.251191000","10.0.0.1","10.0.0.2","54"
"1.253683000","10.0.0.1","10.0.0.2","1288"
"1.257379000","10.0.0.1","10.0.0.2","1288"
"1.263060000","10.0.0.1","10.0.0.2","1288"
"1.265386000","10.0.0.2","10.0.0.1","35"
"1.269446000","10.0.0.1","10.0.0.2","1288"
"1.271018000","10.0.0.2","10.0.0.1","35"
"1.273014000","10.0.0.1","10.0.0.2","1288"
"1.277148000","10.0.0.2","10.0.0.1","35"
"1.278911000","10.0.0.1","10.0.0.2","1288"
"1.283302000","10.0.0.2","10.0.0.1","35"
"1.284228000","10.0.0.1","10.0.0.2","1288"
"1.287804000","10.0.0.1","10.0.0.2","1288"
"1.289603000","10.0.0.2","10.0.0.1","35"
"1.295216000","10.0.0.1","10.0.0.2","1288"
"1.295329000","10.0.0.2","10.0.0.1","35"
"1.298708000","10.0.0.1","10.0.0.2","716"
"1.301294000","10.0.0.2","10.0.0.1","35"
"1.302114000","10.0.0.1","10.0.0.2","1288"
"1.306631000","10.0.0.1","10.0.0.2","1288"
"1.306829000","10.0.0.2","10.0.0.1","35"
"1.311323000","10.0.0.1","10.0.0.2","1288"
"1.313386000","10.0.0.2","10.0.0.1","35"
"1.316760000","10.0.0.1","10.0.0.2","1288"
"1.318819000","10.0.0.2","10.0.0.1","35"
"1.322268000","10.0.0.1","10.0.0.2","1288"
"1.325560000","10.0.0.2","10.0.0.1","35"
"1.327079000","10.0.0.1","10.0.0.2","1288"
"1.330957000","10.0.0.2","10.0.0.1","35"
"1.331494000","10.0.0.1","10.0.0.2","1288"
"1.335763000","10.0.0.1","10.0.0.2","1288"
"1.337139000","10.0.0.2","10.0.0.1","35"
