frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.104652000","10.0.0.1","10.0.0.2","1288"
"0.104722000","10.0.0.1","10.0.0.2","294"
"0.104728000","10.0.0.1","10.0.0.2","59"
"0.227757000","10.0.0.2","10.0.0.1","1358"
"0.227800000","10.0.0.2","10.0.0.1","36"
"0.227805000","10.0.0.2","10.0.0.1","36"
"0.234020000","10.0.0.2","10.0.0.1","102"
"0.234084000","10.0.0.2","10.0.0.1","61"
"0.305994000","10.0.0.1","10.0.0.2","1288"
"0.306069000","10.0.0.1","10.0.0.2","1288"
"0.328358000","10.0.0.1","10.0.0.2","334"
"0.335891000","10.0.0.1","10.0.0.2","52"
"0.335977000","10.0.0.1","10.0.0.2","54"
"0.342212000","10.0.0.1","10.0.0.2","170"
"0.342247000","10.0.0.1","10.0.0.2","1288"
"0.342252000","10.0.0.1","10.0.0.2","1288"
"0.342256000","10.0.0.1","10.0.0.2","1288"
"0.342259000","10.0.0.1","10.0.0.2","1288"
"0.342262000","10.0.0.1","10.0.0.2","1288"
"0.342266000","10.0.0.1","10.0.0.2","1288"
"0.342270000","10.0.0.1","10.0.0.2","1288"
"0.342274000","10.0.0.1","10.0.0.2","1288"
"0.342277000","10.0.0.1","10.0.0.2","1288"
"0.343542000","10.0.0.1","10.0.0.2","1288"
"0.350309000","10.0.0.1","10.0.0.2","1288"
"0.353919000","10.0.0.1","10.0.0.2","1288"
"0.360461000","10.0.0.1","10.0.0.2","1288"
"0.365969000","10.0.0.1","10.0.0.2","1288"
"0.371391000","10.0.0.1","10.0.0.2","1288"
"0.378061000","10.0.0.1","10.0.0.2","1288"
"0.382431000","10.0.0.1","10.0.0.2","1288"
"0.387628000","10.0.0.1","10.0.0.2","1288"
"0.393493000","10.0.0.1","10.0.0.2","1288"
"0.398880000","10.0.0.1","10.0.0.2","1288"
"0.404446000","10.0.0.1","10.0.0.2","1288"
"0.410874000","10.0.0.1","10.0.0.2","1288"
"0.416133000","10.0.0.1","10.0.0.2","1288"
"0.421537000","10.0.0.1","10.0.0.2","1288"
"0.426688000","10.0.0.1","10.0.0.2","1288"
"0.432901000","10.0.0.1","10.0.0.2","1288"
"0.437602000","10.0.0.2","10.0.0.1","75"
"0.439071000","10.0.0.1","10.0.0.2","688"
"0.441294000","10.0.0.1","10.0.0.2","1288"
"0.443442000","10.0.0.2","10.0.0.1","35"
"0.446465000","10.0.0.1","10.0.0.2","1288"
"0.452643000","10.0.0.1","10.0.0.2","1288"
"0.455701000","10.0.0.2","10.0.0.1","36"
"0.457824000","10.0.0.1","10.0.0.2","1288"
"0.461880000","10.0.0.2","10.0.0.1","35"
"0.461941000","10.0.0.2","10.0.0.1","35"
"0.463314000","10.0.0.1","10.0.0.2","1288"
"0.469882000","10.0.0.1","10.0.0.2","1288"
"0.474151000","10.0.0.2","10.0.0.1","35"
"0.474210000","10.0.0.2","10.0.0.1","35"
"0.479847000","10.0.0.2","10.0.0.1","35"
"0.486017000","10.0.0.2","10.0.0.1","35"
"0.491418000","10.0.0.2","10.0.0.1","35"
"0.504187000","10.0.0.2","10.0.0.1","35"
"0.504211000","10.0.0.2","10.0.0.1","35"
"0.515859000","10.0.0.2","10.0.0.1","35"
"0.521799000","10.0.0.2","10.0.0.1","35"
"0.528080000","10.0.0.2","10.0.0.1","35"
"0.533634000","10.0.0.2","10.0.0.1","35"
"0.537522000","10.0.0.1","10.0.0.2","1288"
"0.539799000","10.0.0.2","10.0.0.1","35"
"0.543141000","10.0.0.1","10.0.0.2","1288"
"0.546214000","10.0.0.2","10.0.0.1","35"
"0.551617000","10.0.0.2","10.0.0.1","35"
"0.551668000","10.0.0.2","10.0.0.1","35"
"0.555730000","10.0.0.1","10.0.0.2","1288"
"0.557941000","10.0.0.2","10.0.0.1","35"
"0.561422000","10.0.0.1","10.0.0.2","1288"
"0.561469000","10.0.0.1","10.0.0.2","1288"
"0.561475000","10.0.0.1","10.0.0.2","1288"
"0.561479000","10.0.0.1","10.0.0.2","1288"
"0.561745000","10.0.0.1","10.0.0.2","1288"
"0.561806000","10.0.0.1","10.0.0.2","1288"
"0.569339000","10.0.0.2","10.0.0.1","35"
"0.575641000","10.0.0.2","10.0.0.1","35"
"0.576939000","10.0.0.1","10.0.0.2","1288"
"0.577289000","10.0.0.1","10.0.0.2","1288"
"0.577458000","10.0.0.1","10.0.0.2","1288"
"0.577517000","10.0.0.1","10.0.0.2","1288"
"0.581720000","10.0.0.1","10.0.0.2","1288"
"0.581791000","10.0.0.1","10.0.0.2","1288"
"0.581894000","10.0.0.2","10.0.0.1","35"
"0.587419000","10.0.0.2","10.0.0.1","35"
"0.588028000","10.0.0.1","10.0.0.2","1288"
"0.588084000","10.0.0.1","10.0.0.2","1288"
"0.593125000","10.0.0.1","10.0.0.2","1288"
"0.593178000","10.0.0.1","10.0.0.2","1288"
"0.593184000","10.0.0.1","10.0.0.2","1288"
"0.594108000","10.0.0.2","10.0.0.1","36"
"0.594161000","10.0.0.2","10.0.0.1","35"
"0.597291000","10.0.0.1","10.0.0.2","721"
"0.605784000","10.0.0.1","10.0.0.2","1288"
"0.605860000","10.0.0.1","10.0.0.2","1288"
"0.606242000","10.0.0.2","10.0.0.1","35"
"0.609012000","10.0.0.1","10.0.0.2","1288"
"0.611410000","10.0.0.1","10.0.0.2","1288"
"0.611486000","10.0.0.2","10.0.0.1","35"
"0.616361000","10.0.0.1","10.0.0.2","1288"
"0.617353000","10.0.0.2","10.0.0.1","35"
"0.620999000","10.0.0.1","10.0.0.2","1288"
"0.624030000","10.0.0.2","10.0.0.1","35"
"0.624827000","10.0.0.1","10.0.0.2","1288"
"0.628448000","10.0.0.1","10.0.0.2","1288"
"0.632315000","10.0.0.1","10.0.0.2","1288"
"0.636112000","10.0.0.1","10.0.0.2","1288"
"0.639828000","10.0.0.1","10.0.0.2","1288"
"0.645036000","10.0.0.1","10.0.0.2","1288"
"0.647175000","10.0.0.1","10.0.0.2","1288"
"0.648269000","10.0.0.2","10.0.0.1","35"
"0.651881000","10.0.0.1","10.0.0.2","1288"
"0.653518000","10.0.0.2","10.0.0.1","35"
"0.655371000","10.0.0.1","10.0.0.2","1288"
"0.659884000","10.0.0.1","10.0.0.2","1288"
"0.663500000","10.0.0.1","10.0.0.2","1288"
"0.665409000","10.0.0.2","10.0.0.1","35"
"0.666621000","10.0.0.1","10.0.0.2","1288"
"0.670027000","10.0.0.1","10.0.0.2","1288"
"0.671599000","10.0.0.2","10.0.0.1","35"
"0.674041000","10.0.0.1","10.0.0.2","1288"
"0.676677000","10.0.0.1","10.0.0.2","1288"
"0.677226000","10.0.0.2","10.0.0.1","35"
"0.680039000","10.0.0.1","10.0.0.2","1288"
"0.683428000","10.0.0.1","10.0.0.2","1288"
"0.683454000","10.0.0.2","10.0.0.1","35"
"0.688320000","10.0.0.1","10.0.0.2","1288"
"0.689859000","10.0.0.1","10.0.0.2","1288"
"0.689974000","10.0.0.2","10.0.0.1","35"
"0.690038000","10.0.0.2","10.0.0.1","35"
"0.693451000","10.0.0.1","10.0.0.2","1288"
"0.696097000","10.0.0.1","10.0.0.2","54"
"0.696334000","10.0.0.2","10.0.0.1","35"
"0.697618000","10.0.0.1","10.0.0.2","716"
"0.698427000","10.0.0.1","10.0.0.2","1288"
"0.702736000","10.0.0.1","10.0.0.2","1288"
"0.705384000","10.0.0.1","10.0.0.2","1288"
"0.707686000","10.0.0.2","10.0.0.1","35"
"0.709396000","10.0.0.1","10.0.0.2","1288"
"0.711974000","10.0.0.1","10.0.0.2","1288"
"0.713530000","10.0.0.2","10.0.0.1","35"
"0.715710000","10.0.0.1","10.0.0.2","1288"
"0.717577000","10.0.0.1","10.0.0.2","1288"
"0.720027000","10.0.0.2","10.0.0.1","35"
"0.720084000","10.0.0.2","10.0.0.1","35"
"0.720163000","10.0.0.1","10.0.0.2","1288"
"0.724880000","10.0.0.1","10.0.0.2","1288"
