frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
18.372408000,0.043345000,0,132,394054,0.668099000
18.454448000,0.082040000,1448,408534,132,
18.454599000,0.000151000,1448,409982,132,
18.454612000,0.000013000,1448,411430,132,
18.454620000,0.000008000,1448,412878,132,
18.496525000,0.041905000,0,132,396950,0.667547000
18.576704000,0.080179000,1448,414326,132,
18.576807000,0.000103000,1448,415774,132,
18.622013000,0.045206000,0,132,399846,0.668174000
18.701981000,0.079968000,1448,417222,132,
18.702111000,0.000130000,1448,418670,132,
18.746859000,0.044748000,0,132,402742,0.667753000
18.829124000,0.082265000,1448,420118,132,
18.829358000,0.000234000,1448,421566,132,
18.829371000,0.000013000,1448,423014,132,
18.829380000,0.000009000,1448,424462,132,
18.871692000,0.042312000,0,132,405638,0.666679000
18.953734000,0.082042000,1448,425910,132,
18.996831000,0.043097000,0,132,408534,0.667768000
19.078719000,0.081888000,1448,427358,132,
19.078798000,0.000079000,1448,428806,132,
19.078804000,0.000006000,1448,430254,132,
19.078810000,0.000006000,1448,431702,132,
19.121810000,0.043000000,0,132,411430,0.667211000
19.185562000,0.063752000,0,132,411430,
19.204368000,0.018806000,1448,433150,132,
19.204532000,0.000164000,1448,434598,132,
19.246695000,0.042163000,0,132,411430,
19.310243000,0.063548000,0,132,411430,
19.326488000,0.016245000,1448,436046,132,
19.326588000,0.000100000,1448,437494,132,
19.326595000,0.000007000,1448,438942,132,
19.326600000,0.000005000,1448,440390,132,
19.371713000,0.045113000,0,132,411430,
19.389014000,0.017301000,1448,411430,132,
19.435035000,0.046021000,0,132,411430,
19.449214000,0.014179000,1448,412878,132,
19.497323000,0.048109000,0,132,411430,
19.559811000,0.062488000,0,132,411430,
19.574555000,0.014744000,1448,441838,132,
19.622192000,0.047637000,0,132,411430,
19.639776000,0.017584000,1448,443286,132,
19.685100000,0.045324000,0,132,411430,
19.746841000,0.061741000,0,132,411430,
19.809510000,0.062669000,0,132,411430,
19.824536000,0.015026000,1448,423014,132,
19.872160000,0.047624000,0,132,411430,
19.888793000,0.016633000,1448,424462,132,
19.935163000,0.046370000,0,132,411430,
19.950196000,0.015033000,1448,444734,132,
19.996916000,0.046720000,0,132,411430,
20.012241000,0.015325000,1448,431702,132,
20.012403000,0.000162000,1448,446182,132,
20.075364000,0.062961000,1448,447630,132,
20.075467000,0.000103000,1448,449078,132,
20.083710000,0.008243000,0,132,412878,1.629098000
20.121972000,0.038262000,0,132,423014,1.292614000
20.122089000,0.000117000,0,132,423014,
20.199034000,0.076945000,1448,450526,132,
20.246919000,0.047885000,0,132,423014,
