frame.time_relative,frame.time_delta,ip.src,tcp.len,tcp.seq,tcp.ack,tcp.window_size,tcp.analysis.ack_rtt
0.000000000,0.000000000,10.0.0.2,0,0,0,64240,
0.103692000,0.103692000,10.0.0.1,0,0,1,65160,0.103692000
0.216975000,0.113283000,10.0.0.2,0,1,1,64256,0.113283000
0.217014000,0.000039000,10.0.0.2,131,1,1,64256,
0.319681000,0.102667000,10.0.0.1,0,1,132,65152,0.102667000
0.333111000,0.013430000,10.0.0.1,197,1,132,65152,
0.334378000,0.001267000,10.0.0.1,1448,198,132,65152,
0.334417000,0.000039000,10.0.0.1,1448,1646,132,65152,
0.334420000,0.000003000,10.0.0.1,1448,3094,132,65152,
0.334423000,0.000003000,10.0.0.1,1448,4542,132,65152,
0.334426000,0.000003000,10.0.0.1,1448,5990,132,65152,
0.334428000,0.000002000,10.0.0.1,1448,7438,132,65152,
0.334431000,0.000003000,10.0.0.1,1448,8886,132,65152,
0.334434000,0.000003000,10.0.0.1,1448,10334,132,65152,
0.334437000,0.000003000,10.0.0.1,1448,11782,132,65152,
0.445635000,0.032348000,10.0.0.2,0,132,198,64128,0.112524000
0.452614000,0.001690000,10.0.0.2,0,132,1646,67072,0.118236000
0.452686000,0.000072000,10.0.0.2,0,132,3094,70016,0.118269000
0.457895000,0.005209000,10.0.0.2,0,132,4542,72832,0.123475000
0.463615000,0.003288000,10.0.0.2,0,132,5990,75776,0.129192000
0.470201000,0.006586000,10.0.0.2,0,132,7438,78720,0.135775000
0.475463000,0.005262000,10.0.0.2,0,132,8886,80512,0.141035000
0.482020000,0.006557000,10.0.0.2,0,132,10334,80512,0.147589000
0.494148000,0.012128000,10.0.0.2,0,132,11782,80512,0.159714000
0.494245000,0.000097000,10.0.0.2,0,132,13230,80512,0.159808000
0.546506000,0.052261000,10.0.0.1,1448,13230,132,65152,
0.546533000,0.000027000,10.0.0.1,1448,14678,132,65152,
0.553948000,0.007415000,10.0.0.1,1448,16126,132,65152,
0.553957000,0.000009000,10.0.0.1,1448,17574,132,65152,
0.553960000,0.000003000,10.0.0.1,1448,19022,132,65152,
0.553962000,0.000002000,10.0.0.1,1448,20470,132,65152,
0.559175000,0.005213000,10.0.0.1,1448,21918,132,65152,
0.559254000,0.000079000,10.0.0.1,1448,23366,132,65152,
