frame.time_relative,frame.time_delta,ip.src,tcp.len,tcp.seq,tcp.ack,tcp.window_size,tcp.analysis.ack_rtt
0.160183000,0.160183000,10.0.0.2,0,0,0,64240,
0.263227000,0.088821000,10.0.0.1,0,0,1,65160,0.103044000
0.377376000,0.114149000,10.0.0.2,0,1,1,64256,0.114149000
0.377437000,0.000061000,10.0.0.2,131,1,1,64256,
0.478481000,0.046372000,10.0.0.1,0,1,132,65152,0.101044000
0.483714000,0.005233000,10.0.0.1,197,1,132,65152,
0.483764000,0.000050000,10.0.0.1,1448,198,132,65152,
0.483775000,0.000011000,10.0.0.1,1448,1646,132,65152,
0.483781000,0.000006000,10.0.0.1,1448,3094,132,65152,
0.483785000,0.000004000,10.0.0.1,1448,4542,132,65152,
0.483790000,0.000005000,10.0.0.1,1448,5990,132,65152,
0.483794000,0.000004000,10.0.0.1,1448,7438,132,65152,
0.483799000,0.000005000,10.0.0.1,1448,8886,132,65152,
0.483804000,0.000005000,10.0.0.1,1448,10334,132,65152,
0.483809000,0.000005000,10.0.0.1,1448,11782,132,65152,
0.587842000,0.104033000,10.0.0.2,0,132,198,64128,0.104128000
0.594002000,0.006160000,10.0.0.2,0,132,1646,67072,0.110238000
0.600226000,0.006224000,10.0.0.2,0,132,3094,70016,0.116451000
0.606638000,0.006412000,10.0.0.2,0,132,4542,72832,0.122857000
0.611861000,0.005223000,10.0.0.2,0,132,5990,75776,0.128076000
0.618086000,0.006225000,10.0.0.2,0,132,7438,78720,0.134296000
0.624302000,0.006216000,10.0.0.2,0,132,8886,80512,0.140508000
0.630504000,0.006202000,10.0.0.2,0,132,10334,80512,0.146705000
0.636710000,0.006206000,10.0.0.2,0,132,11782,80512,0.152906000
0.648098000,0.005367000,10.0.0.2,0,132,13230,80512,0.164289000
0.690984000,0.042886000,10.0.0.1,1448,13230,132,65152,
0.691044000,0.000060000,10.0.0.1,1448,14678,132,65152,
0.696215000,0.005171000,10.0.0.1,1448,16126,132,65152,
0.696256000,0.000041000,10.0.0.1,1448,17574,132,65152,
0.711121000,0.014865000,10.0.0.1,1448,19022,132,65152,
0.711180000,0.000059000,10.0.0.1,1448,20470,132,65152,
0.726238000,0.015058000,10.0.0.1,1448,21918,132,65152,
0.726292000,0.000054000,10.0.0.1,1448,23366,132,65152,
0.741199000,0.014907000,10.0.0.1,1448,24814,132,65152,
0.741251000,0.000052000,10.0.0.1,1448,26262,132,65152,
0.757274000,0.016023000,10.0.0.1,1448,27710,132,65152,
0.757334000,0.000060000,10.0.0.1,1448,29158,132,65152,
0.771493000,0.014159000,10.0.0.1,1448,30606,132,65152,
0.771559000,0.000066000,10.0.0.1,1448,32054,132,65152,
0.786850000,0.015291000,10.0.0.1,1448,33502,132,65152,
0.786913000,0.000063000,10.0.0.1,1448,34950,132,65152,
0.798931000,0.012018000,10.0.0.2,0,132,14678,80512,0.107947000
0.801134000,0.002203000,10.0.0.1,1448,36398,132,65152,
0.801197000,0.000063000,10.0.0.1,1448,37846,132,65152,
0.805405000,0.004208000,10.0.0.2,0,132,16126,80512,0.114361000
0.811466000,0.006061000,10.0.0.2,0,132,17574,80512,0.115251000
0.816319000,0.004853000,10.0.0.1,1448,39294,132,65152,
0.816372000,0.000053000,10.0.0.1,1448,40742,132,65152,
0.817185000,0.000813000,10.0.0.2,0,132,19022,80512,0.120929000
0.823560000,0.006375000,10.0.0.2,0,132,20470,80512,0.112439000
0.829681000,0.006121000,10.0.0.2,0,132,21918,80512,0.118501000
0.834775000,0.005094000,10.0.0.2,0,132,23366,80512,0.108537000
0.847215000,0.012440000,10.0.0.2,0,132,24814,80512,0.120923000
0.847269000,0.000054000,10.0.0.2,0,132,26262,80512,0.106070000
0.853415000,0.006146000,10.0.0.2,0,132,27710,80512,0.112164000
0.865019000,0.011604000,10.0.0.2,0,132,29158,80512,0.107745000
0.871224000,0.006205000,10.0.0.2,0,132,30606,80512,0.113890000
0.883619000,0.012395000,10.0.0.2,0,132,33502,80512,0.112060000
0.900134000,0.016515000,10.0.0.1,1448,42190,132,65152,
0.900193000,0.000059000,10.0.0.1,1448,43638,132,65152,
0.900797000,0.000604000,10.0.0.2,0,132,36398,80512,0.113884000
0.907370000,0.006573000,10.0.0.1,1448,45086,132,65152,
0.907428000,0.000058000,10.0.0.1,1448,46534,132,65152,
0.913033000,0.005605000,10.0.0.2,0,132,39294,80512,0.111836000
0.921148000,0.008115000,10.0.0.1,1448,47982,132,65152,
0.921209000,0.000061000,10.0.0.1,1448,49430,132,65152,
0.925288000,0.004079000,10.0.0.2,0,132,42190,80512,0.108916000
0.934529000,0.004257000,10.0.0.1,1448,50878,132,65152,
0.934581000,0.000052000,10.0.0.1,1448,52326,132,65152,
0.947160000,0.012579000,10.0.0.1,1448,53774,132,65152,
0.947219000,0.000059000,10.0.0.1,1448,55222,132,65152,
0.960135000,0.012916000,10.0.0.1,1448,56670,132,65152,
0.960198000,0.000063000,10.0.0.1,1448,58118,132,65152,
0.973166000,0.012968000,10.0.0.1,1448,59566,132,65152,
0.973243000,0.000077000,10.0.0.1,1448,61014,132,65152,
0.986008000,0.012765000,10.0.0.1,1448,62462,132,65152,
0.986067000,0.000059000,10.0.0.1,1448,63910,132,65152,
0.998918000,0.012851000,10.0.0.1,1448,65358,132,65152,
0.998986000,0.000068000,10.0.0.1,1448,66806,132,65152,
1.009195000,0.010209000,10.0.0.2,0,132,45086,80512,0.109002000
1.012674000,0.003479000,10.0.0.1,1448,68254,132,65152,
1.012738000,0.000064000,10.0.0.1,1448,69702,132,65152,
1.016221000,0.003483000,10.0.0.2,0,132,46534,83456,0.108851000
1.022794000,0.006573000,10.0.0.2,0,132,47982,86272,0.115366000
1.025384000,0.002590000,10.0.0.1,1448,71150,132,65152,
1.025449000,0.000065000,10.0.0.1,1448,72598,132,65152,
1.028126000,0.002677000,10.0.0.2,0,132,49430,89216,0.106978000
1.034558000,0.006432000,10.0.0.2,0,132,50878,92160,0.113349000
1.036885000,0.002327000,10.0.0.1,1448,74046,132,65152,
1.036950000,0.000065000,10.0.0.1,1448,75494,132,65152,
1.040754000,0.003804000,10.0.0.2,0,132,52326,94976,0.106225000
