frame.time_relative,frame.time_delta,ip.src,tcp.len,tcp.seq,tcp.ack,tcp.window_size,tcp.analysis.ack_rtt
0.224238000,0.212374000,10.0.0.2,0,0,0,64240,
0.446607000,0.222369000,10.0.0.1,0,0,1,65160,0.222369000
0.664010000,0.217403000,10.0.0.2,0,1,1,64256,0.217403000
0.664066000,0.000056000,10.0.0.2,131,1,1,64256,
0.866222000,0.115451000,10.0.0.1,0,1,132,65152,0.202156000
0.876913000,0.010691000,10.0.0.1,197,1,132,65152,
0.876994000,0.000081000,10.0.0.1,1448,198,132,65152,
0.877005000,0.000011000,10.0.0.1,1448,1646,132,65152,
0.877018000,0.000013000,10.0.0.1,1448,3094,132,65152,
0.877024000,0.000006000,10.0.0.1,1448,4542,132,65152,
0.877034000,0.000010000,10.0.0.1,1448,5990,132,65152,
0.877040000,0.000006000,10.0.0.1,1448,7438,132,65152,
0.877047000,0.000007000,10.0.0.1,1448,8886,132,65152,
0.877052000,0.000005000,10.0.0.1,1448,10334,132,65152,
0.877056000,0.000004000,10.0.0.1,1448,11782,132,65152,
0.877062000,0.000006000,10.0.0.1,1448,13230,132,65152,
0.877066000,0.000004000,10.0.0.1,1448,14678,132,65152,
0.877071000,0.000005000,10.0.0.1,1448,16126,132,65152,
0.877077000,0.000006000,10.0.0.1,1448,17574,132,65152,
0.877083000,0.000006000,10.0.0.1,1448,19022,132,65152,
0.877088000,0.000005000,10.0.0.1,1448,20470,132,65152,
1.086194000,0.035732000,10.0.0.2,0,132,198,64128,0.209281000
1.092662000,0.006468000,10.0.0.2,0,132,1646,67072,0.215668000
1.097962000,0.005300000,10.0.0.2,0,132,3094,70016,0.220957000
1.104283000,0.006321000,10.0.0.2,0,132,4542,72832,0.227265000
1.110681000,0.006398000,10.0.0.2,0,132,5990,75776,0.233657000
1.116010000,0.005329000,10.0.0.2,0,132,7438,78720,0.238976000
1.122329000,0.006319000,10.0.0.2,0,132,8886,80512,0.245289000
1.128618000,0.006289000,10.0.0.2,0,132,10334,80512,0.251571000
1.133792000,0.005174000,10.0.0.2,0,132,11782,80512,0.256740000
1.140089000,0.006297000,10.0.0.2,0,132,13230,80512,0.263033000
1.145837000,0.005748000,10.0.0.2,0,132,14678,80512,0.268775000
1.152184000,0.006347000,10.0.0.2,0,132,16126,80512,0.275118000
1.158474000,0.006290000,10.0.0.2,0,132,17574,80512,0.281403000
1.163791000,0.005317000,10.0.0.2,0,132,19022,80512,0.286714000
1.170241000,0.006450000,10.0.0.2,0,132,20470,80512,0.293158000
1.176535000,0.006294000,10.0.0.2,0,132,21918,80512,0.299447000
1.287801000,0.111266000,10.0.0.1,1448,21918,132,65152,
1.287866000,0.000065000,10.0.0.1,1448,23366,132,65152,
1.287872000,0.000006000,10.0.0.1,1448,24814,132,65152,
1.287876000,0.000004000,10.0.0.1,1448,26262,132,65152,
1.287880000,0.000004000,10.0.0.1,1448,27710,132,65152,
1.287883000,0.000003000,10.0.0.1,1448,29158,132,65152,
1.287887000,0.000004000,10.0.0.1,1448,30606,132,65152,
1.287891000,0.000004000,10.0.0.1,1448,32054,132,65152,
1.287894000,0.000003000,10.0.0.1,1448,33502,132,65152,
1.287898000,0.000004000,10.0.0.1,1448,34950,132,65152,
1.287902000,0.000004000,10.0.0.1,1448,36398,132,65152,
1.287906000,0.000004000,10.0.0.1,1448,37846,132,65152,
1.287909000,0.000003000,10.0.0.1,1448,39294,132,65152,
1.287913000,0.000004000,10.0.0.1,1448,40742,132,65152,
1.287916000,0.000003000,10.0.0.1,1448,42190,132,65152,
1.287920000,0.000004000,10.0.0.1,1448,43638,132,65152,
1.287924000,0.000004000,10.0.0.1,1448,45086,132,65152,
1.287927000,0.000003000,10.0.0.1,1448,46534,132,65152,
1.287933000,0.000006000,10.0.0.1,1448,47982,132,65152,
1.287937000,0.000004000,10.0.0.1,1448,49430,132,65152,
1.287942000,0.000005000,10.0.0.1,1448,50878,132,65152,
1.287947000,0.000005000,10.0.0.1,1448,52326,132,65152,
1.300373000,0.012426000,10.0.0.1,1448,53774,132,65152,
1.300428000,0.000055000,10.0.0.1,1448,55222,132,65152,
1.300433000,0.000005000,10.0.0.1,1448,56670,132,65152,
1.300437000,0.000004000,10.0.0.1,1448,58118,132,65152,
1.300441000,0.000004000,10.0.0.1,1448,59566,132,65152,
1.300444000,0.000003000,10.0.0.1,1448,61014,132,65152,
1.300447000,0.000003000,10.0.0.1,1448,62462,132,65152,
1.300451000,0.000004000,10.0.0.1,416,63910,132,65152,
1.301600000,0.001149000,10.0.0.1,1448,64326,132,65152,
1.301632000,0.000032000,10.0.0.1,1448,65774,132,65152,
1.301637000,0.000005000,10.0.0.1,1448,67222,132,65152,
1.301640000,0.000003000,10.0.0.1,1448,68670,132,65152,
1.301644000,0.000004000,10.0.0.1,1448,70118,132,65152,
1.301648000,0.000004000,10.0.0.1,1448,71566,132,65152,
1.301652000,0.000004000,10.0.0.1,96,73014,132,65152,
1.304819000,0.003167000,10.0.0.1,1448,73110,132,65152,
1.304850000,0.000031000,10.0.0.1,1448,74558,132,65152,
