frame.time_relative,frame.time_delta,ip.src,tcp.len,tcp.seq,tcp.ack,tcp.window_size,tcp.analysis.ack_rtt
0.000000000,0.000000000,10.0.0.2,0,0,0,64240,
0.103705000,0.103705000,10.0.0.1,0,0,1,65160,0.103705000
0.216653000,0.112948000,10.0.0.2,0,1,1,64256,0.112948000
0.216699000,0.000046000,10.0.0.2,131,1,1,64256,
0.319434000,0.102735000,10.0.0.1,0,1,132,65152,0.102735000
0.326882000,0.007448000,10.0.0.1,197,1,132,65152,
0.329083000,0.002201000,10.0.0.1,1448,198,132,65152,
0.329126000,0.000043000,10.0.0.1,1448,1646,132,65152,
0.329131000,0.000005000,10.0.0.1,1448,3094,132,65152,
0.329136000,0.000005000,10.0.0.1,1448,4542,132,65152,
0.329140000,0.000004000,10.0.0.1,1448,5990,132,65152,
0.329143000,0.000003000,10.0.0.1,1448,7438,132,65152,
0.329146000,0.000003000,10.0.0.1,1448,8886,132,65152,
0.329150000,0.000004000,10.0.0.1,1448,10334,132,65152,
0.329154000,0.000004000,10.0.0.1,1448,11782,132,65152,
0.434077000,0.104923000,10.0.0.2,0,132,198,64128,0.107195000
0.439377000,0.005300000,10.0.0.2,0,132,1646,67072,0.110294000
0.445801000,0.006424000,10.0.0.2,0,132,3094,70016,0.116675000
0.452073000,0.006272000,10.0.0.2,0,132,4542,72832,0.122942000
0.457528000,0.005455000,10.0.0.2,0,132,5990,75776,0.128392000
0.464028000,0.006500000,10.0.0.2,0,132,7438,78720,0.134888000
0.469383000,0.005355000,10.0.0.2,0,132,8886,80512,0.140240000
0.481977000,0.012594000,10.0.0.2,0,132,10334,80512,0.152831000
0.482026000,0.000049000,10.0.0.2,0,132,11782,80512,0.152876000
0.487611000,0.005585000,10.0.0.2,0,132,13230,80512,0.158457000
0.535251000,0.047640000,10.0.0.1,1448,13230,132,65152,
0.535319000,0.000068000,10.0.0.1,1448,14678,132,65152,
0.540468000,0.005149000,10.0.0.1,1448,16126,132,65152,
0.540515000,0.000047000,10.0.0.1,1448,17574,132,65152,
0.546722000,0.006207000,10.0.0.1,1448,19022,132,65152,
0.546752000,0.000030000,10.0.0.1,1448,20470,132,65152,
0.553053000,0.006301000,10.0.0.1,1448,21918,132,65152,
0.553111000,0.000058000,10.0.0.1,1448,23366,132,65152,
0.558374000,0.005263000,10.0.0.1,1448,24814,132,65152,
0.558429000,0.000055000,10.0.0.1,1448,26262,132,65152,
0.565692000,0.007263000,10.0.0.1,1448,27710,132,65152,
0.565764000,0.000072000,10.0.0.1,1448,29158,132,65152,
0.570313000,0.004549000,10.0.0.1,1448,30606,132,65152,
