frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.208490000","10.0.0.1","10.0.0.2","1288"
"0.208584000","10.0.0.1","10.0.0.2","291"
"0.208592000","10.0.0.1","10.0.0.2","59"
"0.412347000","10.0.0.1","10.0.0.2","1288"
"0.412471000","10.0.0.1","10.0.0.2","1288"
"0.430626000","10.0.0.2","10.0.0.1","1358"
"0.430726000","10.0.0.2","10.0.0.1","36"
"0.430732000","10.0.0.2","10.0.0.1","36"
"0.437469000","10.0.0.2","10.0.0.1","102"
"0.437591000","10.0.0.2","10.0.0.1","61"
"0.634200000","10.0.0.1","10.0.0.2","334"
"0.640774000","10.0.0.1","10.0.0.2","52"
"0.640897000","10.0.0.1","10.0.0.2","54"
"0.645644000","10.0.0.1","10.0.0.2","170"
"0.645707000","10.0.0.1","10.0.0.2","1288"
"0.645715000","10.0.0.1","10.0.0.2","1288"
"0.645721000","10.0.0.1","10.0.0.2","1288"
"0.645725000","10.0.0.1","10.0.0.2","1288"
"0.645731000","10.0.0.1","10.0.0.2","1288"
"0.645736000","10.0.0.1","10.0.0.2","1288"
"0.645741000","10.0.0.1","10.0.0.2","1288"
"0.645746000","10.0.0.1","10.0.0.2","1288"
"0.645751000","10.0.0.1","10.0.0.2","1288"
"0.646982000","10.0.0.1","10.0.0.2","1288"
"0.658421000","10.0.0.1","10.0.0.2","1288"
"0.669562000","10.0.0.1","10.0.0.2","1288"
"0.679268000","10.0.0.1","10.0.0.2","1288"
"0.690014000","10.0.0.1","10.0.0.2","1288"
"0.701585000","10.0.0.1","10.0.0.2","1288"
"0.711283000","10.0.0.1","10.0.0.2","1288"
"0.722083000","10.0.0.1","10.0.0.2","1288"
"0.733151000","10.0.0.1","10.0.0.2","1288"
"0.743380000","10.0.0.1","10.0.0.2","1288"
"0.754237000","10.0.0.1","10.0.0.2","1288"
"0.765939000","10.0.0.1","10.0.0.2","1288"
"0.775656000","10.0.0.1","10.0.0.2","1288"
"0.786779000","10.0.0.1","10.0.0.2","1288"
"0.796802000","10.0.0.1","10.0.0.2","1288"
"0.807372000","10.0.0.1","10.0.0.2","1288"
"0.818976000","10.0.0.1","10.0.0.2","1288"
"0.829580000","10.0.0.1","10.0.0.2","688"
"0.834913000","10.0.0.1","10.0.0.2","1288"
"0.839222000","10.0.0.2","10.0.0.1","75"
"0.845695000","10.0.0.1","10.0.0.2","1288"
"0.851176000","10.0.0.2","10.0.0.1","36"
"0.855269000","10.0.0.1","10.0.0.2","1288"
"0.857768000","10.0.0.2","10.0.0.1","35"
"0.863708000","10.0.0.2","10.0.0.1","35"
"0.866826000","10.0.0.1","10.0.0.2","1288"
"0.869071000","10.0.0.2","10.0.0.1","35"
"0.875676000","10.0.0.2","10.0.0.1","35"
"0.877189000","10.0.0.1","10.0.0.2","1288"
"0.880831000","10.0.0.2","10.0.0.1","35"
"0.886855000","10.0.0.2","10.0.0.1","35"
"0.888769000","10.0.0.1","10.0.0.2","1288"
"0.893256000","10.0.0.2","10.0.0.1","35"
"0.899141000","10.0.0.2","10.0.0.1","35"
"0.905216000","10.0.0.2","10.0.0.1","35"
"0.911103000","10.0.0.2","10.0.0.1","35"
"0.917526000","10.0.0.2","10.0.0.1","35"
"0.923324000","10.0.0.2","10.0.0.1","35"
"0.928980000","10.0.0.2","10.0.0.1","35"
"0.935217000","10.0.0.2","10.0.0.1","35"
"0.941447000","10.0.0.2","10.0.0.1","35"
"0.953241000","10.0.0.2","10.0.0.1","35"
"0.953289000","10.0.0.2","10.0.0.1","35"
"0.959281000","10.0.0.2","10.0.0.1","35"
"0.970908000","10.0.0.2","10.0.0.1","35"
"0.983347000","10.0.0.2","10.0.0.1","35"
"0.995214000","10.0.0.2","10.0.0.1","35"
"1.007824000","10.0.0.2","10.0.0.1","35"
"1.013137000","10.0.0.2","10.0.0.1","35"
"1.025682000","10.0.0.2","10.0.0.1","36"
"1.037501000","10.0.0.2","10.0.0.1","35"
"1.040116000","10.0.0.1","10.0.0.2","1288"
"1.043677000","10.0.0.2","10.0.0.1","35"
"1.052495000","10.0.0.1","10.0.0.2","1288"
"1.052564000","10.0.0.1","10.0.0.2","1288"
"1.055092000","10.0.0.2","10.0.0.1","35"
"1.059157000","10.0.0.1","10.0.0.2","1288"
"1.059224000","10.0.0.1","10.0.0.2","1288"
"1.061525000","10.0.0.2","10.0.0.1","35"
"1.065335000","10.0.0.1","10.0.0.2","1288"
"1.065386000","10.0.0.1","10.0.0.2","1288"
"1.065392000","10.0.0.1","10.0.0.2","1288"
"1.065396000","10.0.0.1","10.0.0.2","1288"
"1.069024000","10.0.0.1","10.0.0.2","1288"
"1.069120000","10.0.0.1","10.0.0.2","1288"
"1.072937000","10.0.0.2","10.0.0.1","35"
"1.077261000","10.0.0.1","10.0.0.2","1288"
"1.077367000","10.0.0.1","10.0.0.2","1288"
"1.081947000","10.0.0.1","10.0.0.2","1288"
"1.085434000","10.0.0.2","10.0.0.1","35"
"1.088688000","10.0.0.1","10.0.0.2","1288"
"1.096548000","10.0.0.1","10.0.0.2","1288"
"1.097094000","10.0.0.2","10.0.0.1","35"
"1.103948000","10.0.0.1","10.0.0.2","1288"
"1.110937000","10.0.0.1","10.0.0.2","1288"
"1.118542000","10.0.0.1","10.0.0.2","1288"
"1.126196000","10.0.0.1","10.0.0.2","1288"
"1.133609000","10.0.0.1","10.0.0.2","721"
"1.135881000","10.0.0.1","10.0.0.2","1288"
"1.144649000","10.0.0.1","10.0.0.2","1288"
"1.149365000","10.0.0.1","10.0.0.2","1288"
"1.156645000","10.0.0.1","10.0.0.2","1288"
"1.162977000","10.0.0.1","10.0.0.2","1288"
"1.169667000","10.0.0.1","10.0.0.2","1288"
"1.174948000","10.0.0.1","10.0.0.2","1288"
"1.181690000","10.0.0.1","10.0.0.2","1288"
"1.186613000","10.0.0.1","10.0.0.2","1288"
"1.192014000","10.0.0.1","10.0.0.2","1288"
"1.197937000","10.0.0.1","10.0.0.2","1288"
"1.203835000","10.0.0.1","10.0.0.2","1288"
"1.211110000","10.0.0.1","10.0.0.2","1288"
"1.215517000","10.0.0.1","10.0.0.2","1288"
"1.221092000","10.0.0.1","10.0.0.2","1288"
"1.227155000","10.0.0.1","10.0.0.2","1288"
"1.231732000","10.0.0.1","10.0.0.2","1288"
"1.237699000","10.0.0.1","10.0.0.2","1288"
"1.242510000","10.0.0.1","10.0.0.2","1288"
"1.247416000","10.0.0.2","10.0.0.1","35"
"1.248750000","10.0.0.1","10.0.0.2","1288"
"1.253372000","10.0.0.1","10.0.0.2","1288"
"1.258180000","10.0.0.1","10.0.0.2","1288"
"1.259617000","10.0.0.2","10.0.0.1","35"
"1.263876000","10.0.0.1","10.0.0.2","1288"
"1.265399000","10.0.0.2","10.0.0.1","35"
"1.270018000","10.0.0.1","10.0.0.2","1288"
