frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.108743000","10.0.0.1","10.0.0.2","1288"
"0.108900000","10.0.0.1","10.0.0.2","287"
"0.108912000","10.0.0.1","10.0.0.2","59"
"0.227261000","10.0.0.2","10.0.0.1","1208"
"0.227314000","10.0.0.2","10.0.0.1","196"
"0.233748000","10.0.0.2","10.0.0.1","36"
"0.233778000","10.0.0.2","10.0.0.1","36"
"0.233785000","10.0.0.2","10.0.0.1","102"
"0.233790000","10.0.0.2","10.0.0.1","61"
"0.308442000","10.0.0.1","10.0.0.2","1288"
"0.308563000","10.0.0.1","10.0.0.2","1288"
"0.330146000","10.0.0.1","10.0.0.2","335"
"0.335388000","10.0.0.1","10.0.0.2","52"
"0.336751000","10.0.0.1","10.0.0.2","54"
"0.341064000","10.0.0.1","10.0.0.2","170"
"0.341105000","10.0.0.1","10.0.0.2","1288"
"0.341110000","10.0.0.1","10.0.0.2","1288"
"0.341115000","10.0.0.1","10.0.0.2","1288"
"0.341118000","10.0.0.1","10.0.0.2","1288"
"0.341122000","10.0.0.1","10.0.0.2","1288"
"0.341126000","10.0.0.1","10.0.0.2","1288"
"0.341130000","10.0.0.1","10.0.0.2","1288"
"0.341133000","10.0.0.1","10.0.0.2","1288"
"0.341139000","10.0.0.1","10.0.0.2","1288"
"0.342052000","10.0.0.1","10.0.0.2","1288"
"0.348866000","10.0.0.1","10.0.0.2","1288"
"0.352178000","10.0.0.1","10.0.0.2","1288"
"0.357909000","10.0.0.1","10.0.0.2","1288"
"0.364670000","10.0.0.1","10.0.0.2","1288"
"0.371043000","10.0.0.1","10.0.0.2","1288"
"0.374337000","10.0.0.1","10.0.0.2","1288"
"0.381104000","10.0.0.1","10.0.0.2","1288"
"0.385754000","10.0.0.1","10.0.0.2","1288"
"0.392856000","10.0.0.1","10.0.0.2","1288"
"0.397351000","10.0.0.1","10.0.0.2","1288"
"0.404084000","10.0.0.1","10.0.0.2","1288"
"0.409176000","10.0.0.1","10.0.0.2","1288"
"0.413591000","10.0.0.1","10.0.0.2","1288"
"0.419552000","10.0.0.1","10.0.0.2","1288"
"0.426011000","10.0.0.1","10.0.0.2","1288"
"0.431286000","10.0.0.1","10.0.0.2","1288"
"0.436608000","10.0.0.1","10.0.0.2","688"
"0.437691000","10.0.0.2","10.0.0.1","75"
"0.439901000","10.0.0.1","10.0.0.2","1288"
"0.444210000","10.0.0.1","10.0.0.2","1288"
"0.449659000","10.0.0.1","10.0.0.2","1288"
"0.449678000","10.0.0.2","10.0.0.1","35"
"0.456045000","10.0.0.2","10.0.0.1","36"
"0.456207000","10.0.0.1","10.0.0.2","1288"
"0.456211000","10.0.0.2","10.0.0.1","35"
"0.461620000","10.0.0.1","10.0.0.2","1288"
"0.467281000","10.0.0.2","10.0.0.1","35"
"0.468017000","10.0.0.1","10.0.0.2","1288"
"0.473149000","10.0.0.2","10.0.0.1","35"
"0.478909000","10.0.0.2","10.0.0.1","35"
"0.485534000","10.0.0.2","10.0.0.1","35"
"0.485605000","10.0.0.2","10.0.0.1","35"
"0.492372000","10.0.0.2","10.0.0.1","35"
"0.498939000","10.0.0.2","10.0.0.1","35"
"0.509700000","10.0.0.2","10.0.0.1","35"
"0.509737000","10.0.0.2","10.0.0.1","35"
"0.515826000","10.0.0.2","10.0.0.1","35"
"0.527043000","10.0.0.2","10.0.0.1","35"
"0.532965000","10.0.0.2","10.0.0.1","35"
"0.539177000","10.0.0.1","10.0.0.2","1288"
"0.539347000","10.0.0.2","10.0.0.1","35"
"0.545103000","10.0.0.2","10.0.0.1","35"
"0.549566000","10.0.0.1","10.0.0.2","1288"
"0.551567000","10.0.0.2","10.0.0.1","35"
"0.551602000","10.0.0.2","10.0.0.1","35"
"0.557599000","10.0.0.1","10.0.0.2","1288"
"0.557634000","10.0.0.1","10.0.0.2","1288"
"0.557639000","10.0.0.1","10.0.0.2","1288"
"0.557643000","10.0.0.1","10.0.0.2","1288"
"0.557647000","10.0.0.1","10.0.0.2","1288"
"0.563178000","10.0.0.2","10.0.0.1","35"
"0.568513000","10.0.0.1","10.0.0.2","1288"
"0.568551000","10.0.0.1","10.0.0.2","1288"
"0.569932000","10.0.0.2","10.0.0.1","35"
"0.569961000","10.0.0.2","10.0.0.1","35"
"0.574329000","10.0.0.1","10.0.0.2","1288"
"0.574350000","10.0.0.1","10.0.0.2","1288"
"0.580961000","10.0.0.1","10.0.0.2","1288"
"0.581002000","10.0.0.1","10.0.0.2","1288"
"0.581326000","10.0.0.2","10.0.0.1","35"
"0.581366000","10.0.0.2","10.0.0.1","35"
"0.585729000","10.0.0.1","10.0.0.2","1288"
"0.585787000","10.0.0.1","10.0.0.2","1288"
"0.585794000","10.0.0.1","10.0.0.2","1288"
"0.585799000","10.0.0.1","10.0.0.2","1288"
"0.587634000","10.0.0.2","10.0.0.1","36"
"0.593350000","10.0.0.1","10.0.0.2","1288"
"0.593433000","10.0.0.1","10.0.0.2","1288"
"0.593443000","10.0.0.1","10.0.0.2","1288"
"0.597418000","10.0.0.1","10.0.0.2","721"
"0.599288000","10.0.0.2","10.0.0.1","35"
"0.600681000","10.0.0.1","10.0.0.2","1288"
"0.603108000","10.0.0.1","10.0.0.2","1288"
"0.605813000","10.0.0.2","10.0.0.1","35"
"0.605874000","10.0.0.2","10.0.0.1","35"
"0.610744000","10.0.0.1","10.0.0.2","1288"
"0.611333000","10.0.0.2","10.0.0.1","35"
"0.612052000","10.0.0.1","10.0.0.2","1288"
"0.616651000","10.0.0.1","10.0.0.2","1288"
"0.620521000","10.0.0.1","10.0.0.2","1288"
"0.623726000","10.0.0.2","10.0.0.1","35"
"0.623909000","10.0.0.1","10.0.0.2","1288"
"0.627166000","10.0.0.1","10.0.0.2","1288"
"0.632529000","10.0.0.1","10.0.0.2","1288"
"0.636573000","10.0.0.1","10.0.0.2","1288"
"0.640547000","10.0.0.1","10.0.0.2","1288"
"0.644080000","10.0.0.1","10.0.0.2","1288"
"0.648296000","10.0.0.1","10.0.0.2","1288"
"0.652882000","10.0.0.1","10.0.0.2","1288"
"0.653723000","10.0.0.2","10.0.0.1","35"
"0.653818000","10.0.0.2","10.0.0.1","35"
"0.655216000","10.0.0.1","10.0.0.2","1288"
"0.659221000","10.0.0.1","10.0.0.2","1288"
"0.663839000","10.0.0.1","10.0.0.2","1288"
"0.666188000","10.0.0.1","10.0.0.2","1288"
"0.669905000","10.0.0.1","10.0.0.2","1288"
"0.671487000","10.0.0.2","10.0.0.1","35"
"0.671537000","10.0.0.2","10.0.0.1","35"
"0.674968000","10.0.0.1","10.0.0.2","1288"
"0.677553000","10.0.0.2","10.0.0.1","35"
"0.677929000","10.0.0.1","10.0.0.2","1288"
"0.680440000","10.0.0.1","10.0.0.2","1288"
"0.683924000","10.0.0.2","10.0.0.1","35"
"0.684414000","10.0.0.1","10.0.0.2","1288"
"0.685870000","10.0.0.1","10.0.0.2","1288"
"0.690131000","10.0.0.2","10.0.0.1","35"
"0.690809000","10.0.0.1","10.0.0.2","1288"
"0.694428000","10.0.0.1","10.0.0.2","1288"
"0.695352000","10.0.0.2","10.0.0.1","35"
"0.697152000","10.0.0.1","10.0.0.2","722"
"0.698656000","10.0.0.1","10.0.0.2","1288"
"0.701013000","10.0.0.1","10.0.0.2","1288"
"0.705780000","10.0.0.1","10.0.0.2","1288"
"0.707066000","10.0.0.2","10.0.0.1","35"
"0.707106000","10.0.0.2","10.0.0.1","35"
"0.708879000","10.0.0.1","10.0.0.2","1288"
"0.712656000","10.0.0.1","10.0.0.2","1288"
"0.715629000","10.0.0.1","10.0.0.2","1288"
"0.717777000","10.0.0.1","10.0.0.2","1288"
"0.719399000","10.0.0.2","10.0.0.1","35"
"0.720060000","10.0.0.1","10.0.0.2","1288"
"0.723456000","10.0.0.1","10.0.0.2","1288"
"0.725215000","10.0.0.2","10.0.0.1","35"
"0.726353000","10.0.0.1","10.0.0.2","1288"
"0.729412000","10.0.0.1","10.0.0.2","1288"
"0.730872000","10.0.0.2","10.0.0.1","35"
"0.730938000","10.0.0.2","10.0.0.1","35"
"0.733322000","10.0.0.1","10.0.0.2","1288"
"0.736877000","10.0.0.1","10.0.0.2","1288"
"0.738521000","10.0.0.1","10.0.0.2","1288"
"0.742118000","10.0.0.1","10.0.0.2","1288"
"0.743512000","10.0.0.2","10.0.0.1","35"
"0.745277000","10.0.0.1","10.0.0.2","1288"
"0.747567000","10.0.0.1","10.0.0.2","1288"
"0.749556000","10.0.0.2","10.0.0.1","35"
"0.749621000","10.0.0.2","10.0.0.1","35"
"0.752189000","10.0.0.1","10.0.0.2","1288"
"0.753506000","10.0.0.1","10.0.0.2","1288"
"0.755327000","10.0.0.2","10.0.0.1","35"
"0.756815000","10.0.0.1","10.0.0.2","1288"
"0.759446000","10.0.0.1","10.0.0.2","1288"
"0.761152000","10.0.0.1","10.0.0.2","1288"
"0.762118000","10.0.0.2","10.0.0.1","37"
"0.765169000","10.0.0.1","10.0.0.2","1288"
"0.767816000","10.0.0.2","10.0.0.1","38"
"0.767916000","10.0.0.1","10.0.0.2","1288"
"0.770051000","10.0.0.1","10.0.0.2","1288"
"0.773672000","10.0.0.1","10.0.0.2","1288"
"0.775993000","10.0.0.1","10.0.0.2","716"
"0.777182000","10.0.0.1","10.0.0.2","1288"
"0.779428000","10.0.0.1","10.0.0.2","1288"
"0.779496000","10.0.0.2","10.0.0.1","37"
"0.779531000","10.0.0.2","10.0.0.1","38"
