frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.105269000","10.0.0.1","10.0.0.2","1288"
"0.106463000","10.0.0.1","10.0.0.2","286"
"0.106470000","10.0.0.1","10.0.0.2","59"
"0.222860000","10.0.0.2","10.0.0.1","1358"
"0.222921000","10.0.0.2","10.0.0.1","36"
"0.222927000","10.0.0.2","10.0.0.1","36"
"0.228212000","10.0.0.2","10.0.0.1","102"
"0.228272000","10.0.0.2","10.0.0.1","61"
"0.307524000","10.0.0.1","10.0.0.2","1288"
"0.307588000","10.0.0.1","10.0.0.2","1288"
"0.323992000","10.0.0.1","10.0.0.2","334"
"0.329389000","10.0.0.1","10.0.0.2","52"
"0.329448000","10.0.0.1","10.0.0.2","54"
"0.335703000","10.0.0.1","10.0.0.2","171"
"0.335754000","10.0.0.1","10.0.0.2","1288"
"0.335760000","10.0.0.1","10.0.0.2","1288"
"0.335763000","10.0.0.1","10.0.0.2","1288"
"0.335767000","10.0.0.1","10.0.0.2","1288"
"0.335770000","10.0.0.1","10.0.0.2","1288"
"0.335796000","10.0.0.1","10.0.0.2","1288"
"0.335803000","10.0.0.1","10.0.0.2","1288"
"0.335808000","10.0.0.1","10.0.0.2","1288"
"0.335812000","10.0.0.1","10.0.0.2","1288"
"0.337576000","10.0.0.1","10.0.0.2","1288"
"0.342203000","10.0.0.1","10.0.0.2","1288"
"0.347892000","10.0.0.1","10.0.0.2","1288"
"0.352160000","10.0.0.1","10.0.0.2","1288"
"0.359514000","10.0.0.1","10.0.0.2","1288"
"0.364242000","10.0.0.1","10.0.0.2","1288"
"0.370050000","10.0.0.1","10.0.0.2","1288"
"0.374734000","10.0.0.1","10.0.0.2","1288"
"0.379067000","10.0.0.1","10.0.0.2","1288"
"0.386527000","10.0.0.1","10.0.0.2","1288"
"0.391115000","10.0.0.1","10.0.0.2","1288"
"0.396843000","10.0.0.1","10.0.0.2","1288"
"0.402457000","10.0.0.1","10.0.0.2","1288"
"0.407247000","10.0.0.1","10.0.0.2","1288"
"0.413318000","10.0.0.1","10.0.0.2","1288"
"0.419638000","10.0.0.1","10.0.0.2","1288"
"0.422852000","10.0.0.1","10.0.0.2","1288"
"0.430209000","10.0.0.1","10.0.0.2","688"
"0.432546000","10.0.0.1","10.0.0.2","1288"
"0.432581000","10.0.0.2","10.0.0.1","75"
"0.438744000","10.0.0.2","10.0.0.1","35"
"0.438799000","10.0.0.1","10.0.0.2","1288"
"0.444020000","10.0.0.1","10.0.0.2","1288"
"0.448281000","10.0.0.1","10.0.0.2","1288"
"0.450050000","10.0.0.2","10.0.0.1","36"
"0.450087000","10.0.0.2","10.0.0.1","35"
"0.454528000","10.0.0.1","10.0.0.2","1288"
"0.461025000","10.0.0.1","10.0.0.2","1288"
"0.462685000","10.0.0.2","10.0.0.1","35"
"0.462711000","10.0.0.2","10.0.0.1","35"
"0.468498000","10.0.0.2","10.0.0.1","35"
"0.474688000","10.0.0.2","10.0.0.1","35"
"0.486155000","10.0.0.2","10.0.0.1","35"
"0.486185000","10.0.0.2","10.0.0.1","35"
"0.492209000","10.0.0.2","10.0.0.1","35"
"0.503888000","10.0.0.2","10.0.0.1","35"
"0.503918000","10.0.0.2","10.0.0.1","35"
"0.510083000","10.0.0.2","10.0.0.1","35"
"0.516332000","10.0.0.2","10.0.0.1","35"
"0.522524000","10.0.0.2","10.0.0.1","35"
"0.528821000","10.0.0.2","10.0.0.1","35"
"0.533331000","10.0.0.1","10.0.0.2","1288"
"0.540064000","10.0.0.1","10.0.0.2","1288"
"0.540581000","10.0.0.2","10.0.0.1","35"
"0.540618000","10.0.0.2","10.0.0.1","35"
"0.546790000","10.0.0.2","10.0.0.1","35"
"0.551162000","10.0.0.1","10.0.0.2","1288"
"0.551222000","10.0.0.1","10.0.0.2","1288"
"0.551228000","10.0.0.1","10.0.0.2","1288"
"0.551233000","10.0.0.1","10.0.0.2","1288"
"0.551239000","10.0.0.1","10.0.0.2","1288"
"0.552423000","10.0.0.2","10.0.0.1","35"
"0.564349000","10.0.0.2","10.0.0.1","35"
"0.564598000","10.0.0.1","10.0.0.2","1288"
"0.564614000","10.0.0.1","10.0.0.2","1288"
"0.564615000","10.0.0.1","10.0.0.2","1288"
"0.564617000","10.0.0.1","10.0.0.2","1288"
"0.569684000","10.0.0.2","10.0.0.1","35"
"0.569824000","10.0.0.1","10.0.0.2","1288"
"0.569834000","10.0.0.1","10.0.0.2","1288"
"0.576057000","10.0.0.2","10.0.0.1","35"
"0.576069000","10.0.0.2","10.0.0.1","35"
"0.576392000","10.0.0.1","10.0.0.2","1288"
"0.576404000","10.0.0.1","10.0.0.2","1288"
"0.582232000","10.0.0.2","10.0.0.1","36"
"0.587613000","10.0.0.1","10.0.0.2","1288"
"0.587627000","10.0.0.1","10.0.0.2","1288"
"0.587629000","10.0.0.1","10.0.0.2","1288"
"0.587631000","10.0.0.1","10.0.0.2","1288"
"0.587632000","10.0.0.1","10.0.0.2","1288"
"0.588576000","10.0.0.2","10.0.0.1","35"
"0.590800000","10.0.0.1","10.0.0.2","721"
"0.592007000","10.0.0.1","10.0.0.2","1288"
"0.597405000","10.0.0.1","10.0.0.2","1288"
"0.600146000","10.0.0.2","10.0.0.1","35"
"0.600197000","10.0.0.2","10.0.0.1","35"
"0.605236000","10.0.0.1","10.0.0.2","1288"
"0.605301000","10.0.0.1","10.0.0.2","1288"
"0.606722000","10.0.0.2","10.0.0.1","35"
"0.608743000","10.0.0.1","10.0.0.2","1288"
"0.612086000","10.0.0.2","10.0.0.1","35"
"0.612634000","10.0.0.1","10.0.0.2","1288"
"0.616702000","10.0.0.1","10.0.0.2","1288"
"0.620971000","10.0.0.1","10.0.0.2","1288"
"0.625776000","10.0.0.1","10.0.0.2","1288"
"0.629187000","10.0.0.1","10.0.0.2","1288"
"0.632848000","10.0.0.1","10.0.0.2","1288"
"0.636251000","10.0.0.1","10.0.0.2","1288"
"0.641479000","10.0.0.1","10.0.0.2","1288"
"0.642284000","10.0.0.2","10.0.0.1","35"
"0.644094000","10.0.0.1","10.0.0.2","1288"
"0.647620000","10.0.0.1","10.0.0.2","1288"
"0.648531000","10.0.0.2","10.0.0.1","35"
"0.652574000","10.0.0.1","10.0.0.2","1288"
"0.654233000","10.0.0.2","10.0.0.1","35"
"0.655209000","10.0.0.1","10.0.0.2","1288"
"0.658820000","10.0.0.1","10.0.0.2","1288"
