frame.time_relative,ip.src,ip.dst,udp.length
"0.000000000","10.0.0.2","10.0.0.1","1208"
"0.213074000","10.0.0.1","10.0.0.2","1288"
"0.213228000","10.0.0.1","10.0.0.2","287"
"0.213244000","10.0.0.1","10.0.0.2","59"
"0.425745000","10.0.0.1","10.0.0.2","1288"
"0.425880000","10.0.0.1","10.0.0.2","1288"
"0.432151000","10.0.0.2","10.0.0.1","1358"
"0.432200000","10.0.0.2","10.0.0.1","36"
"0.432204000","10.0.0.2","10.0.0.1","36"
"0.437658000","10.0.0.2","10.0.0.1","102"
"0.437725000","10.0.0.2","10.0.0.1","61"
"0.635016000","10.0.0.1","10.0.0.2","334"
"0.639798000","10.0.0.1","10.0.0.2","52"
"0.639872000","10.0.0.1","10.0.0.2","54"
"0.650066000","10.0.0.1","10.0.0.2","170"
"0.650141000","10.0.0.1","10.0.0.2","1288"
"0.650219000","10.0.0.1","10.0.0.2","1288"
"0.650250000","10.0.0.1","10.0.0.2","1288"
"0.650305000","10.0.0.1","10.0.0.2","1288"
"0.650332000","10.0.0.1","10.0.0.2","1288"
"0.650385000","10.0.0.1","10.0.0.2","1288"
"0.650391000","10.0.0.1","10.0.0.2","1288"
"0.650396000","10.0.0.1","10.0.0.2","1288"
"0.650400000","10.0.0.1","10.0.0.2","1288"
"0.651585000","10.0.0.1","10.0.0.2","1288"
"0.661371000","10.0.0.1","10.0.0.2","1288"
"0.672178000","10.0.0.1","10.0.0.2","1288"
"0.682769000","10.0.0.1","10.0.0.2","1288"
"0.694144000","10.0.0.1","10.0.0.2","1288"
"0.703951000","10.0.0.1","10.0.0.2","1288"
"0.715088000","10.0.0.1","10.0.0.2","1288"
"0.724349000","10.0.0.1","10.0.0.2","1288"
"0.735234000","10.0.0.1","10.0.0.2","1288"
"0.746881000","10.0.0.1","10.0.0.2","1288"
"0.758033000","10.0.0.1","10.0.0.2","1288"
"0.767538000","10.0.0.1","10.0.0.2","1288"
"0.777884000","10.0.0.1","10.0.0.2","1288"
"0.788635000","10.0.0.1","10.0.0.2","1288"
"0.798576000","10.0.0.1","10.0.0.2","1288"
"0.809318000","10.0.0.1","10.0.0.2","1288"
"0.821035000","10.0.0.1","10.0.0.2","1288"
"0.830918000","10.0.0.1","10.0.0.2","688"
"0.835435000","10.0.0.1","10.0.0.2","1288"
"0.846327000","10.0.0.2","10.0.0.1","75"
"0.847157000","10.0.0.1","10.0.0.2","1288"
"0.856763000","10.0.0.1","10.0.0.2","1288"
"0.863780000","10.0.0.2","10.0.0.1","36"
"0.863842000","10.0.0.2","10.0.0.1","35"
"0.868488000","10.0.0.1","10.0.0.2","1288"
"0.869790000","10.0.0.2","10.0.0.1","35"
"0.875209000","10.0.0.2","10.0.0.1","35"
"0.878162000","10.0.0.1","10.0.0.2","1288"
"0.881315000","10.0.0.2","10.0.0.1","35"
"0.887344000","10.0.0.2","10.0.0.1","35"
"0.889946000","10.0.0.1","10.0.0.2","1288"
"0.893585000","10.0.0.2","10.0.0.1","35"
"0.899376000","10.0.0.2","10.0.0.1","35"
"0.905480000","10.0.0.2","10.0.0.1","35"
"0.911626000","10.0.0.2","10.0.0.1","35"
"0.918136000","10.0.0.2","10.0.0.1","35"
"0.924115000","10.0.0.2","10.0.0.1","35"
"0.929639000","10.0.0.2","10.0.0.1","35"
"0.935772000","10.0.0.2","10.0.0.1","35"
"0.941396000","10.0.0.2","10.0.0.1","35"
"0.947934000","10.0.0.2","10.0.0.1","35"
"0.953319000","10.0.0.2","10.0.0.1","35"
"0.965614000","10.0.0.2","10.0.0.1","35"
"0.977503000","10.0.0.2","10.0.0.1","35"
"0.983563000","10.0.0.2","10.0.0.1","35"
"0.995889000","10.0.0.2","10.0.0.1","35"
"1.007732000","10.0.0.2","10.0.0.1","35"
"1.019512000","10.0.0.2","10.0.0.1","35"
"1.031411000","10.0.0.2","10.0.0.1","35"
"1.037915000","10.0.0.2","10.0.0.1","36"
"1.043450000","10.0.0.2","10.0.0.1","35"
"1.048589000","10.0.0.1","10.0.0.2","1288"
"1.048687000","10.0.0.1","10.0.0.2","1288"
"1.055182000","10.0.0.2","10.0.0.1","35"
"1.066512000","10.0.0.1","10.0.0.2","1288"
"1.066582000","10.0.0.1","10.0.0.2","1288"
"1.066590000","10.0.0.1","10.0.0.2","1288"
"1.066597000","10.0.0.1","10.0.0.2","1288"
"1.066603000","10.0.0.1","10.0.0.2","1288"
"1.067952000","10.0.0.2","10.0.0.1","35"
"1.073012000","10.0.0.1","10.0.0.2","1288"
"1.073079000","10.0.0.1","10.0.0.2","1288"
"1.076708000","10.0.0.1","10.0.0.2","1288"
"1.076766000","10.0.0.1","10.0.0.2","1288"
"1.079502000","10.0.0.2","10.0.0.1","35"
"1.082633000","10.0.0.1","10.0.0.2","1288"
"1.082686000","10.0.0.1","10.0.0.2","1288"
"1.085789000","10.0.0.2","10.0.0.1","35"
"1.088996000","10.0.0.1","10.0.0.2","1288"
"1.092434000","10.0.0.1","10.0.0.2","1288"
"1.097203000","10.0.0.2","10.0.0.1","35"
"1.099787000","10.0.0.1","10.0.0.2","1288"
"1.107731000","10.0.0.1","10.0.0.2","1288"
"1.115542000","10.0.0.1","10.0.0.2","1288"
"1.122286000","10.0.0.1","10.0.0.2","1288"
"1.130986000","10.0.0.1","10.0.0.2","1288"
"1.137400000","10.0.0.1","10.0.0.2","721"
"1.141465000","10.0.0.1","10.0.0.2","1288"
"1.147584000","10.0.0.1","10.0.0.2","1288"
