frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.182136000,0.004912000,0,0,0,
0.479947000,0.045707000,0,0,1,0.297811000
0.544476000,0.033817000,0,1,1,0.064529000
0.544539000,0.000063000,142,1,1,
0.830350000,0.203727000,0,1,143,0.285811000
0.833558000,0.003208000,1448,1,143,
0.837795000,0.004237000,1448,1449,143,
0.837850000,0.000055000,1448,2897,143,
0.837977000,0.000127000,1448,4345,143,
0.837984000,0.000007000,1448,5793,143,
0.837988000,0.000004000,1448,7241,143,
0.837993000,0.000005000,1448,8689,143,
0.837997000,0.000004000,1448,10137,143,
0.838001000,0.000004000,1448,11585,143,
0.838004000,0.000003000,1448,13033,143,
0.900271000,0.049621000,0,143,1449,0.066713000
0.902378000,0.002107000,0,143,2897,0.064583000
0.904623000,0.002245000,0,143,4345,0.066773000
0.907695000,0.003072000,0,143,5793,0.069718000
0.910072000,0.002377000,0,143,7241,0.072088000
0.912142000,0.002070000,0,143,8689,0.074154000
0.914469000,0.002327000,0,143,10137,0.076476000
0.916607000,0.002138000,0,143,11585,0.078610000
0.919665000,0.003058000,0,143,13033,0.081664000
0.921784000,0.002119000,0,143,14481,0.083780000
1.208690000,0.070092000,1448,14481,143,
1.208786000,0.000096000,1448,15929,143,
1.208802000,0.000016000,1448,17377,143,
1.208811000,0.000009000,1448,18825,143,
1.208817000,0.000006000,1448,20273,143,
1.208824000,0.000007000,1448,21721,143,
1.208830000,0.000006000,1448,23169,143,
1.208836000,0.000006000,1448,24617,143,
1.208841000,0.000005000,1448,26065,143,
1.212077000,0.003236000,1448,27513,143,
1.235454000,0.023377000,1448,28961,143,
1.235492000,0.000038000,1448,30409,143,
1.253016000,0.017524000,1448,31857,143,
1.254190000,0.001174000,1448,33305,143,
1.269239000,0.015049000,1448,34753,143,
1.271397000,0.002158000,1448,36201,143,
1.275462000,0.004065000,0,143,15929,0.066772000
1.275507000,0.000045000,0,143,17377,0.066721000
1.275511000,0.000004000,0,143,18825,0.066709000
1.279551000,0.004040000,0,143,20273,0.070740000
1.282731000,0.003180000,0,143,21721,0.073914000
1.284811000,0.002080000,0,143,23169,0.075987000
1.287827000,0.003016000,0,143,24617,0.078997000
1.290049000,0.002222000,0,143,26065,0.081213000
1.291394000,0.001345000,0,143,27513,0.082553000
1.291748000,0.000354000,1448,37649,143,
1.291801000,0.000053000,1448,39097,143,
1.294666000,0.002865000,0,143,28961,0.082589000
1.299076000,0.004410000,0,143,30409,0.063622000
1.301248000,0.002172000,0,143,31857,0.065756000
1.309980000,0.008732000,1448,40545,143,
1.310003000,0.000023000,1448,41993,143,
1.320688000,0.010685000,0,143,34753,0.066498000
1.335518000,0.014830000,0,143,37649,0.064121000
1.359526000,0.024008000,0,143,40545,0.067725000
1.376598000,0.017072000,0,143,43441,0.066595000
1.569288000,0.192690000,1448,43441,143,
1.575146000,0.005858000,1448,44889,143,
1.575192000,0.000046000,1448,46337,143,
1.575197000,0.000005000,1448,47785,143,
1.591400000,0.016203000,1448,49233,143,
1.592717000,0.001317000,1448,50681,143,
1.601557000,0.008840000,1448,52129,143,
1.601599000,0.000042000,1448,53577,143,
1.613581000,0.011982000,1448,55025,143,
1.613607000,0.000026000,1448,56473,143,
1.625029000,0.011422000,1448,57921,143,
1.625050000,0.000021000,1448,59369,143,
1.638575000,0.013525000,0,143,46337,0.063429000
1.639084000,0.000509000,1448,60817,143,
1.639137000,0.000053000,1448,62265,143,
1.646023000,0.006886000,0,143,49233,0.070826000
1.648137000,0.002114000,1448,63713,143,
1.648193000,0.000056000,1448,65161,143,
1.657360000,0.009167000,1448,66609,143,
1.657395000,0.000035000,1448,68057,143,
1.657482000,0.000087000,0,143,52129,0.064765000
1.668788000,0.011306000,1448,69505,143,
1.669816000,0.001028000,0,143,53577,0.068259000
1.669852000,0.000036000,0,143,55025,0.068253000
1.671341000,0.001489000,1448,70953,143,
1.678825000,0.007484000,0,143,56473,0.065244000
1.681952000,0.003127000,0,143,57921,0.068345000
1.688773000,0.006821000,0,143,59369,0.063744000
1.690950000,0.002177000,0,143,60817,0.065900000
1.694967000,0.004017000,1448,72401,143,
1.695088000,0.000121000,1448,73849,143,
1.695098000,0.000010000,1448,75297,143,
1.695105000,0.000007000,1448,76745,143,
1.701407000,0.006302000,1448,78193,143,
1.702361000,0.000954000,0,143,62265,0.063277000
1.702651000,0.000290000,1448,79641,143,
1.705886000,0.003235000,0,143,63713,0.066749000
1.709328000,0.003442000,1448,81089,143,
1.709381000,0.000053000,1448,82537,143,
1.712758000,0.003377000,0,143,65161,0.064621000
1.714796000,0.002038000,0,143,66609,0.066603000
1.718620000,0.003824000,1448,83985,143,
1.721142000,0.002522000,1448,85433,143,
1.723005000,0.001863000,0,143,68057,0.065645000
1.726429000,0.003424000,0,143,69505,0.069034000
1.730414000,0.003985000,1448,86881,143,
1.730474000,0.000060000,1448,88329,143,
1.735200000,0.004726000,0,143,70953,0.066412000
1.736433000,0.001233000,0,143,72401,0.065092000
1.738818000,0.002385000,1448,89777,143,
1.738874000,0.000056000,1448,91225,143,
1.749107000,0.010233000,1448,92673,143,
1.749169000,0.000062000,1448,94121,143,
1.763546000,0.014377000,0,143,73849,0.068579000
1.763586000,0.000040000,0,143,75297,0.068498000
1.763590000,0.000004000,0,143,76745,0.068492000
