frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.193621000,0.074063000,0,0,0,
0.537472000,0.042723000,0,0,1,0.343851000
0.602462000,0.010549000,0,1,1,0.064990000
0.602525000,0.000063000,142,1,1,
0.947513000,0.015613000,0,1,143,0.344988000
0.947604000,0.000091000,1448,1,143,
0.947613000,0.000009000,1448,1449,143,
0.947620000,0.000007000,1448,2897,143,
0.954838000,0.007218000,1448,4345,143,
0.954901000,0.000063000,1448,5793,143,
0.956046000,0.001145000,1448,7241,143,
0.956058000,0.000012000,1448,8689,143,
0.956065000,0.000007000,1448,11585,143,
0.956072000,0.000007000,1448,13033,143,
0.956080000,0.000008000,1448,10137,143,
1.011624000,0.055544000,0,143,1449,0.064020000
1.014955000,0.003331000,0,143,2897,0.067342000
1.014999000,0.000044000,0,143,4345,0.067379000
1.019370000,0.004371000,0,143,5793,0.064532000
1.019415000,0.000045000,0,143,7241,0.064514000
1.019419000,0.000004000,0,143,8689,0.063373000
1.020458000,0.001039000,0,143,10137,0.064400000
1.021637000,0.001179000,0,143,10137,
1.024728000,0.003091000,0,143,10137,
1.024766000,0.000038000,0,143,14481,0.068694000
1.357329000,0.009242000,1448,14481,143,
1.357427000,0.000098000,1448,15929,143,
1.357435000,0.000008000,1448,17377,143,
1.357442000,0.000007000,1448,18825,143,
1.357446000,0.000004000,1448,20273,143,
1.357457000,0.000011000,1448,21721,143,
1.357462000,0.000005000,1448,23169,143,
1.357470000,0.000008000,1448,24617,143,
1.357477000,0.000007000,1448,27513,143,
1.357484000,0.000007000,1448,26065,143,
1.357492000,0.000008000,1448,28961,143,
1.357498000,0.000006000,1448,30409,143,
1.357505000,0.000007000,1448,31857,143,
1.357509000,0.000004000,1448,33305,143,
1.364746000,0.007237000,1448,34753,143,
1.364779000,0.000033000,1448,36201,143,
1.421879000,0.057100000,0,143,15929,0.064550000
1.421931000,0.000052000,0,143,17377,0.064504000
1.425152000,0.003221000,0,143,18825,0.067717000
1.425212000,0.000060000,0,143,20273,0.067770000
1.425219000,0.000007000,0,143,21721,0.067773000
1.427561000,0.002342000,0,143,23169,0.070104000
1.427614000,0.000053000,0,143,24617,0.070152000
1.430228000,0.002614000,0,143,26065,0.072758000
1.430297000,0.000069000,0,143,26065,
1.431347000,0.001050000,0,143,28961,0.073870000
1.433744000,0.002397000,0,143,30409,0.076252000
1.433808000,0.000064000,0,143,31857,0.076310000
1.435881000,0.002073000,0,143,33305,0.078376000
1.437086000,0.001205000,0,143,34753,0.079577000
1.440304000,0.003218000,0,143,37649,0.075525000
1.461522000,0.021218000,1448,37649,143,
1.461764000,0.000242000,1448,39097,143,
1.461839000,0.000075000,1448,40545,143,
1.466980000,0.005141000,1448,41993,143,
1.528233000,0.061253000,0,143,40545,0.066469000
1.531395000,0.003162000,0,143,43441,0.064415000
1.767215000,0.235820000,1448,43441,143,
1.767288000,0.000073000,1448,44889,143,
1.767294000,0.000006000,1448,46337,143,
1.767299000,0.000005000,1448,47785,143,
1.767303000,0.000004000,1448,49233,143,
1.767306000,0.000003000,1448,50681,143,
1.767311000,0.000005000,1448,55025,143,
1.767315000,0.000004000,1448,52129,143,
1.767319000,0.000004000,1448,56473,143,
1.767323000,0.000004000,1448,53577,143,
1.767327000,0.000004000,1448,57921,143,
1.767331000,0.000004000,1448,59369,143,
1.767335000,0.000004000,1448,60817,143,
1.767339000,0.000004000,1448,62265,143,
1.767343000,0.000004000,1448,63713,143,
1.767346000,0.000003000,1448,65161,143,
1.767367000,0.000021000,1448,66609,143,
1.767372000,0.000005000,1448,68057,143,
1.767377000,0.000005000,1448,69505,143,
1.773526000,0.006149000,1448,70953,143,
1.835649000,0.062123000,0,143,46337,0.068361000
1.835699000,0.000050000,0,143,47785,0.068405000
1.835703000,0.000004000,0,143,49233,0.068404000
1.835707000,0.000004000,0,143,50681,0.068404000
1.836895000,0.001188000,0,143,52129,0.069589000
1.839129000,0.002234000,0,143,52129,
1.839179000,0.000050000,0,143,53577,0.071864000
1.839184000,0.000005000,0,143,53577,
1.841453000,0.002269000,0,143,57921,0.074134000
