frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.307619000,0.127008000,0,0,0,
0.652624000,0.345005000,0,0,1,0.345005000
0.775762000,0.008371000,0,1,1,0.123138000
0.776879000,0.001117000,142,1,1,
1.124130000,0.232453000,0,1,143,0.347251000
1.125354000,0.001224000,1448,1,143,
1.135517000,0.010163000,1448,1449,143,
1.182224000,0.046707000,1448,2897,143,
1.182279000,0.000055000,1448,4345,143,
1.229103000,0.046824000,1448,5793,143,
1.244621000,0.015518000,1448,7241,143,
1.249855000,0.005234000,0,143,1449,0.124501000
1.259211000,0.009356000,0,143,2897,0.123694000
1.290684000,0.031473000,1448,8689,143,
1.290766000,0.000082000,1448,10137,143,
1.305241000,0.014475000,0,143,4345,0.123017000
1.308117000,0.002876000,0,143,5793,0.125838000
1.336110000,0.027993000,1448,11585,143,
1.336145000,0.000035000,1448,13033,143,
1.353267000,0.017122000,0,143,7241,0.124164000
1.368953000,0.015686000,0,143,8689,0.124332000
1.413884000,0.044931000,0,143,10137,0.123200000
1.415202000,0.001318000,0,143,11585,0.124436000
1.459726000,0.044524000,0,143,13033,0.123616000
1.461989000,0.002263000,0,143,14481,0.125844000
1.599475000,0.137486000,1448,14481,143,
1.599541000,0.000066000,1448,15929,143,
1.629431000,0.029890000,1448,17377,143,
1.629473000,0.000042000,1448,18825,143,
1.661268000,0.031795000,1448,20273,143,
1.661305000,0.000037000,1448,21721,143,
1.707400000,0.046095000,1448,23169,143,
1.707476000,0.000076000,1448,24617,143,
1.722764000,0.015288000,0,143,15929,0.123289000
1.724467000,0.001703000,0,143,17377,0.124926000
1.732605000,0.008138000,1448,26065,143,
1.738786000,0.006181000,1448,27513,143,
1.752677000,0.013891000,0,143,18825,0.123246000
1.753911000,0.001234000,0,143,20273,0.124438000
1.770373000,0.016462000,1448,28961,143,
1.770440000,0.000067000,1448,30409,143,
1.786080000,0.015640000,0,143,21721,0.124812000
1.786134000,0.000054000,0,143,23169,0.124829000
1.801480000,0.015346000,1448,31857,143,
1.801513000,0.000033000,1448,33305,143,
1.831187000,0.029674000,0,143,24617,0.123787000
1.831229000,0.000042000,0,143,26065,0.123753000
1.831812000,0.000583000,1448,34753,143,
1.831843000,0.000031000,1448,36201,143,
1.855504000,0.023661000,0,143,27513,0.122899000
1.860506000,0.005002000,1448,37649,143,
1.860542000,0.000036000,1448,39097,143,
1.861724000,0.001182000,0,143,28961,0.122938000
1.884653000,0.022929000,1448,40545,143,
1.893742000,0.009089000,0,143,30409,0.123369000
1.894950000,0.001208000,0,143,31857,0.124510000
1.894997000,0.000047000,1448,41993,143,
1.925502000,0.030505000,0,143,34753,0.123989000
1.957627000,0.032125000,0,143,37649,0.125784000
1.985095000,0.027468000,0,143,40545,0.124553000
2.017176000,0.032081000,0,143,43441,0.122179000
2.071505000,0.054329000,1448,43441,143,
2.083811000,0.012306000,1448,44889,143,
2.083881000,0.000070000,1448,46337,143,
2.083887000,0.000006000,1448,47785,143,
2.107439000,0.023552000,1448,49233,143,
2.113847000,0.006408000,1448,50681,143,
2.130198000,0.016351000,1448,52129,143,
2.130244000,0.000046000,1448,53577,143,
2.162029000,0.031785000,1448,55025,143,
2.162091000,0.000062000,1448,56473,143,
2.174054000,0.011963000,1448,57921,143,
2.174111000,0.000057000,1448,59369,143,
2.206828000,0.032717000,0,143,46337,0.123017000
2.208561000,0.001733000,1448,60817,143,
2.208594000,0.000033000,1448,62265,143,
2.209185000,0.000591000,0,143,49233,0.125298000
2.224813000,0.015628000,1448,63713,143,
2.224868000,0.000055000,1448,65161,143,
2.236454000,0.011586000,0,143,52129,0.122607000
2.239655000,0.003201000,1448,66609,143,
2.239682000,0.000027000,1448,68057,143,
2.249772000,0.010090000,1448,69505,143,
2.254839000,0.005067000,0,143,53577,0.124641000
2.254931000,0.000092000,1448,70953,143,
2.255961000,0.001030000,0,143,55025,0.125717000
2.282110000,0.026149000,1448,72401,143,
2.282151000,0.000041000,1448,73849,143,
2.282156000,0.000005000,1448,75297,143,
2.285292000,0.003136000,1448,76745,143,
2.285571000,0.000279000,0,143,56473,0.123542000
2.287601000,0.002030000,0,143,57921,0.125510000
2.297528000,0.009927000,0,143,59369,0.123474000
2.298853000,0.001325000,0,143,60817,0.124742000
2.308396000,0.009543000,1448,78193,143,
2.308441000,0.000045000,1448,79641,143,
2.312663000,0.004222000,1448,81089,143,
2.312700000,0.000037000,1448,82537,143,
2.329474000,0.016774000,1448,83985,143,
2.329530000,0.000056000,1448,85433,143,
2.333968000,0.004438000,0,143,62265,0.125407000
2.334000000,0.000032000,0,143,63713,0.125406000
2.347448000,0.013448000,0,143,65161,0.122635000
2.348493000,0.001045000,1448,86881,143,
