frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.146691000,0.070003000,0,0,0,
0.497187000,0.350496000,0,0,1,0.350496000
0.562917000,0.023910000,0,1,1,0.065730000
0.562959000,0.000042000,142,1,1,
0.991932000,0.113010000,0,1,143,0.428973000
0.992007000,0.000075000,1448,1,143,
0.992014000,0.000007000,1448,1449,143,
1.058226000,0.066212000,0,143,1449,0.066219000
1.060380000,0.002154000,0,143,2897,0.068366000
1.116028000,0.015315000,1448,2897,143,
1.121259000,0.005231000,1448,4345,143,
1.121308000,0.000049000,1448,5793,143,
1.131426000,0.010118000,1448,7241,143,
1.131470000,0.000044000,1448,8689,143,
1.131474000,0.000004000,1448,10137,143,
1.131477000,0.000003000,1448,11585,143,
1.131480000,0.000003000,1448,13033,143,
1.182789000,0.051309000,0,143,4345,0.066761000
1.185158000,0.002369000,0,143,5793,0.063899000
1.188191000,0.003033000,0,143,7241,0.066883000
1.195109000,0.006918000,0,143,8689,0.063683000
1.200418000,0.005309000,0,143,10137,0.068948000
1.201646000,0.001228000,0,143,11585,0.070172000
1.201684000,0.000038000,0,143,13033,0.070207000
1.204028000,0.002344000,0,143,14481,0.072548000
1.405885000,0.142711000,1448,14481,143,
1.405946000,0.000061000,1448,15929,143,
1.405951000,0.000005000,1448,17377,143,
1.405954000,0.000003000,1448,18825,143,
1.471283000,0.065329000,0,143,15929,0.065398000
1.471326000,0.000043000,0,143,17377,0.065380000
1.474332000,0.003006000,0,143,18825,0.068381000
1.477829000,0.003497000,0,143,20273,0.071875000
1.545365000,0.067536000,1448,20273,143,
1.545435000,0.000070000,1448,21721,143,
1.545441000,0.000006000,1448,23169,143,
1.545445000,0.000004000,1448,24617,143,
1.545448000,0.000003000,1448,26065,143,
1.545452000,0.000004000,1448,27513,143,
1.545456000,0.000004000,1448,28961,143,
1.545460000,0.000004000,1448,30409,143,
1.545464000,0.000004000,1448,31857,143,
1.547712000,0.002248000,1448,33305,143,
1.605641000,0.057929000,1448,34753,143,
1.605708000,0.000067000,1448,36201,143,
1.608039000,0.002331000,0,143,21721,0.062674000
1.609888000,0.001849000,1448,37649,143,
1.609919000,0.000031000,1448,39097,143,
1.611383000,0.001464000,0,143,23169,0.065948000
1.614530000,0.003147000,0,143,24617,0.069089000
1.614555000,0.000025000,0,143,26065,0.069110000
1.617746000,0.003191000,0,143,27513,0.072298000
1.623278000,0.005532000,0,143,28961,0.077826000
1.623319000,0.000041000,0,143,30409,0.077863000
1.626580000,0.003261000,0,143,31857,0.081120000
1.630130000,0.003550000,0,143,34753,0.082418000
1.671277000,0.041147000,0,143,37649,0.065569000
1.677667000,0.006390000,0,143,40545,0.067748000
1.682813000,0.005146000,1448,40545,143,
1.682931000,0.000118000,1448,41993,143,
1.748434000,0.065503000,0,143,43441,0.065503000
1.819003000,0.070569000,1448,43441,143,
1.819076000,0.000073000,1448,44889,143,
1.819080000,0.000004000,1448,46337,143,
1.819084000,0.000004000,1448,47785,143,
1.819219000,0.000135000,1448,49233,143,
1.819279000,0.000060000,1448,50681,143,
1.819302000,0.000023000,1448,52129,143,
1.819307000,0.000005000,1448,53577,143,
1.884838000,0.065531000,0,143,46337,0.065762000
1.892551000,0.007713000,0,143,49233,0.073467000
1.892600000,0.000049000,0,143,50681,0.073381000
1.897076000,0.004476000,0,143,52129,0.077797000
1.897122000,0.000046000,0,143,53577,0.077820000
1.902428000,0.005306000,0,143,55025,0.083121000
1.958940000,0.056512000,1448,55025,143,
1.959008000,0.000068000,1448,56473,143,
1.964887000,0.005879000,1448,57921,143,
1.964924000,0.000037000,1448,59369,143,
1.964929000,0.000005000,1448,60817,143,
1.964932000,0.000003000,1448,62265,143,
1.964936000,0.000004000,1448,63713,143,
1.964939000,0.000003000,1448,65161,143,
1.964942000,0.000003000,1448,66609,143,
1.964945000,0.000003000,1448,68057,143,
1.964948000,0.000003000,1448,69505,143,
1.964951000,0.000003000,1448,70953,143,
1.990794000,0.025843000,1448,72401,143,
1.990902000,0.000108000,1448,73849,143,
1.992165000,0.001263000,1448,75297,143,
1.992226000,0.000061000,1448,76745,143,
2.010988000,0.018762000,1448,78193,143,
2.011053000,0.000065000,1448,79641,143,
2.016099000,0.005046000,1448,81089,143,
2.016153000,0.000054000,1448,82537,143,
2.023458000,0.007305000,0,143,56473,0.064518000
2.023491000,0.000033000,0,143,57921,0.064483000
2.025245000,0.001754000,1448,83985,143,
2.025280000,0.000035000,1448,85433,143,
2.030560000,0.005280000,0,143,59369,0.065673000
2.033554000,0.002994000,0,143,60817,0.068630000
2.035919000,0.002365000,0,143,62265,0.070990000
2.035947000,0.000028000,0,143,63713,0.071015000
2.039343000,0.003396000,0,143,65161,0.074407000
2.039615000,0.000272000,1448,86881,143,
2.042598000,0.002983000,0,143,66609,0.077659000
2.045961000,0.003363000,0,143,68057,0.081019000
2.046004000,0.000043000,0,143,69505,0.081059000
2.048109000,0.002105000,0,143,70953,0.083161000
2.050405000,0.002296000,0,143,72401,0.085454000
2.057902000,0.007497000,0,143,73849,0.067108000
2.057931000,0.000029000,0,143,75297,0.067029000
2.063023000,0.005092000,0,143,76745,0.070858000
2.063056000,0.000033000,0,143,78193,0.070830000
2.076372000,0.013316000,0,143,79641,0.065384000
2.078658000,0.002286000,0,143,81089,0.067605000
2.082160000,0.003502000,0,143,82537,0.066061000
2.082181000,0.000021000,0,143,83985,0.066028000
2.090459000,0.008278000,0,143,85433,0.065214000
2.090486000,0.000027000,0,143,86881,0.065206000
2.094030000,0.003544000,1448,88329,143,
2.094079000,0.000049000,1448,89777,143,
