frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.117854000,0.031798000,0,0,0,
0.449061000,0.046204000,0,0,1,0.331207000
0.475650000,0.026589000,0,1,1,0.026589000
0.475693000,0.000043000,142,1,1,
0.757109000,0.281416000,0,1,143,0.281416000
0.757194000,0.000085000,1448,1,143,
0.757206000,0.000012000,1448,1449,143,
0.757209000,0.000003000,1448,2897,143,
0.757214000,0.000005000,1448,4345,143,
0.757219000,0.000005000,1448,5793,143,
0.757223000,0.000004000,1448,7241,143,
0.757227000,0.000004000,1448,8689,143,
0.757231000,0.000004000,1448,10137,143,
0.757235000,0.000004000,1448,11585,143,
0.757240000,0.000005000,1448,13033,143,
0.783686000,0.026446000,0,143,1449,0.026492000
0.785882000,0.002196000,0,143,2897,0.028676000
0.790413000,0.004531000,0,143,4345,0.033204000
0.792728000,0.002315000,0,143,5793,0.035514000
0.792768000,0.000040000,0,143,7241,0.035549000
0.795955000,0.003187000,0,143,8689,0.038732000
0.798198000,0.002243000,0,143,10137,0.040971000
0.802537000,0.004339000,0,143,11585,0.045306000
0.802564000,0.000027000,0,143,13033,0.045329000
0.804666000,0.002102000,0,143,14481,0.047426000
1.063819000,0.010455000,1448,14481,143,
1.063903000,0.000084000,1448,15929,143,
1.063909000,0.000006000,1448,17377,143,
1.063914000,0.000005000,1448,18825,143,
1.063917000,0.000003000,1448,20273,143,
1.064039000,0.000122000,1448,21721,143,
1.064071000,0.000032000,1448,23169,143,
1.064075000,0.000004000,1448,24617,143,
1.064078000,0.000003000,1448,26065,143,
1.064081000,0.000003000,1448,27513,143,
1.077046000,0.012965000,1448,28961,143,
1.077115000,0.000069000,1448,30409,143,
1.089198000,0.012083000,0,143,15929,0.025379000
1.089258000,0.000060000,0,143,17377,0.025355000
1.093430000,0.004172000,0,143,18825,0.029521000
1.095868000,0.002438000,0,143,20273,0.031954000
1.095898000,0.000030000,0,143,21721,0.031981000
1.101236000,0.005338000,0,143,23169,0.037197000
1.101296000,0.000060000,0,143,24617,0.037225000
1.105195000,0.003899000,0,143,26065,0.041120000
1.107410000,0.002215000,0,143,27513,0.043332000
1.107449000,0.000039000,0,143,28961,0.043368000
1.109435000,0.001986000,0,143,30409,0.032389000
1.114887000,0.005452000,0,143,31857,0.037772000
1.125259000,0.010372000,1448,31857,143,
1.125323000,0.000064000,1448,33305,143,
1.128609000,0.003286000,1448,34753,143,
1.128685000,0.000076000,1448,36201,143,
1.128691000,0.000006000,1448,37649,143,
1.128695000,0.000004000,1448,39097,143,
1.135967000,0.007272000,1448,40545,143,
1.136029000,0.000062000,1448,41993,143,
1.153381000,0.017352000,0,143,34753,0.028058000
1.155786000,0.002405000,0,143,37649,0.027101000
1.160966000,0.005180000,0,143,40545,0.032271000
1.167331000,0.006365000,0,143,43441,0.031302000
1.473159000,0.305828000,1448,43441,143,
1.473263000,0.000104000,1448,44889,143,
1.473272000,0.000009000,1448,46337,143,
1.473277000,0.000005000,1448,47785,143,
1.473282000,0.000005000,1448,49233,143,
1.473287000,0.000005000,1448,50681,143,
1.473292000,0.000005000,1448,52129,143,
1.473296000,0.000004000,1448,53577,143,
1.473301000,0.000005000,1448,55025,143,
1.473305000,0.000004000,1448,56473,143,
1.473310000,0.000005000,1448,57921,143,
1.473315000,0.000005000,1448,59369,143,
1.473319000,0.000004000,1448,60817,143,
1.473323000,0.000004000,1448,62265,143,
1.473328000,0.000005000,1448,63713,143,
1.473332000,0.000004000,1448,65161,143,
1.473336000,0.000004000,1448,66609,143,
1.473341000,0.000005000,1448,68057,143,
1.473345000,0.000004000,1448,69505,143,
1.473362000,0.000017000,1448,70953,143,
1.473366000,0.000004000,1448,72401,143,
1.473371000,0.000005000,1448,73849,143,
1.473375000,0.000004000,1448,75297,143,
1.473380000,0.000005000,1448,76745,143,
1.473384000,0.000004000,1448,78193,143,
1.473388000,0.000004000,1448,79641,143,
1.473392000,0.000004000,1448,81089,143,
1.473395000,0.000003000,1448,82537,143,
1.485272000,0.011877000,1448,83985,143,
1.485342000,0.000070000,1448,85433,143,
1.486575000,0.001233000,1448,86881,143,
1.486657000,0.000082000,1448,88329,143,
1.494873000,0.008216000,1448,89777,143,
1.494915000,0.000042000,1448,91225,143,
1.499875000,0.004960000,0,143,46337,0.026612000
1.501826000,0.001951000,0,143,47785,0.028554000
1.504746000,0.002920000,0,143,49233,0.031469000
1.506903000,0.002157000,0,143,50681,0.033621000
1.510765000,0.003862000,1448,92673,143,
1.510782000,0.000017000,1448,94121,143,
1.510784000,0.000002000,1448,95569,143,
1.510785000,0.000001000,1448,97017,143,
1.512075000,0.001290000,0,143,52129,0.038788000
1.512090000,0.000015000,0,143,53577,0.038798000
1.513314000,0.001224000,0,143,55025,0.040018000
1.516345000,0.003031000,0,143,56473,0.043044000
1.518730000,0.002385000,0,143,57921,0.045425000
1.521975000,0.003245000,1448,98465,143,
1.521976000,0.000001000,0,143,59369,0.048666000
1.522033000,0.000057000,1448,99913,143,
1.526154000,0.004121000,0,143,60817,0.052839000
1.526287000,0.000133000,0,143,62265,0.052968000
1.528471000,0.002184000,0,143,63713,0.055148000
1.533165000,0.004694000,0,143,65161,0.059837000
