frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.204916000,0.030989000,0,0,0,
0.469331000,0.022588000,0,0,1,0.264415000
0.495671000,0.026340000,0,1,1,0.026340000
0.495691000,0.000020000,142,1,1,
0.526291000,0.030600000,0,1,143,0.030600000
0.979583000,0.222522000,0,1,143,
0.985714000,0.006131000,1448,1,143,
0.985765000,0.000051000,1448,1449,143,
0.985770000,0.000005000,1448,2897,143,
0.985777000,0.000007000,1448,4345,143,
0.985780000,0.000003000,1448,5793,143,
0.985782000,0.000002000,1448,7241,143,
0.985785000,0.000003000,1448,8689,143,
0.985787000,0.000002000,1448,10137,143,
0.985790000,0.000003000,1448,11585,143,
0.985792000,0.000002000,1448,13033,143,
1.011217000,0.025425000,0,143,1449,0.025503000
1.014485000,0.003268000,0,143,2897,0.028720000
1.014544000,0.000059000,0,143,4345,0.028774000
1.016802000,0.002258000,0,143,5793,0.031025000
1.585347000,0.504295000,1448,14481,143,
1.591509000,0.006162000,1448,15929,143,
1.591549000,0.000040000,1448,17377,143,
1.591554000,0.000005000,1448,18825,143,
1.591559000,0.000005000,1448,20273,143,
1.591564000,0.000005000,1448,21721,143,
1.591568000,0.000004000,1448,23169,143,
1.591571000,0.000003000,1448,24617,143,
1.608941000,0.017370000,0,143,5793,
1.615377000,0.006436000,0,143,5793,
1.617498000,0.002121000,0,143,5793,
1.622668000,0.005170000,0,143,5793,
1.624815000,0.002147000,0,143,5793,
2.099549000,0.474734000,1448,5793,143,
2.100872000,0.001323000,1448,7241,143,
2.100892000,0.000020000,1448,8689,143,
2.100896000,0.000004000,1448,10137,143,
2.100899000,0.000003000,1448,11585,143,
2.100902000,0.000003000,1448,13033,143,
2.124753000,0.023851000,0,143,7241,1.138973000
2.124803000,0.000050000,0,143,8689,1.139021000
2.127706000,0.002903000,0,143,10137,1.141921000
2.129907000,0.002201000,0,143,11585,1.144120000
2.133992000,0.004085000,0,143,13033,1.148202000
2.507741000,0.373749000,1448,26065,143,
2.507870000,0.000129000,1448,27513,143,
2.507880000,0.000010000,1448,28961,143,
2.507885000,0.000005000,1448,30409,143,
2.507891000,0.000006000,1448,31857,143,
2.531990000,0.024099000,0,143,13033,
2.533206000,0.001216000,0,143,13033,
2.539038000,0.005832000,0,143,13033,
2.539114000,0.000076000,0,143,13033,
2.822972000,0.283858000,1448,13033,143,
2.823021000,0.000049000,1448,21721,143,
2.824273000,0.001252000,1448,23169,143,
2.824321000,0.000048000,1448,33305,143,
2.848111000,0.023790000,0,143,21721,1.256552000
2.848184000,0.000073000,0,143,23169,1.256620000
2.853062000,0.004878000,0,143,24617,1.261494000
2.853136000,0.000074000,0,143,24617,
2.856323000,0.003187000,1448,24617,143,
2.856409000,0.000086000,1448,34753,143,
2.883006000,0.026597000,0,143,31857,0.375121000
2.883071000,0.000065000,0,143,31857,
2.891212000,0.008141000,1448,36201,143,
2.918887000,0.027675000,0,143,31857,
3.111368000,0.192481000,1448,37649,143,
3.111442000,0.000074000,1448,39097,143,
3.111451000,0.000009000,1448,40545,143,
3.113589000,0.002138000,1448,41993,143,
3.113640000,0.000051000,1448,43441,143,
3.129342000,0.015702000,1448,44889,143,
3.136641000,0.007299000,0,143,31857,
3.139301000,0.002660000,0,143,31857,
3.141518000,0.002217000,0,143,31857,
3.145011000,0.003493000,0,143,31857,
3.146296000,0.001285000,0,143,31857,
3.150442000,0.004146000,1448,46337,143,
3.156458000,0.006016000,0,143,31857,
3.175379000,0.018921000,0,143,31857,
3.183634000,0.008255000,1448,31857,143,
3.208385000,0.024751000,0,143,47785,0.057943000
3.382832000,0.174447000,1448,47785,143,
3.408616000,0.025784000,1448,49233,143,
3.422867000,0.014251000,1448,50681,143,
3.422943000,0.000076000,1448,52129,143,
3.434494000,0.011551000,0,143,50681,0.025878000
3.449125000,0.014631000,0,143,52129,0.026258000
3.449167000,0.000042000,0,143,53577,0.026224000
3.459317000,0.010150000,1448,53577,143,
3.485400000,0.026083000,0,143,55025,0.026083000
3.687525000,0.202125000,1448,55025,143,
3.687666000,0.000141000,1448,56473,143,
3.705915000,0.018249000,1448,57921,143,
3.706018000,0.000103000,1448,59369,143,
3.713420000,0.007402000,0,143,56473,0.025895000
3.716894000,0.003474000,0,143,57921,0.029228000
3.730820000,0.013926000,0,143,59369,0.024905000
3.735101000,0.004281000,0,143,60817,0.029083000
3.750183000,0.015082000,1448,60817,143,
3.750277000,0.000094000,1448,62265,143,
3.776495000,0.026218000,0,143,62265,0.026312000
3.776553000,0.000058000,0,143,63713,0.026276000
3.958871000,0.182318000,1448,63713,143,
3.958934000,0.000063000,1448,65161,143,
3.983494000,0.024560000,0,143,65161,0.024623000
3.985790000,0.002296000,0,143,66609,0.026856000
4.007496000,0.021706000,1448,66609,143,
4.007617000,0.000121000,1448,68057,143,
4.033186000,0.025569000,0,143,68057,0.025690000
4.033228000,0.000042000,0,143,69505,0.025611000
4.051980000,0.018752000,1448,69505,143,
4.052039000,0.000059000,1448,70953,143,
4.076540000,0.024494000,0,143,70953,0.024560000
4.080094000,0.003554000,0,143,72401,0.028055000
4.232006000,0.151912000,1448,72401,143,
4.232164000,0.000158000,1448,73849,143,
4.257735000,0.025571000,0,143,73849,0.025729000
4.259901000,0.002166000,0,143,75297,0.027737000
4.323116000,0.063215000,1448,75297,143,
4.323233000,0.000117000,1448,76745,143,
4.346449000,0.023216000,0,143,76745,0.023333000
4.350621000,0.004172000,0,143,78193,0.027388000
4.351225000,0.000604000,1448,78193,143,
4.351304000,0.000079000,1448,79641,143,
4.377744000,0.026440000,0,143,79641,0.026519000
4.377810000,0.000066000,0,143,81089,0.026506000
4.521513000,0.143703000,1448,81089,143,
4.521598000,0.000085000,1448,82537,143,
4.526939000,0.005341000,1448,83985,143,
4.527127000,0.000188000,1448,85433,143,
4.545840000,0.018713000,0,143,82537,0.024327000
4.550231000,0.004391000,0,143,83985,0.028633000
4.552505000,0.002274000,0,143,85433,0.025566000
4.555668000,0.000933000,0,143,86881,0.028541000
4.605607000,0.049939000,1448,86881,143,
4.605706000,0.000099000,1448,88329,143,
4.631908000,0.026202000,0,143,88329,0.026301000
4.634327000,0.002419000,0,143,89777,0.028621000
4.659378000,0.025051000,1448,89777,143,
4.659439000,0.000061000,1448,91225,143,
4.684220000,0.024781000,0,143,91225,0.024842000
4.687502000,0.003282000,0,143,92673,0.028063000
4.863248000,0.175746000,1448,92673,143,
4.864797000,0.001549000,1448,94121,143,
4.864919000,0.000122000,1448,95569,143,
4.864929000,0.000010000,1448,97017,143,
4.889479000,0.024550000,0,143,94121,0.026231000
4.889537000,0.000058000,0,143,95569,0.024740000
4.894781000,0.005244000,1448,98465,143,
