frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.188735000,0.072661000,0,0,0,
0.512038000,0.257926000,0,0,1,0.323303000
0.576994000,0.064956000,0,1,1,0.064956000
0.577016000,0.000022000,142,1,1,
0.926074000,0.157667000,0,1,143,0.349058000
0.926147000,0.000073000,1448,1,143,
0.926153000,0.000006000,1448,4345,143,
0.926159000,0.000006000,1448,1449,143,
0.926163000,0.000004000,1448,2897,143,
0.926168000,0.000005000,1448,5793,143,
0.926171000,0.000003000,1448,7241,143,
0.926175000,0.000004000,1448,8689,143,
0.926178000,0.000003000,1448,10137,143,
0.926182000,0.000004000,1448,11585,143,
0.926185000,0.000003000,1448,13033,143,
0.993787000,0.067602000,0,143,1449,0.067640000
0.997293000,0.003506000,0,143,1449,
0.997335000,0.000042000,0,143,2897,0.071176000
1.000549000,0.003214000,0,143,5793,0.074396000
1.005395000,0.004846000,0,143,7241,0.079227000
1.005448000,0.000053000,0,143,8689,0.079277000
1.005452000,0.000004000,0,143,10137,0.079277000
1.009637000,0.004185000,0,143,11585,0.083459000
1.013962000,0.004325000,0,143,13033,0.087780000
1.014015000,0.000053000,0,143,14481,0.087830000
1.340443000,0.104804000,1448,14481,143,
1.340518000,0.000075000,1448,15929,143,
1.340523000,0.000005000,1448,17377,143,
1.340526000,0.000003000,1448,18825,143,
1.340529000,0.000003000,1448,20273,143,
1.340532000,0.000003000,1448,21721,143,
1.340535000,0.000003000,1448,23169,143,
1.402275000,0.034397000,1448,24617,143,
1.402333000,0.000058000,1448,26065,143,
1.402339000,0.000006000,1448,27513,143,
1.402343000,0.000004000,1448,28961,143,
1.402346000,0.000003000,1448,30409,143,
1.402349000,0.000003000,1448,31857,143,
1.406132000,0.003783000,0,143,15929,0.065689000
1.408697000,0.002565000,0,143,17377,0.068179000
1.410926000,0.002229000,0,143,18825,0.070403000
1.413237000,0.002311000,0,143,20273,0.072711000
1.415874000,0.002637000,0,143,21721,0.075345000
1.418210000,0.002336000,0,143,23169,0.077678000
1.420549000,0.002339000,0,143,24617,0.080014000
1.441306000,0.020757000,1448,33305,143,
1.456903000,0.015597000,1448,34753,143,
