frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
1.048008000,0.130837000,0,0,0,
1.371164000,0.146463000,0,0,1,0.323156000
1.497670000,0.126506000,0,1,1,0.126506000
1.497746000,0.000076000,142,1,1,
1.825015000,0.327269000,0,1,143,0.327269000
1.825046000,0.000031000,1448,1,143,
1.825049000,0.000003000,1448,1449,143,
1.879777000,0.054728000,1448,4345,143,
1.879811000,0.000034000,1448,2897,143,
1.926233000,0.046422000,1448,5793,143,
1.929498000,0.003265000,1448,7241,143,
1.951320000,0.021822000,0,143,1449,0.126274000
1.953410000,0.002090000,0,143,2897,0.128361000
1.977316000,0.023906000,1448,8689,143,
1.977373000,0.000057000,1448,10137,143,
2.004804000,0.027431000,0,143,2897,
2.004846000,0.000042000,0,143,5793,0.125069000
2.023502000,0.018656000,1448,13033,143,
2.023559000,0.000057000,1448,11585,143,
2.053110000,0.029551000,0,143,7241,0.126877000
2.053143000,0.000033000,0,143,8689,0.123645000
2.100424000,0.047281000,0,143,10137,0.123108000
2.102533000,0.002109000,0,143,11585,0.125160000
2.146839000,0.044306000,0,143,11585,
2.151071000,0.004232000,0,143,14481,0.127569000
2.317357000,0.166286000,1448,14481,143,
2.317388000,0.000031000,1448,15929,143,
2.317390000,0.000002000,1448,18825,143,
2.317391000,0.000001000,1448,17377,143,
2.356264000,0.038873000,1448,20273,143,
2.356304000,0.000040000,1448,21721,143,
2.356307000,0.000003000,1448,23169,143,
2.412990000,0.056683000,1448,24617,143,
2.413044000,0.000054000,1448,26065,143,
2.421478000,0.008434000,1448,27513,143,
2.427610000,0.006132000,1448,28961,143,
2.441441000,0.013831000,0,143,15929,0.124084000
2.444956000,0.003515000,0,143,17377,0.127568000
2.446147000,0.001191000,0,143,17377,
2.451124000,0.004977000,0,143,20273,0.133734000
2.459907000,0.008783000,1448,30409,143,
2.473193000,0.013286000,1448,31857,143,
2.480381000,0.007188000,0,143,21721,0.124117000
2.485484000,0.005103000,0,143,23169,0.129180000
2.485521000,0.000037000,0,143,24617,0.129214000
2.497085000,0.011564000,1448,33305,143,
2.497141000,0.000056000,1448,34753,143,
2.519269000,0.022128000,1448,36201,143,
2.519325000,0.000056000,1448,37649,143,
2.540507000,0.021182000,0,143,26065,0.127517000
2.540526000,0.000019000,0,143,27513,0.127482000
2.545715000,0.005189000,0,143,28961,0.124237000
2.551466000,0.005751000,1448,40545,143,
2.551526000,0.000060000,1448,39097,143,
2.551534000,0.000008000,1448,41993,143,
2.553210000,0.001676000,0,143,30409,0.125600000
2.585421000,0.032211000,0,143,31857,0.125514000
2.595793000,0.010372000,0,143,33305,0.122600000
2.622729000,0.026936000,0,143,36201,0.125588000
2.646645000,0.023916000,0,143,39097,0.127320000
2.677434000,0.030789000,0,143,39097,
2.677453000,0.000019000,0,143,41993,0.125987000
2.725826000,0.048373000,0,143,43441,0.174292000
2.792961000,0.067135000,1448,43441,143,
2.793067000,0.000106000,1448,44889,143,
2.793077000,0.000010000,1448,46337,143,
2.793083000,0.000006000,1448,47785,143,
2.793088000,0.000005000,1448,49233,143,
2.793094000,0.000006000,1448,50681,143,
2.793100000,0.000006000,1448,52129,143,
2.814402000,0.021302000,1448,55025,143,
2.814496000,0.000094000,1448,53577,143,
2.814506000,0.000010000,1448,56473,143,
2.814512000,0.000006000,1448,57921,143,
2.848169000,0.033657000,1448,59369,143,
2.848252000,0.000083000,1448,60817,143,
2.917286000,0.069034000,1448,63713,143,
2.917376000,0.000090000,1448,62265,143,
2.922689000,0.005313000,0,143,46337,0.129622000
2.924501000,0.001812000,1448,65161,143,
2.924547000,0.000046000,1448,66609,143,
2.924701000,0.000154000,0,143,49233,0.131618000
2.932903000,0.008202000,0,143,52129,0.139809000
2.939165000,0.006262000,0,143,53577,0.146065000
2.941364000,0.002199000,0,143,56473,0.126962000
2.941380000,0.000016000,0,143,57921,0.126874000
2.946461000,0.005081000,0,143,59369,0.131949000
2.955076000,0.008615000,1448,69505,143,
2.955103000,0.000027000,1448,68057,143,
2.955105000,0.000002000,1448,70953,143,
2.955107000,0.000002000,1448,72401,143,
2.955109000,0.000002000,1448,73849,143,
2.971727000,0.016618000,1448,76745,143,
2.971791000,0.000064000,1448,75297,143,
2.973846000,0.002055000,0,143,60817,0.125677000
2.973866000,0.000020000,0,143,62265,0.125614000
2.985119000,0.011253000,1448,78193,143,
2.986274000,0.001155000,1448,79641,143,
3.001000000,0.014726000,1448,81089,143,
3.012193000,0.011193000,1448,82537,143,
3.012261000,0.000068000,1448,83985,143,
