frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.279555000,0.038912000,0,0,0,
0.629722000,0.350167000,0,0,1,0.350167000
0.753662000,0.123940000,0,1,1,0.123940000
0.753680000,0.000018000,142,1,1,
1.119840000,0.091109000,0,1,143,0.366160000
1.119936000,0.000096000,1448,1,143,
1.119944000,0.000008000,1448,1449,143,
1.155132000,0.035188000,1448,2897,143,
1.155158000,0.000026000,1448,4345,143,
1.203603000,0.048445000,1448,5793,143,
1.203631000,0.000028000,1448,7241,143,
1.247013000,0.043382000,0,143,1449,0.127077000
1.249503000,0.002490000,0,143,2897,0.129559000
1.251905000,0.002402000,1448,8689,143,
1.260628000,0.008723000,1448,10137,143,
1.280175000,0.019547000,0,143,4345,0.125043000
1.285492000,0.005317000,0,143,5793,0.130334000
1.318837000,0.033345000,1448,11585,143,
1.318890000,0.000053000,1448,13033,143,
1.328547000,0.009657000,0,143,7241,0.124944000
1.330873000,0.002326000,0,143,8689,0.127242000
1.376211000,0.045338000,0,143,10137,0.124306000
1.386315000,0.010104000,0,143,11585,0.125687000
1.443699000,0.057384000,0,143,13033,0.124862000
1.446869000,0.003170000,0,143,14481,0.127979000
1.637611000,0.190742000,1448,14481,143,
1.637681000,0.000070000,1448,15929,143,
1.637686000,0.000005000,1448,17377,143,
1.637689000,0.000003000,1448,18825,143,
1.731003000,0.093314000,1448,20273,143,
1.731065000,0.000062000,1448,21721,143,
1.731070000,0.000005000,1448,23169,143,
1.731074000,0.000004000,1448,24617,143,
1.738194000,0.007120000,1448,26065,143,
1.738219000,0.000025000,1448,27513,143,
1.763377000,0.025158000,0,143,15929,0.125766000
1.765603000,0.002226000,0,143,17377,0.127922000
1.768162000,0.002559000,0,143,18825,0.130476000
1.770336000,0.002174000,0,143,20273,0.132647000
1.840206000,0.069870000,1448,28961,143,
1.840268000,0.000062000,1448,30409,143,
1.840273000,0.000005000,1448,31857,143,
1.840277000,0.000004000,1448,33305,143,
1.840279000,0.000002000,1448,34753,143,
1.840282000,0.000003000,1448,36201,143,
1.857270000,0.016988000,0,143,21721,0.126267000
1.857313000,0.000043000,0,143,23169,0.126248000
1.859567000,0.002254000,0,143,24617,0.128497000
1.862843000,0.003276000,0,143,26065,0.131769000
1.864139000,0.001296000,0,143,27513,0.125945000
1.866273000,0.002134000,0,143,28961,0.128054000
1.901477000,0.035204000,1448,37649,143,
1.901562000,0.000085000,1448,39097,143,
1.901568000,0.000006000,1448,40545,143,
1.901572000,0.000004000,1448,41993,143,
1.965117000,0.063545000,0,143,30409,0.124911000
1.967444000,0.002327000,0,143,31857,0.127176000
1.975721000,0.008277000,0,143,34753,0.135444000
1.975765000,0.000044000,0,143,37649,0.135483000
2.027893000,0.052128000,0,143,40545,0.126331000
2.032384000,0.004491000,0,143,43441,0.130812000
2.152568000,0.120184000,1448,43441,143,
2.152625000,0.000057000,1448,44889,143,
2.152630000,0.000005000,1448,46337,143,
2.152633000,0.000003000,1448,47785,143,
2.168879000,0.016246000,1448,49233,143,
2.168928000,0.000049000,1448,50681,143,
2.240612000,0.071684000,1448,52129,143,
2.240681000,0.000069000,1448,53577,143,
2.240686000,0.000005000,1448,55025,143,
2.240690000,0.000004000,1448,56473,143,
2.240694000,0.000004000,1448,57921,143,
2.240698000,0.000004000,1448,59369,143,
2.247967000,0.007269000,1448,60817,143,
2.248029000,0.000062000,1448,62265,143,
2.280392000,0.032363000,0,143,46337,0.127767000
2.285770000,0.005378000,0,143,49233,0.133137000
2.297138000,0.011368000,0,143,52129,0.128210000
2.342768000,0.045630000,1448,63713,143,
2.342837000,0.000069000,1448,65161,143,
2.342842000,0.000005000,1448,66609,143,
2.342847000,0.000005000,1448,68057,143,
2.342850000,0.000003000,1448,69505,143,
2.342853000,0.000003000,1448,70953,143,
2.352202000,0.009349000,1448,72401,143,
2.358465000,0.006263000,1448,73849,143,
2.364375000,0.005910000,0,143,53577,0.123763000
2.366745000,0.002370000,0,143,55025,0.126064000
2.369057000,0.002312000,0,143,56473,0.128371000
2.374603000,0.005546000,0,143,57921,0.133913000
2.374643000,0.000040000,0,143,59369,0.133949000
2.374646000,0.000003000,0,143,60817,0.133948000
2.374747000,0.000101000,1448,75297,143,
2.374808000,0.000061000,1448,76745,143,
2.378689000,0.003881000,0,143,62265,0.130722000
2.382074000,0.003385000,0,143,63713,0.134045000
2.415789000,0.033715000,1448,78193,143,
2.415858000,0.000069000,1448,79641,143,
2.415863000,0.000005000,1448,81089,143,
2.415867000,0.000004000,1448,82537,143,
2.415870000,0.000003000,1448,83985,143,
2.415874000,0.000004000,1448,85433,143,
2.436698000,0.020824000,1448,86881,143,
2.436734000,0.000036000,1448,88329,143,
2.436739000,0.000005000,1448,89777,143,
2.436743000,0.000004000,1448,91225,143,
2.466015000,0.029272000,1448,92673,143,
2.466086000,0.000071000,1448,94121,143,
2.466092000,0.000006000,1448,95569,143,
2.466095000,0.000003000,1448,97017,143,
2.467875000,0.001780000,0,143,65161,0.125107000
2.470316000,0.002441000,0,143,66609,0.127479000
2.475418000,0.005102000,0,143,68057,0.132576000
2.475478000,0.000060000,0,143,69505,0.132631000
2.477629000,0.002151000,0,143,70953,0.134779000
2.482474000,0.004845000,0,143,72401,0.139621000
2.482518000,0.000044000,0,143,73849,0.130316000
2.484230000,0.001712000,1448,98465,143,
2.484281000,0.000051000,1448,99913,143,
2.484785000,0.000504000,0,143,75297,0.126320000
2.499204000,0.014419000,0,143,76745,0.124457000
2.499251000,0.000047000,0,143,78193,0.124443000
2.539456000,0.040205000,0,143,79641,0.123667000
2.542666000,0.003210000,0,143,81089,0.126808000
2.547773000,0.005107000,0,143,82537,0.131910000
2.547820000,0.000047000,0,143,83985,0.131953000
2.548903000,0.001083000,0,143,85433,0.133033000
2.550958000,0.002055000,0,143,86881,0.135084000
2.561143000,0.010185000,0,143,88329,0.124445000
2.563317000,0.002174000,0,143,89777,0.126583000
2.566725000,0.003408000,0,143,91225,0.129986000
2.571695000,0.004970000,0,143,92673,0.134952000
2.590003000,0.018308000,0,143,94121,0.123988000
2.595224000,0.005221000,0,143,95569,0.129138000
2.595253000,0.000029000,0,143,97017,0.129161000
2.597599000,0.002346000,0,143,98465,0.131504000
2.609825000,0.012226000,0,143,99913,0.125595000
2.611896000,0.002071000,0,143,101361,0.127615000
2.640945000,0.029049000,1448,101361,143,
2.641009000,0.000064000,1448,102809,143,
2.765874000,0.124865000,0,143,102809,0.124929000
2.768196000,0.002322000,0,143,104257,0.127187000
2.854190000,0.085994000,1448,104257,143,
2.854256000,0.000066000,1448,105705,143,
2.854261000,0.000005000,1448,107153,143,
2.854267000,0.000006000,1448,108601,143,
2.854270000,0.000003000,1448,110049,143,
2.854273000,0.000003000,1448,111497,143,
2.855534000,0.001261000,1448,112945,143,
2.855595000,0.000061000,1448,114393,143,
2.855600000,0.000005000,1448,115841,143,
2.860842000,0.005242000,1448,117289,143,
2.860896000,0.000054000,1448,118737,143,
2.860901000,0.000005000,1448,120185,143,
2.860905000,0.000004000,1448,121633,143,
2.860908000,0.000003000,1448,123081,143,
2.876874000,0.015966000,1448,124529,143,
2.876950000,0.000076000,1448,125977,143,
2.888536000,0.011586000,1448,127425,143,
2.888566000,0.000030000,1448,128873,143,
2.888569000,0.000003000,1448,130321,143,
2.888572000,0.000003000,1448,131769,143,
2.907705000,0.019133000,1448,133217,143,
2.907731000,0.000026000,1448,134665,143,
2.908855000,0.001124000,1448,136113,143,
