frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.070164000,0.026759000,0,0,0,
0.398458000,0.328294000,0,0,1,0.328294000
0.422705000,0.024247000,0,1,1,0.024247000
0.422725000,0.000020000,142,1,1,
0.452578000,0.029853000,0,1,143,0.029853000
0.909082000,0.004136000,0,1,143,
0.909150000,0.000068000,1448,1,143,
0.909155000,0.000005000,1448,1449,143,
0.909161000,0.000006000,1448,2897,143,
0.909163000,0.000002000,1448,5793,143,
0.909165000,0.000002000,1448,7241,143,
0.909167000,0.000002000,1448,4345,143,
0.909169000,0.000002000,1448,8689,143,
0.909171000,0.000002000,1448,10137,143,
0.909173000,0.000002000,1448,11585,143,
0.909175000,0.000002000,1448,13033,143,
0.932506000,0.023331000,0,143,1449,0.023356000
0.934659000,0.002153000,0,143,2897,0.025504000
0.936060000,0.001401000,0,143,4345,0.026899000
0.938275000,0.002215000,0,143,4345,
0.939483000,0.001208000,0,143,4345,
0.939523000,0.000040000,0,143,8689,0.030358000
0.941634000,0.002111000,0,143,10137,0.032465000
0.943795000,0.002161000,0,143,11585,0.034624000
1.217441000,0.035504000,1448,14481,143,
1.217587000,0.000146000,1448,15929,143,
1.217589000,0.000002000,1448,17377,143,
1.217591000,0.000002000,1448,18825,143,
1.217593000,0.000002000,1448,20273,143,
1.217595000,0.000002000,1448,21721,143,
1.217597000,0.000002000,1448,23169,143,
1.217599000,0.000002000,1448,24617,143,
1.217600000,0.000001000,1448,26065,143,
1.217602000,0.000002000,1448,27513,143,
1.217604000,0.000002000,1448,28961,143,
1.223737000,0.006133000,1448,30409,143,
1.223784000,0.000047000,1448,31857,143,
1.223787000,0.000003000,1448,33305,143,
1.240531000,0.016740000,0,143,11585,
1.241751000,0.001220000,0,143,11585,
1.243568000,0.001817000,0,143,11585,
1.244676000,0.001108000,0,143,11585,
1.244696000,0.000020000,0,143,11585,
1.246780000,0.002084000,0,143,11585,
1.249986000,0.003206000,0,143,11585,
1.251097000,0.001111000,0,143,11585,
1.251101000,0.000004000,0,143,11585,
1.251103000,0.000002000,0,143,11585,
1.253177000,0.002074000,0,143,11585,
1.270686000,0.017509000,1448,34753,143,
1.270713000,0.000027000,1448,36201,143,
1.293614000,0.022901000,0,143,11585,
1.294766000,0.001152000,0,143,11585,
1.539766000,0.069781000,1448,37649,143,
1.539803000,0.000037000,1448,11585,143,
1.539806000,0.000003000,1448,13033,143,
1.539808000,0.000002000,1448,39097,143,
1.539809000,0.000001000,1448,40545,143,
1.539811000,0.000002000,1448,41993,143,
1.539813000,0.000002000,1448,26065,143,
1.539815000,0.000002000,1448,27513,143,
1.539816000,0.000001000,1448,28961,143,
1.539818000,0.000002000,1448,43441,143,
1.561805000,0.021987000,0,143,11585,
1.563859000,0.002054000,0,143,13033,0.654686000
1.566956000,0.003097000,0,143,26065,0.349357000
1.568101000,0.001145000,0,143,26065,
1.568124000,0.000023000,0,143,26065,
1.569212000,0.001088000,0,143,26065,
1.570334000,0.001122000,0,143,27513,0.352734000
1.570350000,0.000016000,0,143,28961,0.352748000
1.606032000,0.035682000,1448,44889,143,
1.618707000,0.012675000,1448,46337,143,
1.628993000,0.010286000,0,143,28961,
1.642268000,0.013275000,0,143,28961,
1.833035000,0.190767000,1448,47785,143,
