frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.315876000,0.080955000,0,0,0,
0.751786000,0.264625000,0,0,1,0.435910000
0.876360000,0.014289000,0,1,1,0.124574000
0.876407000,0.000047000,142,1,1,
1.254831000,0.107102000,0,1,143,0.378424000
1.273521000,0.018690000,1448,1449,143,
1.273734000,0.000213000,1448,1,143,
1.368623000,0.094889000,1448,2897,143,
1.369127000,0.000504000,1448,4345,143,
1.369204000,0.000077000,1448,5793,143,
1.369270000,0.000066000,1448,7241,143,
1.399704000,0.030434000,0,143,1,
1.399725000,0.000021000,0,143,2897,0.126204000
1.436528000,0.036803000,1448,10137,143,
1.436632000,0.000104000,1448,8689,143,
1.493251000,0.056619000,0,143,4345,0.124628000
1.495409000,0.002158000,0,143,5793,0.126282000
1.495435000,0.000026000,0,143,7241,0.126231000
1.495482000,0.000047000,0,143,8689,0.126212000
1.535598000,0.040116000,1448,11585,143,
1.536929000,0.001331000,1448,13033,143,
1.561696000,0.024767000,0,143,8689,
1.561732000,0.000036000,0,143,11585,0.125204000
1.657630000,0.095898000,0,143,13033,0.122032000
1.661768000,0.004138000,0,143,14481,0.124839000
1.775985000,0.114217000,1448,14481,143,
1.776063000,0.000078000,1448,15929,143,
1.776069000,0.000006000,1448,17377,143,
1.872208000,0.096139000,1448,18825,143,
1.872489000,0.000281000,1448,20273,143,
1.884723000,0.012234000,1448,21721,143,
1.884745000,0.000022000,1448,23169,143,
1.899663000,0.014918000,0,143,15929,0.123678000
1.900805000,0.001142000,0,143,17377,0.124742000
1.904021000,0.003216000,0,143,18825,0.127952000
1.974884000,0.070863000,1448,24617,143,
1.974957000,0.000073000,1448,26065,143,
1.980623000,0.005666000,1448,27513,143,
1.980679000,0.000056000,1448,28961,143,
1.980685000,0.000006000,1448,30409,143,
1.980690000,0.000005000,1448,31857,143,
1.994673000,0.013983000,0,143,20273,0.122465000
1.995884000,0.001211000,0,143,21721,0.123395000
2.007049000,0.011165000,0,143,23169,0.122326000
2.011162000,0.004113000,0,143,24617,0.126417000
2.036704000,0.025542000,1448,33305,143,
2.041963000,0.005259000,1448,34753,143,
2.041981000,0.000018000,1448,36201,143,
2.041982000,0.000001000,1448,37649,143,
2.098108000,0.056126000,0,143,26065,0.123224000
2.098143000,0.000035000,0,143,27513,0.123186000
2.106307000,0.008164000,0,143,28961,0.125684000
2.106335000,0.000028000,0,143,30409,0.125656000
2.106338000,0.000003000,0,143,31857,0.125653000
2.106342000,0.000004000,0,143,33305,0.125652000
2.130984000,0.024642000,1448,39097,143,
2.131054000,0.000070000,1448,40545,143,
2.139173000,0.008119000,1448,41993,143,
2.164816000,0.025643000,0,143,36201,0.122853000
2.166968000,0.002152000,0,143,39097,0.124986000
2.256632000,0.089664000,0,143,41993,0.125578000
2.282505000,0.025873000,1448,43441,143,
2.282556000,0.000051000,1448,44889,143,
2.282561000,0.000005000,1448,46337,143,
2.282565000,0.000004000,1448,47785,143,
2.304390000,0.021825000,0,143,43441,0.165217000
2.312933000,0.008543000,1448,49233,143,
2.312967000,0.000034000,1448,50681,143,
2.391500000,0.078533000,1448,52129,143,
2.391574000,0.000074000,1448,53577,143,
2.404764000,0.013190000,1448,55025,143,
2.404823000,0.000059000,1448,56473,143,
2.404829000,0.000006000,1448,57921,143,
2.404833000,0.000004000,1448,59369,143,
2.404836000,0.000003000,1448,60817,143,
2.404840000,0.000004000,1448,62265,143,
2.406964000,0.002124000,0,143,47785,0.124403000
2.437352000,0.030388000,0,143,50681,0.124419000
2.438570000,0.001218000,0,143,52129,0.125603000
2.487837000,0.049267000,1448,63713,143,
2.487911000,0.000074000,1448,65161,143,
2.492620000,0.004709000,1448,68057,143,
2.492682000,0.000062000,1448,66609,143,
2.492687000,0.000005000,1448,69505,143,
2.492691000,0.000004000,1448,70953,143,
2.514380000,0.021689000,0,143,53577,0.122880000
2.516476000,0.002096000,0,143,55025,0.124902000
2.529667000,0.013191000,0,143,56473,0.124903000
2.529682000,0.000015000,0,143,57921,0.124859000
2.531962000,0.002280000,0,143,59369,0.127133000
2.531973000,0.000011000,0,143,60817,0.127140000
2.531974000,0.000001000,0,143,62265,0.127138000
2.534971000,0.002997000,0,143,63713,0.130131000
2.541127000,0.006156000,1448,72401,143,
2.541198000,0.000071000,1448,73849,143,
2.549498000,0.008300000,1448,75297,143,
2.549586000,0.000088000,1448,76745,143,
2.549592000,0.000006000,1448,78193,143,
2.549596000,0.000004000,1448,79641,143,
2.566942000,0.017346000,1448,81089,143,
2.566984000,0.000042000,1448,82537,143,
2.573180000,0.006196000,1448,83985,143,
2.582367000,0.009187000,1448,85433,143,
2.597598000,0.015231000,1448,86881,143,
2.597650000,0.000052000,1448,88329,143,
2.612277000,0.014627000,0,143,65161,0.124440000
2.613388000,0.001111000,0,143,66609,0.125477000
2.615505000,0.002117000,0,143,66609,
2.615538000,0.000033000,0,143,69505,0.122918000
2.617714000,0.002176000,0,143,70953,0.125027000
2.618898000,0.001184000,0,143,72401,0.126207000
2.664474000,0.045576000,0,143,73849,0.123347000
2.666602000,0.002128000,0,143,75297,0.125404000
2.671996000,0.005394000,0,143,76745,0.122498000
2.676224000,0.004228000,0,143,78193,0.126638000
2.676271000,0.000047000,0,143,79641,0.126679000
2.676275000,0.000004000,0,143,81089,0.126679000
2.679121000,0.002846000,1448,89777,143,
2.679167000,0.000046000,1448,91225,143,
2.679173000,0.000006000,1448,92673,143,
2.679177000,0.000004000,1448,94121,143,
2.679181000,0.000004000,1448,95569,143,
2.679184000,0.000003000,1448,97017,143,
2.679188000,0.000004000,1448,99913,143,
2.689349000,0.010161000,1448,98465,143,
2.691393000,0.002044000,0,143,82537,0.124451000
2.691412000,0.000019000,0,143,83985,0.124428000
2.695562000,0.004150000,0,143,85433,0.122382000
2.705848000,0.010286000,0,143,86881,0.123481000
2.721116000,0.015268000,0,143,88329,0.123518000
2.723454000,0.002338000,0,143,89777,0.125804000
2.767178000,0.043724000,1448,101361,143,
2.767233000,0.000055000,1448,102809,143,
2.770505000,0.003272000,1448,104257,143,
2.770565000,0.000060000,1448,105705,143,
2.770571000,0.000006000,1448,107153,143,
2.770575000,0.000004000,1448,108601,143,
2.786772000,0.016197000,1448,111497,143,
2.786825000,0.000053000,1448,110049,143,
2.786830000,0.000005000,1448,112945,143,
2.802004000,0.015174000,1448,114393,143,
2.802068000,0.000064000,1448,115841,143,
2.802581000,0.000513000,0,143,91225,0.123460000
2.804690000,0.002109000,0,143,92673,0.125523000
2.804731000,0.000041000,0,143,94121,0.125558000
2.806788000,0.002057000,0,143,95569,0.127611000
2.807950000,0.001162000,0,143,97017,0.128769000
2.809110000,0.001160000,0,143,98465,0.129926000
2.810308000,0.001198000,0,143,98465,
2.812481000,0.002173000,0,143,101361,0.133293000
2.890849000,0.078368000,0,143,102809,0.123671000
2.890870000,0.000021000,0,143,104257,0.123637000
2.893999000,0.003129000,0,143,105705,0.123494000
2.895208000,0.001209000,0,143,107153,0.124643000
2.897446000,0.002238000,0,143,108601,0.126875000
2.897467000,0.000021000,0,143,110049,0.126892000
2.909918000,0.012451000,0,143,110049,
2.912253000,0.002335000,0,143,112945,0.125481000
2.912306000,0.000053000,0,143,114393,0.125476000
2.926784000,0.014478000,0,143,115841,0.124780000
2.926844000,0.000060000,0,143,117289,0.124776000
2.944088000,0.017244000,1448,118737,143,
2.944146000,0.000058000,1448,117289,143,
2.944152000,0.000006000,1448,120185,143,
2.944157000,0.000005000,1448,121633,143,
2.944160000,0.000003000,1448,123081,143,
2.944163000,0.000003000,1448,124529,143,
2.949362000,0.005199000,1448,125977,143,
2.949411000,0.000049000,1448,127425,143,
2.949417000,0.000006000,1448,130321,143,
2.949421000,0.000004000,1448,128873,143,
2.949425000,0.000004000,1448,133217,143,
2.949429000,0.000004000,1448,131769,143,
2.971759000,0.022330000,1448,136113,143,
2.971799000,0.000040000,1448,134665,143,
2.971803000,0.000004000,1448,137561,143,
2.971807000,0.000004000,1448,139009,143,
2.982983000,0.011176000,1448,140457,143,
2.983018000,0.000035000,1448,141905,143,
3.008261000,0.025243000,1448,143353,143,
3.008316000,0.000055000,1448,146249,143,
3.008321000,0.000005000,1448,144801,143,
3.023550000,0.015229000,1448,147697,143,
3.023606000,0.000056000,1448,149145,143,
3.023612000,0.000006000,1448,150593,143,
3.023616000,0.000004000,1448,152041,143,
3.068681000,0.045065000,0,143,117289,
3.068746000,0.000065000,0,143,120185,0.124658000
3.071236000,0.002490000,0,143,121633,0.127084000
3.071296000,0.000060000,0,143,123081,0.127139000
3.071301000,0.000005000,0,143,124529,0.127141000
3.072886000,0.001585000,0,143,125977,0.128723000
3.076214000,0.003328000,0,143,127425,0.126852000
3.076242000,0.000028000,0,143,128873,0.126831000
3.076245000,0.000003000,0,143,128873,
3.077536000,0.001291000,0,143,131769,0.128119000
3.078917000,0.001381000,0,143,131769,
3.083152000,0.004235000,0,143,134665,0.133727000
3.095135000,0.011983000,0,143,134665,
3.097464000,0.002329000,0,143,137561,0.125705000
3.097527000,0.000063000,0,143,139009,0.125724000
3.097532000,0.000005000,0,143,140457,0.125725000
3.107068000,0.009536000,0,143,141905,0.124085000
3.107129000,0.000061000,0,143,143353,0.124111000
3.132362000,0.025233000,0,143,144801,0.124101000
3.133742000,0.001380000,0,143,144801,
3.133781000,0.000039000,0,143,147697,0.125465000
3.149060000,0.015279000,0,143,149145,0.125510000
3.149093000,0.000033000,0,143,150593,0.125487000
3.149097000,0.000004000,0,143,152041,0.125485000
3.149100000,0.000003000,0,143,153489,0.125484000
3.204879000,0.055779000,1448,154937,143,
3.204942000,0.000063000,1448,153489,143,
3.204948000,0.000006000,1448,156385,143,
3.204952000,0.000004000,1448,157833,143,
3.204956000,0.000004000,1448,159281,143,
3.204960000,0.000004000,1448,160729,143,
3.204964000,0.000004000,1448,162177,143,
3.204968000,0.000004000,1448,163625,143,
3.204971000,0.000003000,1448,165073,143,
3.204974000,0.000003000,1448,166521,143,
3.204978000,0.000004000,1448,167969,143,
3.204981000,0.000003000,1448,169417,143,
3.204985000,0.000004000,1448,170865,143,
3.204989000,0.000004000,1448,172313,143,
3.204993000,0.000004000,1448,173761,143,
3.211099000,0.006106000,1448,175209,143,
3.226305000,0.015206000,1448,176657,143,
3.226337000,0.000032000,1448,178105,143,
3.246987000,0.020650000,1448,179553,143,
3.247045000,0.000058000,1448,181001,143,
3.247050000,0.000005000,1448,182449,143,
3.247053000,0.000003000,1448,183897,143,
3.268255000,0.021202000,1448,185345,143,
3.268298000,0.000043000,1448,186793,143,
3.268303000,0.000005000,1448,188241,143,
3.268307000,0.000004000,1448,189689,143,
3.268310000,0.000003000,1448,191137,143,
3.295567000,0.027257000,1448,192585,143,
3.295630000,0.000063000,1448,194033,143,
3.328490000,0.032860000,0,143,153489,
3.329775000,0.001285000,0,143,156385,0.124896000
3.331126000,0.001351000,0,143,157833,0.126178000
3.333803000,0.002677000,0,143,159281,0.128851000
3.333858000,0.000055000,0,143,160729,0.128902000
3.333863000,0.000005000,0,143,162177,0.128903000
3.335213000,0.001350000,0,143,163625,0.130249000
3.337074000,0.001861000,0,143,165073,0.132106000
3.340323000,0.003249000,0,143,166521,0.135352000
3.341702000,0.001379000,0,143,167969,0.136728000
3.341768000,0.000066000,0,143,169417,0.136790000
3.341773000,0.000005000,0,143,170865,0.136792000
3.342874000,0.001101000,0,143,172313,0.137889000
3.344223000,0.001349000,0,143,173761,0.139234000
3.347574000,0.003351000,0,143,175209,0.142581000
3.347639000,0.000065000,0,143,176657,0.136540000
3.349966000,0.002327000,0,143,178105,0.123661000
3.350033000,0.000067000,0,143,179553,0.123696000
3.370456000,0.020423000,0,143,181001,0.123469000
3.371787000,0.001331000,0,143,182449,0.124742000
3.375887000,0.004100000,0,143,183897,0.128837000
3.375914000,0.000027000,0,143,185345,0.128861000
3.392003000,0.016089000,0,143,186793,0.123748000
3.393515000,0.001512000,0,143,188241,0.125217000
3.393564000,0.000049000,0,143,189689,0.125261000
3.395762000,0.002198000,0,143,191137,0.127455000
3.395784000,0.000022000,0,143,192585,0.127474000
3.420013000,0.024229000,0,143,194033,0.124446000
3.420046000,0.000033000,0,143,195481,0.124416000
3.447838000,0.027792000,1448,195481,143,
3.451093000,0.003255000,1448,196929,143,
3.451149000,0.000056000,1448,198377,143,
3.451156000,0.000007000,1448,199825,143,
3.451160000,0.000004000,1448,201273,143,
3.451163000,0.000003000,1448,202721,143,
3.451167000,0.000004000,1448,204169,143,
3.451171000,0.000004000,1448,205617,143,
3.451174000,0.000003000,1448,207065,143,
3.462330000,0.011156000,1448,208513,143,
3.462408000,0.000078000,1448,209961,143,
3.470662000,0.008254000,1448,211409,143,
3.470791000,0.000129000,1448,212857,143,
3.489157000,0.018366000,1448,214305,143,
3.489236000,0.000079000,1448,215753,143,
3.489241000,0.000005000,1448,217201,143,
3.489246000,0.000005000,1448,218649,143,
3.507556000,0.018310000,1448,221545,143,
3.507627000,0.000071000,1448,220097,143,
3.507632000,0.000005000,1448,222993,143,
3.507635000,0.000003000,1448,224441,143,
3.516805000,0.009170000,1448,225889,143,
3.571672000,0.054867000,0,143,196929,0.123834000
3.574353000,0.002681000,0,143,198377,0.123260000
3.576496000,0.002143000,0,143,199825,0.125347000
3.577822000,0.001326000,0,143,201273,0.126666000
3.580152000,0.002330000,0,143,202721,0.128992000
3.580211000,0.000059000,0,143,204169,0.129048000
3.580216000,0.000005000,0,143,205617,0.129049000
3.582814000,0.002598000,0,143,207065,0.131643000
3.584274000,0.001460000,0,143,208513,0.133100000
3.586489000,0.002215000,0,143,209961,0.124159000
3.587829000,0.001340000,0,143,211409,0.125421000
3.594957000,0.007128000,0,143,212857,0.124295000
3.595007000,0.000050000,0,143,214305,0.124216000
3.613435000,0.018428000,0,143,215753,0.124278000
3.613483000,0.000048000,0,143,217201,0.124247000
3.613487000,0.000004000,0,143,218649,0.124246000
3.615780000,0.002293000,0,143,220097,0.126534000
3.632257000,0.016477000,0,143,220097,
3.632297000,0.000040000,0,143,222993,0.124741000
3.632301000,0.000004000,0,143,224441,0.124669000
3.634620000,0.002319000,0,143,225889,0.126985000
3.642257000,0.007637000,0,143,227337,0.125452000
3.691749000,0.049492000,1448,227337,143,
3.691812000,0.000063000,1448,228785,143,
3.691819000,0.000007000,1448,230233,143,
3.691823000,0.000004000,1448,231681,143,
3.709923000,0.018100000,1448,233129,143,
3.709992000,0.000069000,1448,234577,143,
3.709997000,0.000005000,1448,236025,143,
3.710001000,0.000004000,1448,237473,143,
3.729127000,0.019126000,1448,238921,143,
3.729201000,0.000074000,1448,240369,143,
3.737698000,0.008497000,1448,243265,143,
3.737762000,0.000064000,1448,241817,143,
3.737768000,0.000006000,1448,244713,143,
3.737771000,0.000003000,1448,246161,143,
3.755684000,0.017913000,1448,249057,143,
3.755762000,0.000078000,1448,247609,143,
3.755768000,0.000006000,1448,250505,143,
3.759841000,0.004073000,1448,251953,143,
3.774257000,0.014416000,1448,253401,143,
3.774362000,0.000105000,1448,254849,143,
3.774369000,0.000007000,1448,256297,143,
3.774373000,0.000004000,1448,257745,143,
3.791714000,0.017341000,1448,259193,143,
3.791763000,0.000049000,1448,260641,143,
3.792865000,0.001102000,1448,262089,143,
3.804123000,0.011258000,1448,263537,143,
3.804196000,0.000073000,1448,264985,143,
3.804203000,0.000007000,1448,266433,143,
3.815036000,0.010833000,0,143,228785,0.123287000
3.817171000,0.002135000,0,143,230233,0.125359000
3.819027000,0.001856000,0,143,231681,0.127208000
3.819062000,0.000035000,0,143,233129,0.127239000
3.819357000,0.000295000,1448,267881,143,
3.819407000,0.000050000,1448,269329,143,
3.819413000,0.000006000,1448,270777,143,
3.819417000,0.000004000,1448,272225,143,
3.835277000,0.015860000,0,143,234577,0.125354000
3.837497000,0.002220000,0,143,236025,0.127505000
3.837558000,0.000061000,0,143,237473,0.127561000
3.837562000,0.000004000,0,143,238921,0.127561000
3.839596000,0.002034000,1448,273673,143,
3.839642000,0.000046000,1448,275121,143,
3.851963000,0.012321000,0,143,240369,0.122836000
3.855416000,0.003453000,0,143,241817,0.126215000
3.860633000,0.005217000,0,143,241817,
3.860694000,0.000061000,0,143,244713,0.122996000
3.867085000,0.006391000,0,143,247609,0.129314000
3.879232000,0.012147000,0,143,247609,
3.879268000,0.000036000,0,143,250505,0.123584000
