frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.224641000,0.031281000,0,0,0,
0.481108000,0.256467000,0,0,1,0.256467000
0.508274000,0.027166000,0,1,1,0.027166000
0.508315000,0.000041000,142,1,1,
0.792045000,0.152114000,0,1,143,0.283730000
0.793220000,0.001175000,1448,1,143,
0.793252000,0.000032000,1448,1449,143,
0.793257000,0.000005000,1448,2897,143,
0.793261000,0.000004000,1448,4345,143,
0.793266000,0.000005000,1448,5793,143,
0.793271000,0.000005000,1448,10137,143,
0.793274000,0.000003000,1448,7241,143,
0.793279000,0.000005000,1448,11585,143,
0.793283000,0.000004000,1448,8689,143,
0.806745000,0.013462000,1448,13033,143,
0.819206000,0.012461000,0,143,1449,0.025986000
0.823836000,0.004630000,0,143,2897,0.030584000
0.823886000,0.000050000,0,143,4345,0.030629000
0.826041000,0.002155000,0,143,5793,0.032780000
0.829165000,0.003124000,0,143,7241,0.035899000
0.832564000,0.003399000,0,143,7241,
0.832602000,0.000038000,0,143,8689,0.039328000
0.835518000,0.002916000,0,143,8689,
0.840723000,0.005205000,0,143,8689,
1.099902000,0.245737000,1448,14481,143,
1.099997000,0.000095000,1448,15929,143,
1.100007000,0.000010000,1448,17377,143,
1.100014000,0.000007000,1448,18825,143,
1.100019000,0.000005000,1448,20273,143,
1.100024000,0.000005000,1448,21721,143,
1.100029000,0.000005000,1448,23169,143,
1.100035000,0.000006000,1448,24617,143,
1.100039000,0.000004000,1448,26065,143,
1.100044000,0.000005000,1448,27513,143,
1.100050000,0.000006000,1448,28961,143,
1.100055000,0.000005000,1448,30409,143,
1.100060000,0.000005000,1448,31857,143,
1.114491000,0.014431000,1448,8689,143,
1.126967000,0.012476000,0,143,8689,
1.127029000,0.000062000,0,143,8689,
1.130654000,0.003625000,0,143,8689,
1.133962000,0.003308000,0,143,8689,
1.134010000,0.000048000,0,143,8689,
1.136040000,0.002030000,0,143,8689,
1.139208000,0.003168000,0,143,8689,
1.142318000,0.003110000,0,143,8689,
1.145459000,0.003141000,0,143,26065,0.045424000
1.406375000,0.147372000,1448,33305,143,
1.406439000,0.000064000,1448,34753,143,
1.412652000,0.006213000,1448,36201,143,
1.412700000,0.000048000,1448,37649,143,
1.429728000,0.017028000,0,143,26065,
1.432195000,0.002467000,0,143,26065,
1.439181000,0.006986000,0,143,26065,
1.441281000,0.002100000,0,143,26065,
1.711155000,0.269874000,1448,39097,143,
1.711221000,0.000066000,1448,40545,143,
1.723527000,0.012306000,1448,26065,143,
1.723623000,0.000096000,1448,27513,143,
1.723630000,0.000007000,1448,28961,143,
1.723635000,0.000005000,1448,41993,143,
1.735017000,0.011382000,0,143,26065,
1.739953000,0.004936000,0,143,26065,
1.747010000,0.007057000,0,143,27513,0.646971000
1.751209000,0.004199000,0,143,28961,0.651165000
1.751253000,0.000044000,0,143,30409,0.651203000
1.755449000,0.004196000,0,143,30409,
1.769995000,0.014546000,1448,30409,143,
1.785437000,0.015442000,1448,31857,143,
1.785466000,0.000029000,1448,44889,143,
1.785469000,0.000003000,1448,43441,143,
1.794828000,0.009359000,0,143,31857,0.694773000
1.811981000,0.017153000,0,143,43441,0.088346000
1.812003000,0.000022000,0,143,43441,
1.814083000,0.002080000,0,143,46337,0.028617000
2.017710000,0.203627000,1448,46337,143,
2.017744000,0.000034000,1448,47785,143,
2.018845000,0.001101000,1448,50681,143,
2.018879000,0.000034000,1448,49233,143,
2.018882000,0.000003000,1448,53577,143,
2.018885000,0.000003000,1448,52129,143,
2.046983000,0.028098000,0,143,49233,0.029239000
2.047002000,0.000019000,0,143,49233,
2.050121000,0.003119000,0,143,52129,0.031276000
2.051363000,0.001242000,0,143,52129,
2.054477000,0.003114000,0,143,55025,0.035595000
2.089354000,0.034877000,1448,55025,143,
2.089435000,0.000081000,1448,56473,143,
2.091645000,0.002210000,1448,57921,143,
2.092941000,0.001296000,1448,59369,143,
2.092997000,0.000056000,1448,60817,143,
2.093003000,0.000006000,1448,62265,143,
2.114910000,0.021907000,0,143,57921,0.025475000
2.117443000,0.002533000,0,143,59369,0.025798000
2.119279000,0.001836000,0,143,60817,0.026338000
2.123501000,0.004222000,0,143,62265,0.030504000
2.126719000,0.003218000,0,143,63713,0.033716000
2.331453000,0.204734000,1448,65161,143,
2.331576000,0.000123000,1448,63713,143,
2.331588000,0.000012000,1448,66609,143,
2.331595000,0.000007000,1448,68057,143,
2.331600000,0.000005000,1448,69505,143,
2.356943000,0.025343000,0,143,63713,
2.356993000,0.000050000,0,143,66609,0.025540000
2.362155000,0.005162000,0,143,68057,0.030567000
2.364551000,0.002396000,0,143,69505,0.032956000
2.364619000,0.000068000,0,143,70953,0.033019000
2.396278000,0.031659000,1448,70953,143,
2.411599000,0.015321000,1448,72401,143,
2.411681000,0.000082000,1448,73849,143,
2.411692000,0.000011000,1448,75297,143,
2.411699000,0.000007000,1448,76745,143,
2.411756000,0.000057000,1448,78193,143,
2.419878000,0.008122000,0,143,72401,0.023600000
2.436890000,0.017012000,0,143,73849,0.025291000
2.436940000,0.000050000,0,143,75297,0.025259000
2.439551000,0.002611000,0,143,76745,0.027859000
2.444195000,0.004644000,0,143,78193,0.032496000
2.444243000,0.000048000,0,143,79641,0.032487000
2.449781000,0.005538000,1448,79641,143,
2.449851000,0.000070000,1448,81089,143,
2.474828000,0.024977000,0,143,81089,0.025047000
2.478136000,0.003308000,0,143,82537,0.028285000
2.633346000,0.155210000,1448,82537,143,
2.633411000,0.000065000,1448,83985,143,
2.633415000,0.000004000,1448,85433,143,
2.633417000,0.000002000,1448,86881,143,
2.633419000,0.000002000,1448,88329,143,
2.657331000,0.023912000,0,143,83985,0.023985000
2.661734000,0.004403000,1448,89777,143,
2.661752000,0.000018000,1448,91225,143,
2.662569000,0.000817000,0,143,85433,0.029158000
2.662587000,0.000018000,0,143,86881,0.029172000
2.665130000,0.002543000,0,143,88329,0.031713000
2.669430000,0.004300000,0,143,89777,0.036011000
2.678486000,0.009056000,1448,92673,143,
2.678512000,0.000026000,1448,94121,143,
2.686163000,0.007651000,0,143,91225,0.024429000
2.688418000,0.002255000,0,143,92673,0.026666000
2.699602000,0.011184000,1448,95569,143,
2.699697000,0.000095000,1448,97017,143,
2.703779000,0.004082000,0,143,94121,0.025293000
2.703798000,0.000019000,0,143,95569,0.025286000
2.720913000,0.017115000,1448,99913,143,
2.721029000,0.000116000,1448,98465,143,
2.723040000,0.002011000,0,143,97017,0.023438000
2.728036000,0.004996000,0,143,98465,0.028339000
2.747015000,0.018979000,0,143,98465,
2.747043000,0.000028000,0,143,101361,0.026130000
2.748579000,0.001536000,1448,102809,143,
2.748600000,0.000021000,1448,101361,143,
2.776003000,0.027403000,0,143,101361,
2.776020000,0.000017000,0,143,104257,0.027441000
2.924744000,0.148724000,1448,104257,143,
2.924803000,0.000059000,1448,105705,143,
2.939065000,0.014262000,1448,107153,143,
2.939110000,0.000045000,1448,108601,143,
2.950465000,0.011355000,0,143,105705,0.025721000
2.950501000,0.000036000,0,143,107153,0.025698000
2.953779000,0.003278000,1448,110049,143,
2.953809000,0.000030000,1448,111497,143,
2.965481000,0.011672000,0,143,108601,0.026416000
2.965532000,0.000051000,0,143,110049,0.026422000
2.980100000,0.014568000,0,143,112945,0.026291000
2.989171000,0.009071000,1448,112945,143,
2.989236000,0.000065000,1448,114393,143,
2.995334000,0.006098000,1448,115841,143,
2.995355000,0.000021000,1448,117289,143,
3.015660000,0.020305000,0,143,115841,0.026424000
3.017914000,0.002254000,1448,120185,143,
3.017938000,0.000024000,1448,118737,143,
3.020893000,0.002955000,0,143,118737,0.025538000
