frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.112151000,0.025424000,0,0,0,
0.364131000,0.251980000,0,0,1,0.251980000
0.391303000,0.027172000,0,1,1,0.027172000
0.391343000,0.000040000,142,1,1,
0.640611000,0.128308000,0,1,143,0.249268000
0.641885000,0.001274000,1448,1,143,
0.643229000,0.001344000,1448,1449,143,
0.643284000,0.000055000,1448,2897,143,
0.643288000,0.000004000,1448,4345,143,
0.643293000,0.000005000,1448,5793,143,
0.643296000,0.000003000,1448,7241,143,
0.643300000,0.000004000,1448,8689,143,
0.643303000,0.000003000,1448,10137,143,
0.655037000,0.001107000,1448,11585,143,
0.655060000,0.000023000,1448,13033,143,
0.666633000,0.008735000,0,143,1449,0.024748000
0.669601000,0.002968000,0,143,2897,0.026372000
0.672129000,0.002528000,0,143,4345,0.028845000
0.674475000,0.002346000,0,143,5793,0.031187000
0.676683000,0.002208000,0,143,7241,0.033390000
0.678822000,0.002139000,0,143,8689,0.035526000
0.681981000,0.003159000,0,143,10137,0.038681000
0.686740000,0.004759000,0,143,11585,0.043437000
0.686797000,0.000057000,0,143,13033,0.031760000
0.689024000,0.002227000,0,143,14481,0.033964000
0.916358000,0.063977000,1448,14481,143,
0.916411000,0.000053000,1448,15929,143,
0.917511000,0.001100000,1448,17377,143,
0.917544000,0.000033000,1448,18825,143,
0.925699000,0.008155000,1448,20273,143,
0.925802000,0.000103000,1448,21721,143,
0.925808000,0.000006000,1448,23169,143,
0.925812000,0.000004000,1448,24617,143,
0.925815000,0.000003000,1448,26065,143,
0.925819000,0.000004000,1448,27513,143,
0.926915000,0.001096000,1448,28961,143,
0.937192000,0.010277000,1448,30409,143,
0.943446000,0.006254000,0,143,15929,0.027088000
0.943486000,0.000040000,0,143,17377,0.027075000
0.945835000,0.002349000,1448,31857,143,
0.948414000,0.002579000,0,143,18825,0.030903000
0.950667000,0.002253000,0,143,20273,0.033123000
0.950719000,0.000052000,0,143,21721,0.025020000
0.953979000,0.003260000,1448,33305,143,
0.955686000,0.001707000,0,143,23169,0.029884000
0.955734000,0.000048000,0,143,24617,0.029926000
0.960551000,0.004817000,0,143,26065,0.034739000
0.960620000,0.000069000,0,143,27513,0.034805000
0.962563000,0.001943000,0,143,28961,0.036744000
0.967966000,0.005403000,0,143,30409,0.041051000
0.968017000,0.000051000,0,143,31857,0.030825000
0.970013000,0.001996000,1448,34753,143,
0.970059000,0.000046000,1448,36201,143,
0.980247000,0.010188000,0,143,34753,0.026268000
0.985640000,0.005393000,1448,37649,143,
0.985696000,0.000056000,1448,39097,143,
0.989836000,0.004140000,1448,40545,143,
0.996978000,0.007142000,0,143,37649,0.026919000
1.001971000,0.004993000,1448,41993,143,
1.011055000,0.009084000,0,143,40545,0.025359000
1.025986000,0.014931000,0,143,43441,0.024015000
1.199249000,0.173263000,1448,43441,143,
1.199316000,0.000067000,1448,44889,143,
1.199321000,0.000005000,1448,46337,143,
1.199325000,0.000004000,1448,47785,143,
1.212834000,0.013509000,1448,49233,143,
1.212906000,0.000072000,1448,50681,143,
1.225007000,0.012101000,0,143,46337,0.025691000
1.231708000,0.006701000,0,143,49233,0.032383000
1.234149000,0.002441000,1448,52129,143,
1.234209000,0.000060000,1448,53577,143,
1.234214000,0.000005000,1448,55025,143,
1.234219000,0.000005000,1448,56473,143,
1.239059000,0.004840000,0,143,50681,0.026225000
1.239120000,0.000061000,0,143,52129,0.026214000
1.248537000,0.009417000,1448,57921,143,
1.248573000,0.000036000,1448,59369,143,
1.248577000,0.000004000,1448,60817,143,
1.249664000,0.001087000,1448,62265,143,
1.257864000,0.008200000,1448,63713,143,
1.258480000,0.000616000,0,143,53577,0.024331000
1.262735000,0.004255000,0,143,55025,0.028526000
1.262783000,0.000048000,0,143,56473,0.028569000
1.265745000,0.002962000,1448,65161,143,
1.265819000,0.000074000,0,143,57921,0.031600000
1.274911000,0.009092000,1448,66609,143,
1.274932000,0.000021000,1448,68057,143,
1.274935000,0.000003000,1448,69505,143,
1.274937000,0.000002000,1448,70953,143,
1.276045000,0.001108000,0,143,59369,0.027508000
1.276076000,0.000031000,0,143,60817,0.027503000
1.277259000,0.001183000,0,143,62265,0.028682000
1.280216000,0.002957000,0,143,63713,0.030552000
1.282557000,0.002341000,0,143,65161,0.024693000
1.289521000,0.006964000,0,143,66609,0.023776000
1.295148000,0.005627000,1448,72401,143,
1.295167000,0.000019000,1448,73849,143,
1.295169000,0.000002000,1448,75297,143,
1.295170000,0.000001000,1448,76745,143,
1.299452000,0.004282000,0,143,68057,0.024541000
1.299468000,0.000016000,0,143,69505,0.024536000
1.301761000,0.002293000,0,143,70953,0.026826000
1.302016000,0.000255000,1448,78193,143,
1.303517000,0.001501000,0,143,72401,0.028580000
1.305797000,0.002280000,1448,79641,143,
1.305847000,0.000050000,1448,81089,143,
1.305853000,0.000006000,1448,82537,143,
1.314076000,0.008223000,1448,83985,143,
1.318314000,0.004238000,0,143,73849,0.023166000
1.320246000,0.001932000,1448,85433,143,
1.320269000,0.000023000,1448,86881,143,
1.320271000,0.000002000,1448,88329,143,
1.321012000,0.000741000,0,143,75297,0.025845000
1.323847000,0.002835000,0,143,76745,0.028678000
1.326011000,0.002164000,0,143,78193,0.030841000
1.330470000,0.004459000,0,143,79641,0.028454000
1.330524000,0.000054000,0,143,81089,0.024727000
1.332765000,0.002241000,0,143,82537,0.026918000
1.335418000,0.002653000,0,143,83985,0.029565000
1.337646000,0.002228000,0,143,85433,0.023570000
1.338102000,0.000456000,1448,89777,143,
1.338121000,0.000019000,1448,91225,143,
1.338123000,0.000002000,1448,92673,143,
1.338125000,0.000002000,1448,94121,143,
1.346963000,0.008838000,1448,95569,143,
1.348192000,0.001229000,0,143,86881,0.027946000
1.348264000,0.000072000,0,143,88329,0.027995000
1.349399000,0.001135000,0,143,89777,0.029128000
1.352137000,0.002738000,1448,97017,143,
1.352175000,0.000038000,1448,98465,143,
1.352180000,0.000005000,1448,99913,143,
1.361470000,0.009290000,0,143,91225,0.023368000
1.363766000,0.002296000,0,143,92673,0.025645000
1.366973000,0.003207000,0,143,94121,0.028850000
1.372382000,0.005409000,0,143,95569,0.034257000
1.372447000,0.000065000,0,143,97017,0.025484000
1.375892000,0.003445000,0,143,98465,0.023755000
1.379135000,0.003243000,0,143,99913,0.026960000
1.383259000,0.004124000,0,143,101361,0.031079000
1.480189000,0.096930000,1448,101361,143,
1.480263000,0.000074000,1448,102809,143,
1.480268000,0.000005000,1448,104257,143,
1.480272000,0.000004000,1448,105705,143,
1.499620000,0.019348000,1448,107153,143,
1.499679000,0.000059000,1448,108601,143,
1.504314000,0.004635000,0,143,102809,0.024125000
1.508179000,0.003865000,1448,110049,143,
1.508239000,0.000060000,1448,111497,143,
1.508245000,0.000006000,1448,112945,143,
1.508249000,0.000004000,1448,114393,143,
1.508253000,0.000004000,1448,115841,143,
1.508256000,0.000003000,1448,117289,143,
1.508260000,0.000004000,1448,118737,143,
1.509144000,0.000884000,0,143,104257,0.028881000
1.509201000,0.000057000,0,143,105705,0.028933000
1.510484000,0.001283000,0,143,107153,0.030212000
1.512455000,0.001971000,1448,120185,143,
1.512506000,0.000051000,1448,121633,143,
1.512512000,0.000006000,1448,123081,143,
1.512515000,0.000003000,1448,124529,143,
1.512519000,0.000004000,1448,125977,143,
1.514732000,0.002213000,1448,127425,143,
1.525925000,0.011193000,0,143,108601,0.026305000
1.525960000,0.000035000,0,143,110049,0.026281000
1.530105000,0.004145000,1448,128873,143,
1.530170000,0.000065000,1448,130321,143,
1.532248000,0.002078000,0,143,111497,0.024069000
1.534609000,0.002361000,0,143,112945,0.026370000
1.537567000,0.002958000,0,143,114393,0.029322000
1.539809000,0.002242000,0,143,115841,0.031560000
1.541217000,0.001408000,1448,131769,143,
1.541269000,0.000052000,1448,133217,143,
1.541275000,0.000006000,1448,134665,143,
1.541279000,0.000004000,1448,136113,143,
1.541283000,0.000004000,1448,137561,143,
1.545166000,0.003883000,0,143,117289,0.036913000
1.546628000,0.001462000,0,143,118737,0.038372000
1.547288000,0.000660000,1448,139009,143,
1.547330000,0.000042000,1448,140457,143,
1.549704000,0.002374000,0,143,120185,0.041444000
1.549780000,0.000076000,0,143,121633,0.037325000
1.551335000,0.001555000,0,143,123081,0.038829000
1.553410000,0.002075000,0,143,124529,0.040898000
1.554556000,0.001146000,1448,141905,143,
1.554600000,0.000044000,1448,143353,143,
1.554605000,0.000005000,1448,144801,143,
1.556683000,0.002078000,0,143,125977,0.044168000
1.561430000,0.004747000,0,143,127425,0.048911000
1.561475000,0.000045000,0,143,128873,0.046743000
1.562547000,0.001072000,1448,146249,143,
1.562585000,0.000038000,1448,147697,143,
1.563676000,0.001091000,1448,149145,143,
1.563835000,0.000159000,0,143,130321,0.033730000
1.568345000,0.004510000,1448,150593,143,
1.568439000,0.000094000,1448,152041,143,
1.568455000,0.000016000,1448,153489,143,
1.568598000,0.000143000,0,143,131769,0.038428000
1.568664000,0.000066000,0,143,133217,0.027447000
1.570572000,0.001908000,0,143,134665,0.029303000
1.574068000,0.003496000,0,143,136113,0.032793000
1.574551000,0.000483000,1448,154937,143,
1.574577000,0.000026000,1448,156385,143,
1.574579000,0.000002000,1448,157833,143,
1.578040000,0.003461000,0,143,137561,0.036761000
1.580279000,0.002239000,0,143,139009,0.038996000
1.580306000,0.000027000,0,143,140457,0.033018000
1.585146000,0.004840000,1448,159281,143,
1.585179000,0.000033000,1448,160729,143,
1.585184000,0.000005000,1448,162177,143,
1.585499000,0.000315000,0,143,141905,0.038169000
1.585529000,0.000030000,0,143,143353,0.030973000
1.587293000,0.001764000,1448,163625,143,
1.587326000,0.000033000,1448,165073,143,
1.587331000,0.000005000,1448,166521,143,
1.587658000,0.000327000,0,143,144801,0.033058000
1.593102000,0.005444000,0,143,146249,0.038497000
1.593128000,0.000026000,0,143,147697,0.030581000
1.597602000,0.004474000,1448,167969,143,
1.597688000,0.000086000,1448,169417,143,
1.597703000,0.000015000,1448,170865,143,
1.597706000,0.000003000,0,143,149145,0.035121000
1.597765000,0.000059000,0,143,150593,0.034089000
1.599913000,0.002148000,0,143,152041,0.031568000
1.604074000,0.004161000,1448,172313,143,
1.604108000,0.000034000,1448,173761,143,
1.604449000,0.000341000,0,143,153489,0.036010000
1.604476000,0.000027000,0,143,154937,0.036021000
1.605217000,0.000741000,1448,175209,143,
1.605246000,0.000029000,1448,176657,143,
1.607366000,0.002120000,1448,178105,143,
1.609761000,0.002395000,0,143,156385,0.035210000
1.609765000,0.000004000,0,143,157833,0.035188000
1.612001000,0.002236000,0,143,159281,0.037422000
1.614512000,0.002511000,1448,179553,143,
1.614590000,0.000078000,1448,181001,143,
1.614597000,0.000007000,1448,182449,143,
1.614602000,0.000005000,1448,183897,143,
1.616460000,0.001858000,0,143,160729,0.031314000
1.616545000,0.000085000,0,143,162177,0.031366000
1.618565000,0.002020000,0,143,163625,0.033381000
1.621400000,0.002835000,0,143,165073,0.034107000
1.622701000,0.001301000,1448,185345,143,
1.622730000,0.000029000,1448,186793,143,
1.622734000,0.000004000,1448,188241,143,
1.623973000,0.001239000,0,143,166521,0.036647000
1.628535000,0.004562000,0,143,167969,0.041204000
1.628558000,0.000023000,0,143,169417,0.030956000
1.633966000,0.005408000,0,143,170865,0.036278000
1.633970000,0.000004000,0,143,172313,0.036267000
1.636093000,0.002123000,0,143,173761,0.032019000
1.640595000,0.004502000,0,143,175209,0.036487000
1.640618000,0.000023000,0,143,176657,0.035401000
1.645669000,0.005051000,0,143,178105,0.040423000
1.645694000,0.000025000,0,143,179553,0.038328000
1.651156000,0.005462000,0,143,181001,0.036644000
1.651180000,0.000024000,0,143,182449,0.036590000
1.652310000,0.001130000,0,143,183897,0.037713000
1.654479000,0.002169000,0,143,185345,0.039877000
1.657798000,0.003319000,0,143,186793,0.035097000
1.660087000,0.002289000,0,143,188241,0.037357000
1.664972000,0.004885000,0,143,189689,0.042238000
1.780830000,0.115858000,1448,189689,143,
1.783143000,0.002313000,1448,191137,143,
1.783184000,0.000041000,1448,192585,143,
1.783189000,0.000005000,1448,194033,143,
1.790051000,0.006862000,1448,195481,143,
1.790075000,0.000024000,1448,196929,143,
1.790080000,0.000005000,1448,198377,143,
1.790082000,0.000002000,1448,199825,143,
1.796065000,0.005983000,1448,201273,143,
1.796124000,0.000059000,1448,202721,143,
1.797378000,0.001254000,1448,204169,143,
1.804204000,0.006826000,1448,205617,143,
1.804226000,0.000022000,1448,207065,143,
1.804230000,0.000004000,1448,208513,143,
1.804233000,0.000003000,1448,209961,143,
1.806572000,0.002339000,0,143,191137,0.025742000
1.807616000,0.001044000,1448,211409,143,
1.807657000,0.000041000,1448,212857,143,
1.807661000,0.000004000,1448,214305,143,
1.808799000,0.001138000,1448,215753,143,
1.809120000,0.000321000,0,143,194033,0.025936000
1.811379000,0.002259000,1448,217201,143,
1.811436000,0.000057000,1448,218649,143,
1.813906000,0.002470000,0,143,196929,0.023855000
1.816596000,0.002690000,1448,220097,143,
1.816626000,0.000030000,1448,221545,143,
1.816630000,0.000004000,1448,222993,143,
1.818554000,0.001924000,0,143,199825,0.028474000
1.820494000,0.001940000,0,143,201273,0.030412000
1.822167000,0.001673000,1448,224441,143,
1.822198000,0.000031000,1448,225889,143,
1.822202000,0.000004000,1448,227337,143,
1.822206000,0.000004000,1448,228785,143,
1.823559000,0.001353000,0,143,202721,0.027494000
1.825943000,0.002384000,0,143,204169,0.029819000
1.826297000,0.000354000,1448,230233,143,
1.826336000,0.000039000,1448,231681,143,
1.830441000,0.004105000,0,143,205617,0.033063000
1.830481000,0.000040000,0,143,207065,0.026277000
1.834522000,0.004041000,1448,233129,143,
1.834560000,0.000038000,1448,234577,143,
1.834566000,0.000006000,1448,236025,143,
1.834569000,0.000003000,1448,237473,143,
1.835663000,0.001094000,0,143,208513,0.031437000
1.835701000,0.000038000,0,143,209961,0.031471000
1.837027000,0.001326000,1448,238921,143,
1.837071000,0.000044000,1448,240369,143,
1.837077000,0.000006000,1448,241817,143,
1.837845000,0.000768000,0,143,211409,0.033612000
1.842302000,0.004457000,1448,243265,143,
1.842703000,0.000401000,0,143,212857,0.035087000
1.844453000,0.001750000,1448,244713,143,
1.844488000,0.000035000,1448,246161,143,
1.844493000,0.000005000,1448,247609,143,
1.844497000,0.000004000,1448,249057,143,
1.844907000,0.000410000,0,143,214305,0.037250000
1.844937000,0.000030000,0,143,215753,0.037276000
1.848081000,0.003144000,0,143,217201,0.039282000
1.848134000,0.000053000,1448,250505,143,
1.848170000,0.000036000,1448,251953,143,
1.848175000,0.000005000,1448,253401,143,
1.849261000,0.001086000,0,143,218649,0.037882000
1.851315000,0.002054000,1448,254849,143,
1.851371000,0.000056000,1448,256297,143,
1.852493000,0.001122000,1448,257745,143,
1.852532000,0.000039000,1448,259193,143,
1.854462000,0.001930000,0,143,220097,0.043026000
1.854490000,0.000028000,0,143,221545,0.037894000
1.858675000,0.004185000,1448,260641,143,
