frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.333706000,0.013827000,0,0,0,
0.659914000,0.123654000,0,0,1,0.326208000
0.783746000,0.123832000,0,1,1,0.123832000
0.785950000,0.002204000,142,1,1,
1.110753000,0.247038000,0,1,143,0.324803000
1.122971000,0.012218000,1448,1,143,
1.123037000,0.000066000,1448,1449,143,
1.161270000,0.038233000,1448,2897,143,
1.164656000,0.003386000,1448,4345,143,
1.218391000,0.053735000,1448,5793,143,
1.218475000,0.000084000,1448,7241,143,
1.246654000,0.028179000,0,143,1449,0.123683000
1.247756000,0.001102000,0,143,2897,0.124719000
1.260614000,0.012858000,1448,8689,143,
1.260692000,0.000078000,1448,10137,143,
1.285524000,0.024832000,0,143,4345,0.124254000
1.286864000,0.001340000,0,143,5793,0.122208000
1.303047000,0.016183000,1448,11585,143,
1.303107000,0.000060000,1448,13033,143,
1.342343000,0.039236000,0,143,7241,0.123952000
1.343661000,0.001318000,0,143,8689,0.125186000
1.383698000,0.040037000,0,143,10137,0.123084000
1.383737000,0.000039000,0,143,11585,0.123045000
1.426390000,0.042653000,0,143,13033,0.123343000
1.429662000,0.003272000,0,143,14481,0.126555000
1.576375000,0.146713000,1448,14481,143,
1.576454000,0.000079000,1448,15929,143,
1.582656000,0.006202000,1448,18825,143,
1.582740000,0.000084000,1448,17377,143,
1.617760000,0.035020000,1448,20273,143,
1.617840000,0.000080000,1448,21721,143,
1.617847000,0.000007000,1448,23169,143,
1.617853000,0.000006000,1448,24617,143,
1.671712000,0.053859000,1448,27513,143,
1.671789000,0.000077000,1448,26065,143,
1.671795000,0.000006000,1448,28961,143,
1.671800000,0.000005000,1448,30409,143,
1.701585000,0.029785000,0,143,15929,0.125210000
1.701645000,0.000060000,0,143,17377,0.125191000
1.707692000,0.006047000,0,143,17377,
1.707729000,0.000037000,0,143,20273,0.125073000
1.708896000,0.001167000,1448,31857,143,
1.722148000,0.013252000,1448,33305,143,
1.722243000,0.000095000,1448,34753,143,
1.722248000,0.000005000,1448,36201,143,
1.741164000,0.018916000,0,143,21721,0.123404000
1.743528000,0.002364000,0,143,23169,0.125688000
1.743639000,0.000111000,0,143,24617,0.125792000
1.743649000,0.000010000,0,143,26065,0.125796000
1.782516000,0.038867000,1448,37649,143,
1.782560000,0.000044000,1448,39097,143,
1.782563000,0.000003000,1448,40545,143,
1.796134000,0.013571000,0,143,26065,
1.796212000,0.000078000,0,143,28961,0.124500000
1.797454000,0.001242000,0,143,30409,0.125659000
1.797510000,0.000056000,0,143,31857,0.125710000
1.800173000,0.002663000,1448,41993,143,
1.833607000,0.033434000,0,143,33305,0.124711000
1.846515000,0.012908000,0,143,36201,0.124272000
1.888607000,0.042092000,0,143,37649,0.166359000
1.906844000,0.018237000,0,143,40545,0.124284000
1.923082000,0.016238000,0,143,43441,0.122909000
2.035942000,0.112860000,1448,43441,143,
2.036005000,0.000063000,1448,44889,143,
2.050557000,0.014552000,1448,46337,143,
2.050628000,0.000071000,1448,47785,143,
2.080890000,0.030262000,1448,49233,143,
2.080919000,0.000029000,1448,50681,143,
2.080921000,0.000002000,1448,52129,143,
2.087331000,0.006410000,1448,53577,143,
2.087381000,0.000050000,1448,55025,143,
2.108008000,0.020627000,1448,56473,143,
2.108077000,0.000069000,1448,57921,143,
2.123276000,0.015199000,1448,59369,143,
2.123337000,0.000061000,1448,60817,143,
2.141167000,0.017830000,1448,63713,143,
2.141252000,0.000085000,1448,62265,143,
2.156437000,0.015185000,1448,66609,143,
2.156487000,0.000050000,1448,65161,143,
2.159502000,0.003015000,0,143,46337,0.123497000
2.171489000,0.011987000,1448,68057,143,
2.171556000,0.000067000,1448,69505,143,
2.174642000,0.003086000,0,143,47785,0.124085000
2.174683000,0.000041000,0,143,49233,0.124055000
2.190682000,0.015999000,1448,70953,143,
2.204095000,0.013413000,1448,73849,143,
2.204356000,0.000261000,1448,72401,143,
2.204400000,0.000044000,0,143,50681,0.123510000
2.206327000,0.001927000,0,143,52129,0.125408000
2.206368000,0.000041000,0,143,53577,0.125447000
2.210791000,0.004423000,0,143,55025,0.123460000
2.212081000,0.001290000,0,143,56473,0.124700000
2.215627000,0.003546000,1448,76745,143,
2.219951000,0.004324000,1448,75297,143,
2.231035000,0.011084000,0,143,57921,0.123027000
2.234165000,0.003130000,0,143,59369,0.126088000
2.246531000,0.012366000,0,143,60817,0.123255000
2.247687000,0.001156000,0,143,62265,0.124350000
2.264878000,0.017191000,0,143,62265,
2.267127000,0.002249000,0,143,65161,0.125960000
2.279678000,0.012551000,0,143,65161,
2.281001000,0.001323000,0,143,68057,0.124564000
2.295058000,0.014057000,0,143,69505,0.123569000
