frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
0.218520000,0.077896000,0,0,0,
0.523889000,0.005557000,0,0,1,0.305369000
0.588533000,0.064644000,0,1,1,0.064644000
0.588577000,0.000044000,142,1,1,
0.985714000,0.257439000,0,1,143,0.397137000
0.988146000,0.002432000,1448,1,143,
0.988420000,0.000274000,1448,1449,143,
0.989329000,0.000909000,1448,2897,143,
0.989538000,0.000209000,1448,4345,143,
0.989553000,0.000015000,1448,5793,143,
0.989658000,0.000105000,1448,7241,143,
0.989777000,0.000119000,1448,8689,143,
0.990139000,0.000362000,1448,10137,143,
0.990214000,0.000075000,1448,11585,143,
0.990224000,0.000010000,1448,13033,143,
1.051412000,0.061188000,0,143,1449,0.063266000
1.053801000,0.002389000,0,143,2897,0.065381000
1.053969000,0.000168000,0,143,4345,0.064640000
1.056598000,0.002629000,0,143,5793,0.067060000
1.056667000,0.000069000,0,143,7241,0.067114000
1.058463000,0.001796000,0,143,8689,0.068805000
1.058551000,0.000088000,0,143,10137,0.068774000
1.059719000,0.001168000,0,143,11585,0.069580000
1.061902000,0.002183000,0,143,13033,0.071688000
1.063154000,0.001252000,0,143,14481,0.072930000
1.335392000,0.189196000,1448,14481,143,
1.335500000,0.000108000,1448,15929,143,
1.336957000,0.001457000,1448,17377,143,
1.337100000,0.000143000,1448,18825,143,
1.337111000,0.000011000,1448,20273,143,
1.337119000,0.000008000,1448,21721,143,
1.337126000,0.000007000,1448,23169,143,
1.337132000,0.000006000,1448,24617,143,
1.337141000,0.000009000,1448,26065,143,
1.337148000,0.000007000,1448,27513,143,
1.359955000,0.022807000,1448,28961,143,
1.360187000,0.000232000,1448,30409,143,
1.382747000,0.022560000,1448,31857,143,
1.382805000,0.000058000,1448,33305,143,
1.402816000,0.020011000,0,143,15929,0.067424000
1.402867000,0.000051000,0,143,17377,0.067367000
1.402873000,0.000006000,0,143,18825,0.065916000
1.402878000,0.000005000,0,143,20273,0.065778000
1.413071000,0.010193000,0,143,21721,0.075960000
1.413135000,0.000064000,0,143,23169,0.076016000
1.413142000,0.000007000,0,143,24617,0.076016000
1.413147000,0.000005000,0,143,26065,0.076015000
1.413184000,0.000037000,0,143,27513,0.076043000
1.413191000,0.000007000,0,143,28961,0.076043000
1.413197000,0.000006000,1448,34753,143,
1.413291000,0.000094000,1448,36201,143,
1.422821000,0.009530000,0,143,30409,0.062866000
1.442814000,0.019993000,1448,37649,143,
1.442968000,0.000154000,1448,39097,143,
1.446231000,0.003263000,0,143,33305,0.063484000
1.453335000,0.007104000,1448,40545,143,
1.453406000,0.000071000,1448,41993,143,
1.476629000,0.010602000,0,143,36201,0.063432000
1.508391000,0.031762000,0,143,39097,0.065577000
1.516639000,0.008248000,0,143,41993,0.063304000
1.561694000,0.045055000,0,143,43441,0.108288000
1.669525000,0.107831000,1448,43441,143,
1.672755000,0.003230000,1448,44889,143,
